"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","ICE_ACCR_ON_SHIP","THICKNESS_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"4100047","2021-09-19T10:40:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","353",,"19",,,,,"10160",,,"8","275",,,"234","9","291",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"KPDL","2021-09-19T10:44:00","23.15","-71.66",,,"1","5","2","5","9",,"1","5","93",,"57",,,,,"10150",,,,,,,,,,,,,,,,,,,,,,"242","31","798","172","5","0",,"2","FF111F","11AAA1AAAAAAAA",,"5",,,,,,,,,,,,,
"KPDL","2021-09-19T10:48:00","23.14","-71.65",,,"1","5","2","5","9",,"1","5","98",,"57",,,,,"10130",,,,,,,,,,,,,,,,,,,,,,"242","31","798","172","5","0",,"2","FF111F","11AAA1AAAAAAAA",,"5",,,,,,,,,,,,,
"4100010","2021-09-19T10:50:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","112",,"31",,,,,"10161",,,"8","278",,,"244","9","294",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-19T10:50:00","27.50","-71.50",,,"1","4",,"0",,,"11","0","10","1","20",,,,,"10161",,,,"275",,,"234","1","291",,,,,,,,"6","2","11","6","2","242","71","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,,,,,,,,,,,"4"
"4102525","2021-09-19T10:55:00","29.06","-76.49",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","275",,,,,,,,,,,,,"242","96","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1701631","2021-09-19T11:00:00","24.66","-72.70",,,"1","4","2","5",,,"11",,,,,,,,,"10167",,,"8",,,,,"9","299",,,,,,,,,,,,,"242","42","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"1701634","2021-09-19T11:00:00","29.10","-71.88",,,"1","4","2","5",,,"11",,,,,,,,,"10170",,,"8",,,,,"9","288",,,,,,,,,,,,,"242","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"3EBL5","2021-09-19T11:00:00","26.00","-78.60",,,"1","5","2","5","3","3","1",,,,,,,,,"10153","3","8","8","280",,"254","244",,,,,"A",,"A","A",,,,,,,"242","68","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"3FOC5","2021-09-19T11:00:00","26.30","-79.00",,,"1","5","2","5","4","1","1",,,,,,,,,"10192","3","6","8","274",,"243","230",,,,,"A",,"A","A",,,,,,,"242","69","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"4100010","2021-09-19T11:00:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","104",,"28",,,,,"10163",,,"8","279",,,"241","9","294",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-19T11:00:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","5",,"22",,,,,"10162",,,"8","275",,,"233","9","291",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4101558","2021-09-19T11:00:00","23.66","-75.29",,,"1","3","2","5",,,"11",,,,,,,,,"10159",,,,,,,,,,,,,,,,,,,,,,"242","35","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"4101669","2021-09-19T11:00:00","21.45","-71.13",,,"1","3","2","5",,,"11",,,,,,,,,"10113",,,,,,,,,,,,,,,,,,,,,,"242","11","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"4102533","2021-09-19T11:00:00","29.08","-79.56",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,,"242","99","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4401556","2021-09-19T11:00:00","21.20","-73.02",,,"1","3","2","5",,,"11",,,,,,,,,"10147",,,,,,,,,,,,,,,,,,,,,,"242","13","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"4401562","2021-09-19T11:00:00","28.84","-72.33",,,"1","4","2","5",,,"11",,,,,,,,,"10163",,,"8",,,,,"9","288",,,,,,,,,,,,,"242","82","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"6202646","2021-09-19T11:00:00","21.17","-73.03",,,"1","3","2","5",,,"11",,,,,,,,,"10146",,,,,,,,,,,,,,,,,,,,,,"242","13","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"6203636","2021-09-19T11:00:00","23.18","-75.08",,,"1","3","2","5",,,"11",,,,,,,,,"10153",,,,,,,,,,,,,,,,,,,,,,"242","35","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"C6DF6","2021-09-19T11:00:00","25.50","-76.20",,,"1","5","2","5","2","4","1",,,,,,,,,"10164","3","7","8","275",,"259","254",,,,,"A",,"A","A",,,,,,,"242","56","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"C6FM8","2021-09-19T11:00:00","25.90","-78.40",,,"1","5","2","5","9","0","1",,,,,,,,,"10163","2","6",,,,,,,,,,"A",,"A","A",,,,,,,"242","58","798","172","5","1","2","1","FFFF1F","1AAAA1AAAA8AA1",,"5",,,,,,,,,,,,,
"C6FN5","2021-09-19T11:00:00","25.10","-77.30",,,"1","5","2","5","5","3","1",,,,,,,,,"10159","3","6","8","270",,"262","260",,,,,"A",,"A","A",,,,,,,"242","57","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"H3GR","2021-09-19T11:00:00","25.80","-78.40",,,"1","5","2","5","9","0","1",,,,,,,,,"10168",,,"8","274",,"251","243",,,,,"A",,"A","A",,,,,,,"242","58","798","172","5","1","2","1","F1FF11","1AAAA1111A8AAA",,"5",,,,,,,,,,,,,
"J8QY2","2021-09-19T11:00:00","22.40","-73.50",,,"1","4","0","0","3","2","1","0","90","4","41",,"98",,"1","10148","3","5","0","279","0","272","270","1","260","5","1","8","2","9","8",,"1","0","9","3","2","242","23","992","114","5","1","2","2","211111","111A1111111111",,,"1","1",,,,,,,,,,,"4"
"KPDL","2021-09-19T11:00:00","23.10","-71.50",,,"1","5","2","5","3","5","1",,,,,,,,,"10135","3","8","8","281",,"248","235",,,,,"A",,"A","A",,,,,,,"242","31","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"SPGF1","2021-09-19T11:00:00","26.70","-78.99",,,"1","4","2","5",,,"5","0","250","4","21",,,,,"10166","3","7",,"286",,,,,,,,,,,,,,,,,,"242","68","795","103","13","1","2","1","F1111F","11AAA11AAAAAA1","31",,"6",,,,,,,,,,,,"4"
"WMCU","2021-09-19T11:00:00","26.80","-79.70",,,"1","5","2","5","8","6","1",,,,,,,,,"10160","3","1","8","277",,"254","245",,,,,"A",,"A","A",,,,,,,"242","69","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"WTOI","2021-09-19T11:00:00","24.90","-73.80",,,"1","5","2","5","7","5","1",,,,,,,,,"10159","1","13","8","269",,"238","226",,,,,"A",,"A","A",,,,,,,"242","43","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"ZCEW2","2021-09-19T11:00:00","25.70","-78.30",,,"1","4","0","0","0","0","1","0","90","3","26",,"98",,"1","10166","3","6","0","270","0","250","241","3","314","5","4","1","3","7","5",,,,"0",,,"242","58","992","114","5","1","2","1","111111","111A1111111A31",,,"1","1","0",,,,,,,,,,"4"
"WDJ4838","2021-09-19T11:02:00","23.11","-71.83",,,"1","5","2","5","9",,"1","5","302",,"108",,,,,"10140",,,,,,,,,,,,,,,,,,,,,,"242","31","798","172","5","0",,"2","FF511F","11AAA1AAAAAAAA",,"5",,,,,,,,,,,,,
"4100010","2021-09-19T11:10:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","106",,"25",,,,,"10163",,,"8","280",,,"239","9","294",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-19T11:10:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","358",,"19",,,,,"10163",,,"8","277",,,"235","9","291",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100010","2021-09-19T11:20:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","81",,"23",,,,,"10165",,,"8","280",,,"237","9","294",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-19T11:20:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","355",,"24",,,,,"10164",,,"8","278",,,"236","9","291",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100010","2021-09-19T11:30:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","77",,"21",,,,,"10166",,,"8","281",,,"243","9","294",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-19T11:30:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","356",,"24",,,,,"10164",,,"8","278",,,"236","9","291",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"KPDL","2021-09-19T11:30:00","22.98","-71.44",,,"1","5","2","5","9",,"1",,"70",,"46",,,,,"10140",,,,,,,,,,,,,,,,,,,,,,"242","21","798","172","5","0",,"2","FF111F","11AAA1AAAAAAAA",,"5",,,,,,,,,,,,,
"4100010","2021-09-19T11:40:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","75",,"25",,,,,"10166",,,"8","281",,,"249","9","294",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-19T11:40:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","6",,"27",,,,,"10163",,,"8","278",,,"233","9","291",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100010","2021-09-19T11:50:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","63",,"24",,,,,"10168",,,"8","280",,,"249","9","294",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-19T11:50:00","27.50","-71.50",,,"1","4",,"0",,,"11","0","10","1","30",,,,,"10164",,,,"279",,,"230","1","291",,,,,,,,"8","2","9","8","1","242","71","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,,,,,,,,,,,"4"
"1301578","2021-09-19T12:00:00","26.28","-71.29",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,,"242","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1701631","2021-09-19T12:00:00","24.66","-72.69",,,"1","4","2","5",,,"11",,,,,,,,,"10171",,,"8",,,,,"9","299",,,,,,,,,,,,,"242","42","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"1701634","2021-09-19T12:00:00","29.10","-71.87",,,"1","4","2","5",,,"11",,,,,,,,,"10174",,,"8",,,,,"9","288",,,,,,,,,,,,,"242","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"3EBL5","2021-09-19T12:00:00","25.80","-78.50",,,"1","5","2","5","3","2","1",,,,,,,,,"10154","0","9","8","283",,"251","239",,,,,"A",,"A","A",,,,,,,"242","58","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"3EVZ8","2021-09-19T12:00:00","28.70","-74.70",,,"1","6","2","5","4","5","1",,"310","4","62","1","98",,"0","10170","6","10","8","280",,"270","267","1","290","4","2","1","3","5","6",,"6","2",,,,"242","84","798","172","5","1","2","2","111111","111A11111111A1",,"5",,"0",,,,,,,,,,,
"4100010","2021-09-19T12:00:00","28.90","-78.50",,,"1","4",,"0",,,"11","0","80","1","20",,,,,"10168","2","11",,"280",,,"242","1","294",,,,,,,,,,,,,"242","88","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,,,,,,,,"4"
"4100047","2021-09-19T12:00:00","27.50","-71.50",,,"1","4",,"0",,,"11","0","20","1","30",,,,,"10165","3","10",,"280",,,"232","1","291",,,,,,,,,,,,,"242","71","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,,,,,,,,"4"
"4101558","2021-09-19T12:00:00","23.66","-75.29",,,"1","3","2","5",,,"11",,,,,,,,,"10163",,,,,,,,,,,,,,,,,,,,,,"242","35","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"4101669","2021-09-19T12:00:00","21.45","-71.13",,,"1","3","2","5",,,"11",,,,,,,,,"10120",,,,,,,,,,,,,,,,,,,,,,"242","11","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"4102527","2021-09-19T12:00:00","28.81","-75.58",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"242","85","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4401556","2021-09-19T12:00:00","21.20","-73.02",,,"1","3","2","5",,,"11",,,,,,,,,"10149",,,,,,,,,,,,,,,,,,,,,,"242","13","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"4401562","2021-09-19T12:00:00","28.84","-72.32",,,"1","4","2","5",,,"11",,,,,,,,,"10168",,,"8",,,,,"9","287",,,,,,,,,,,,,"242","82","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"6202646","2021-09-19T12:00:00","21.17","-73.03",,,"1","3","2","5",,,"11",,,,,,,,,"10151",,,,,,,,,,,,,,,,,,,,,,"242","13","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"6203636","2021-09-19T12:00:00","23.18","-75.08",,,"1","3","2","5",,,"11",,,,,,,,,"10156",,,,,,,,,,,,,,,,,,,,,,"242","35","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"9HJB9","2021-09-19T12:00:00","25.90","-79.40",,,"1","6","2","5","1","1","1",,"290","3","15","1","98","2",,"10162",,,"8","279",,,"238","7","291","3","3","2","4","A","A",,,,,,,"242","59","798","172","5","1","2","2","111111","1111A11A111AAA",,"5",,,,,,,,,,,,,
"9V8838","2021-09-19T12:00:00","29.80","-79.20",,,"1","4","0","0","4","4","1","0","190","3","62",,"98","54",,"10168","3","8","0","251","0","244","241","1","293","6","4","4","5","7","A",,"4","0","9","6","2","242","99","992","114","5","1","2","2","111111","1113A111111111",,,"1",,,,,,,,,,,,"4"
"C6DF6","2021-09-19T12:00:00","25.30","-75.90",,,"1","5","2","5","2","4","1",,,,,,,,,"10166","0","9","8","279",,"257","249",,,,,"A",,"A","A",,,,,,,"242","55","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"C6FM8","2021-09-19T12:00:00","25.80","-78.40",,,"1","5","2","5","4","1","1",,,,,,,,,"10165","2","9",,,,,,,,,,"A",,"A","A",,,,,,,"242","58","798","172","5","1","2","2","FFFF1F","1AAAA1AAAA8AA1",,"5",,,,,,,,,,,,,
"C6FN5","2021-09-19T12:00:00","25.00","-77.30",,,"1","5","2","5","5","2","1",,,,,,,,,"10163","1","10","8","281",,"268","263",,,,,"A",,"A","A",,,,,,,"242","57","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"H3GR","2021-09-19T12:00:00","25.80","-78.40",,,"1","5","2","5","9","0","1",,,,,,,,,"10170","0","9","8","274",,"251","243",,,,,"A",,"A","A",,,,,,,"242","58","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"J8QY2","2021-09-19T12:00:00","22.30","-73.40",,,"1","4","0","0","3","2","1","0","90","4","31",,"98",,"1","10145","3","1","0","292","0","286","284","1","260","5","1","2","1","9","8",,"1","0","9","2","1","242","23","992","114","5","1","2","2","211111","111A1111111111",,,"1","1",,,,,,,,,,,"4"
"KPDL","2021-09-19T12:00:00","22.80","-71.30",,,"1","5","2","5","3","5","1",,,,,,,,,"10139","1","11","8","283",,"252","241",,,,,"A",,"A","A",,,,,,,"242","21","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"SPGF1","2021-09-19T12:00:00","26.70","-78.99",,,"1","4","2","5",,,"5","0","270","4","15",,,,,"10167","1","9",,"287",,,,,,,,,,,,,,,,,,"242","68","795","103","13","1","2","2","F1111F","11AAA11AAAAAA1","31",,"6",,,,,,,,,,,,"4"
"WDJ4838","2021-09-19T12:00:00","22.90","-71.50",,,"1","6","2","5","3","5","1",,"70","3","46","1","98","2",,"10210","3","11","8","278",,"242","225","1","295",,,"A",,"A","A",,,,,,,"242","21","798","172","5","1","2","2","111111","1111A111118AA1",,"5",,,,,,,,,,,,,
"WMCU","2021-09-19T12:00:00","27.20","-79.70",,,"1","5","2","5","8","6","1",,,,,,,,,"10163","3","8","8","275",,"258","252",,,,,"A",,"A","A",,,,,,,"242","79","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"WTOI","2021-09-19T12:00:00","25.10","-74.10",,,"1","6","2","5","7","5","1",,"70","4","46",,,,,"10164","1","13","8","284",,"246","231","1","264",,,"A",,"A","A",,,,,,,"242","54","798","172","5","1","2","2","111111","11AAA111118AA1",,"5",,,,,,,,,,,,,
"4102532","2021-09-19T12:01:00","29.98","-79.82",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"242","99","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4100010","2021-09-19T12:10:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","81",,"22",,,,,"10168",,,"8","283",,,"233","9","294",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-19T12:10:00","27.46","-71.47",,,"1","5","2","5",,,"11",,"30",,"27",,,,,"10166",,,"8","280",,,"233","9","291",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100010","2021-09-19T12:20:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","91",,"24",,,,,"10168",,,"8","285",,,"243","9","294",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-19T12:20:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","29",,"27",,,,,"10166",,,"8","280",,,"234","9","291",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"KPDL","2021-09-19T12:28:00","22.79","-71.20",,,"1","5","2","5","9",,"1","5","61",,"51",,,,,"10160",,,"8","278",,,,,,,,,,,,,,,,,,"242","21","798","172","5","0",,"2","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,,,,,,
"4100010","2021-09-19T12:30:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","89",,"26",,,,,"10167",,,"8","283",,,"246","9","294",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-19T12:30:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","34",,"27",,,,,"10166",,,"8","280",,,"232","9","291",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100010","2021-09-19T12:40:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","82",,"23",,,,,"10169",,,"8","283",,,"248","9","294",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-19T12:40:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","32",,"25",,,,,"10167",,,"8","280",,,"230","9","291",,,,,,,,,,,,,"242","71","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"KPDL","2021-09-19T12:46:00","22.77","-71.18",,,"1","5","2","5","9",,"1","5","71",,"51",,,,,"10150",,,"8","282",,,,,,,,,,,,,,,,,,"242","21","798","172","5","0",,"2","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,,,,,,
"KPDL","2021-09-19T12:49:00","22.76","-71.17",,,"1","5","2","5","9",,"1","5","64",,"67",,,,,"10160",,,"8","282",,,,,,,,,,,,,,,,,,"242","21","798","172","5","0",,"2","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,,,,,,
"4100010","2021-09-19T12:50:00","28.88","-78.48",,,"1","5","2","5",,,"11",,"90",,"25",,,,,"10169",,,"8","283",,,"251","9","294",,,,,,,,,,,,,"242","88","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-19T12:50:00","27.50","-71.50",,,"1","4",,"0",,,"11","0","40","1","30",,,,,"10168",,,,"281",,,"229","1","291",,,,,,,,"6","2","12","6","2","242","71","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,,,,,,,,,,,"4"
"4102528","2021-09-19T12:58:00","25.10","-72.47",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"242","52","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,
"4102530","2021-09-19T12:59:00","27.45","-75.02",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"242","75","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,
"1301578","2021-09-19T13:00:00","26.28","-71.29",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,,"242","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1701631","2021-09-19T13:00:00","24.66","-72.67",,,"1","4","2","5",,,"11",,,,,,,,,"10174",,,"8",,,,,"9","299",,,,,,,,,,,,,"242","42","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"1701634","2021-09-19T13:00:00","29.10","-71.86",,,"1","4","2","5",,,"11",,,,,,,,,"10176",,,"8",,,,,"9","289",,,,,,,,,,,,,"242","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"3EBL5","2021-09-19T13:00:00","25.80","-78.40",,,"1","5","2","5","3","2","1",,,,,,,,,"10157","1","8","8","295",,"260","248",,,,,"A",,"A","A",,,,,,,"242","58","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"4100010","2021-09-19T13:00:00","28.90","-78.50",,,"1","4",,"0",,,"11","0","90","1","20",,,,,"10171","3","9",,"283",,,"251","1","294",,,,,,,,,,,,,"242","88","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,,,,,,,,"4"
"4100047","2021-09-19T13:00:00","27.50","-71.50",,,"1","4",,"0",,,"11","0","40","1","30",,,,,"10168","1","13",,"282",,,"231","1","291",,,,,,,,,,,,,"242","71","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,,,,,,,,"4"
"4101558","2021-09-19T13:00:00","23.66","-75.29",,,"1","3","2","5",,,"11",,,,,,,,,"10168",,,,,,,,,,,,,,,,,,,,,,"242","35","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"4101669","2021-09-19T13:00:00","21.45","-71.13",,,"1","3","2","5",,,"11",,,,,,,,,"10171",,,,,,,,,,,,,,,,,,,,,,"242","11","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"4401556","2021-09-19T13:00:00","21.20","-73.02",,,"1","3","2","5",,,"11",,,,,,,,,"10152",,,,,,,,,,,,,,,,,,,,,,"242","13","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"4401562","2021-09-19T13:00:00","28.83","-72.32",,,"1","4","2","5",,,"11",,,,,,,,,"10170",,,"8",,,,,"9","288",,,,,,,,,,,,,"242","82","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"6202646","2021-09-19T13:00:00","21.17","-73.03",,,"1","3","2","5",,,"11",,,,,,,,,"10155",,,,,,,,,,,,,,,,,,,,,,"242","13","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"6203636","2021-09-19T13:00:00","23.18","-75.08",,,"1","3","2","5",,,"11",,,,,,,,,"10161",,,,,,,,,,,,,,,,,,,,,,"242","35","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"C6DF6","2021-09-19T13:00:00","25.20","-75.60",,,"1","5","2","5","9",,"1",,,,,,,,,"10169","0","8","8","284",,"259","250",,,,,"A",,"A","A",,,,,,,"242","55","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
