"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","CONCEN_OF_SEA_ICE","IND_FOR_PRECIP"
"9HA4999","2021-09-15T03:00:00","20.00","38.80",,,"1","5","2","5","3","4","1",,,,,,,,,"10066","2","8",,,,,,,,,,"A",,"A","A",,,,,,,"217","8","798","172","5","1","2","1","FFFF1F","1AAAA1AAAA8AA1","5",,,,,,,,
"EUMDE43","2021-09-15T03:00:00","29.81","32.55",,,"1","5","2","5","8","2","1","5","355",,"72",,,,,"10107","2","4","8","270",,,"195",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,
"EUMDE43","2021-09-15T04:00:00","29.93","32.56",,,"1","5","2","5","1","2","1",,"310",,"91",,,,,"10114","2","9","8","263",,,"196",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,
"WLZ9WHS","2021-09-15T06:00:00","22.40","38.10",,,"1","6","2","5","3","3","1",,,"3",,"1","98","2",,"10085","3","10","8","302",,"276","266","7","336",,,"0",,"0","0",,"5","3","12","8","3","217","28","798","172","5","1","2","2","317111","1111A111118111","5",,,,,,,,
"9HA4902","2021-09-15T07:00:00","23.10","38.20",,,"1","6","2","5","3","2","1",,"320","4","77","1","97",,,"10120","4","0","8","310",,"270","257","7","280",,,"A",,"A","A",,,"3",,,,"217","38","798","172","5","1","2","2","111111","111AA1111183A1","5",,,,,,,,
"WLZ9WHS","2021-09-15T13:00:00","21.40","39.10",,,"1","6","2","5","9","0","1",,"300","3","77",,,,,"10065",,,"8","320",,"280","265","7","320",,,"A",,"A","A",,,,,,,"217","19","798","172","5","1","2","2","111111","11AAA111118AAA","5",,,,,,,,
"DGZR2","2021-09-15T18:00:00","20.90","38.90",,,"1","6","2","5","4","4","1",,"350",,"108","1","98","2","0","10071","3","10","8","305",,,"251","1","310","4","4","1","3","0","5","35","4","3",,,,"217","8","798","172","5","0",,"1","111111","1111111A1111A1","5",,"0",,,,,,
"S6NQ","2021-09-16T00:00:00","26.40","34.70",,,"1","6","2","5","3","4","1",,"330","4","103","1","98","2","1","10149","6","10","8","290",,"260","249","1","280","4","4","1","4","4","5",,"4","2","2","4","2","217","64","798","172","5","1","2","1","111131","11111111111111","5",,"1",,,,,,
"S6NQ","2021-09-16T04:00:00","25.30","35.40",,,"1","6","2","5","3","4","1",,"340","4","103","1","98","3",,"10149",,,"8","290",,"260","249","1","290","5","5","5","6","7","3",,"5","3","36","4","3","217","55","798","172","5","1","2","2","111131","1111A11111111A","5",,,,,,,,
"VRPN6","2021-09-16T04:00:00","20.40","39.10",,,"1","6","2","5","3","4","1",,"360","3","108","1","98","2","2","10065",,,"8","320",,"300","293","3","310","0","0","0","9","0","0",,"3","2",,,,"217","9","798","172","5","1","2","2","111111","111111111111AA","5",,"2",,,,,,
"WLZ9WHS","2021-09-16T06:00:00","21.40","39.10",,,"1","6","2","5","9","0","1",,"340","3","93",,,"5",,"10084","0","17","8","337",,"245","200","7","330",,,"A",,"A","A",,,,,,,"217","19","798","172","5","1","2","2","111114","11A1A111118AA1","5",,,,,,,,
"S6NQ","2021-09-16T09:00:00","23.90","36.30",,,"1","6","2","5","3","4","1",,"310","4","118","1","98","1","0","10149","7","10","8","300",,"250","231","1","300","1","1","1","3","4","0",,"5","3","36","5","1","217","36","798","172","5","1","2","2","111151","11111111111111","5",,"0",,,,,,
"S6NQ","2021-09-16T12:00:00","23.00","36.80",,,"1","6","2","5","3","4","1",,"320","4","103","1","98","2","0","10139","6","10","8","310",,"270","257","1","300","3","3","1","4","4","5",,"5","4","2","6","1","217","36","798","172","5","1","2","2","111131","11111111111111","5",,"0",,,,,,
"VRGV9","2021-09-16T17:00:00","22.50","37.50",,,"1","6","2","5","3","4","1",,"360","4","93","1","97","0","0","10061",,,"8","290",,"260","248","1","300","2","2","1","3","1","1",,"5","6","35","5","6","217","27","798","172","5","1","2","1","111111","1111111111111A","5",,"0","1","6","5",,,
"S6NQ","2021-09-16T20:00:00","20.70","38.20",,,"1","6","2","5","3","4","1",,"350","4","93","1","98","1","0","10129","4","0","8","290",,"260","250","1","310","0","0","0","9","0","0",,"6","4","32","6","2","217","8","798","172","5","1","2","1","111131","11111111111111","5",,"0",,,,,,
"EUCDE32","2021-09-17T01:00:00","20.00","39.18",,,"1","5","2","5","8","3","1",,,,,,,,,"10034","2","2","8","316",,,"230",,,,,,,,,,,,,,,"217","9","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-17T02:00:00","20.20","39.12",,,"1","5","2","5","8","3","1",,,,,,,,,"10035","2","2","8","316",,,"221",,,,,,,,,,,,,,,"217","9","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-17T03:00:00","20.39","39.06",,,"1","5","2","5","8","3","1",,,,,,,,,"10045","2","12","8","313",,,"230",,,,,,,,,,,,,,,"217","9","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-17T04:00:00","20.58","39.00",,,"1","5","2","5","8","3","1",,,,,,,,,"10050","2","16","8","311",,,"238",,,,,,,,,,,,,,,"217","9","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-17T05:00:00","20.77","38.94",,,"1","5","2","5","8","3","1",,,,,,,,,"10058","2","23","8","311",,,"247",,,,,,,,,,,,,,,"217","8","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-17T06:00:00","20.97","38.88",,,"1","5","2","5","8","3","1",,,,,,,,,"10063","2","18","8","313",,,"244",,,,,,,,,,,,,,,"217","8","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"WLZ9WHS","2021-09-17T06:00:00","21.40","39.10",,,"1","6","2","5","9","0","1",,"340","3","51",,,"2",,"10080","2","10","8","305",,"262","244","7","318",,,"0",,"0","0",,,,,,,"217","19","798","172","5","1","2","2","111111","11A1A111118AA1","5",,,,,,,,
"EUCDE32","2021-09-17T07:00:00","21.16","38.82",,,"1","5","2","5","8","3","1",,,,,,,,,"10064","2","14","8","312",,,"242",,,,,,,,,,,,,,,"217","18","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-17T08:00:00","21.36","38.76",,,"1","5","2","5","8","3","1",,,,,,,,,"10063","2","5","8","313",,,"247",,,,,,,,,,,,,,,"217","18","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-17T09:00:00","21.57","38.70",,,"1","5","2","5","8","3","1",,,,,,,,,"10060","7","3","8","315",,,"248",,,,,,,,,,,,,,,"217","18","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-17T10:00:00","21.77","38.70",,,"1","5","2","5","8","3","1",,,,,,,,,"10052","7","12","8","329",,,"252",,,,,,,,,,,,,,,"217","18","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-17T11:00:00","21.98","38.69",,,"1","5","2","5","8","3","1",,,,,,,,,"10048","7","15","8","324",,,"245",,,,,,,,,,,,,,,"217","18","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-17T12:00:00","22.18","38.69",,,"1","5","2","5","0","3","1",,,,,,,,,"10044","7","16","8","322",,,"249",,,,,,,,,,,,,,,"217","28","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-17T13:00:00","22.37","38.70",,,"1","5","2","5","0","3","1",,,,,,,,,"10043","7","10","8","329",,,"251",,,,,,,,,,,,,,,"217","28","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-17T14:00:00","22.40","38.70",,,"1","5","2","5","3","1","1",,,,,,,,,"10044","7","3","8","308",,,"249",,,,,,,,,,,,,,,"217","28","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-17T15:00:00","22.38","38.71",,,"1","5","2","5","3","1","1",,,,,,,,,"10048","2","4","8","302",,,"242",,,,,,,,,,,,,,,"217","28","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-17T16:00:00","22.36","38.72",,,"1","5","2","5","4","1","1",,,,,,,,,"10051","2","8","8","302",,,"242",,,,,,,,,,,,,,,"217","28","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-17T17:00:00","22.34","38.72",,,"1","5","2","5","4","1","1",,,,,,,,,"10057","2","13","8","301",,,"240",,,,,,,,,,,,,,,"217","28","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-17T18:00:00","22.52","38.68",,,"1","5","2","5","8","4","1",,,,,,,,,"10060","2","12","8","308",,,"235",,,,,,,,,,,,,,,"217","28","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"9HA4902","2021-09-17T19:00:00","23.40","38.00",,,"1","6","2","5","7","2","1",,"320","4","77","1","97",,,"10110","4","0","8","320",,"290","281","7","280",,,"1",,"A","A",,,,,,,"217","38","798","172","5","1","2","1","111111","111AA111118AA1","5",,,,,,,,
"EUCDE32","2021-09-17T19:00:00","22.61","38.66",,,"1","5","2","5","7","1","1",,,,,,,,,"10066","2","15","8","307",,,"231",,,,,,,,,,,,,,,"217","28","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-18T00:00:00","22.58","38.70",,,"1","5","2","5","3","1","1",,,,,,,,,"10059","7","2","8","304",,,"222",,,,,,,,,,,,,,,"217","28","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-18T04:00:00","22.56","38.73",,,"1","5","2","5","3","1","1",,,,,,,,,"10074","2","11","8","305",,,"227",,,,,,,,,,,,,,,"217","28","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-18T05:00:00","22.55","38.74",,,"1","5","2","5","3","1","1",,,,,,,,,"10079","2","13","8","321",,,"228",,,,,,,,,,,,,,,"217","28","798","172","5","0",,"2","F1FF12","1AAAA11A1AAAA1","5",,,,,,,,
"WLZ9WHS","2021-09-18T05:00:00","21.40","39.10",,,"1","6","2","5","9","0","1",,"10","3","46",,,,,"10090","1","14","8","304",,"251","227","7","313",,,"A",,"A","A",,,,,,,"217","19","798","172","5","1","2","2","111111","11AAA111118AA1","5",,,,,,,,
"EUCDE32","2021-09-18T06:00:00","22.55","38.75",,,"1","5","2","5","3","1","1",,,,,,,,,"10084","2","13","8","317",,,"221",,,,,,,,,,,,,,,"217","28","798","172","5","0",,"2","F1FF12","1AAAA11A1AAAA1","5",,,,,,,,
"9HA4902","2021-09-18T07:00:00","23.10","38.20",,,"1","6","2","5","4","2","1",,"320","4","36","1","97",,,"10130",,,"8","310",,"270","257","7","280",,,"0",,"0","0",,,"2",,,,"217","38","798","172","5","1","2","2","111131","111AA1111183AA","5",,,,,,,,
"EUCDE32","2021-09-18T07:00:00","22.54","38.76",,,"1","5","2","5","3","1","1",,,,,,,,,"10085","2","11","8","318",,,"229",,,,,,,,,,,,,,,"217","28","798","172","5","0",,"2","F1FF12","1AAAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-18T08:00:00","22.54","38.77",,,"1","5","2","5","3","1","1",,,,,,,,,"10083","2","4","8","325",,,"242",,,,,,,,,,,,,,,"217","28","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-18T09:00:00","22.47","38.76",,,"1","5","2","5","4","3","1",,,,,,,,,"10081","7","3","8","337",,,"237",,,,,,,,,,,,,,,"217","28","798","172","5","0",,"2","F1FF14","1AAAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-18T10:00:00","22.31","38.75",,,"1","5","2","5","4","1","1",,,,,,,,,"10075","7","10","8","331",,,"238",,,,,,,,,,,,,,,"217","28","798","172","5","0",,"2","F1FF12","1AAAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-18T11:00:00","22.28","38.73",,,"1","5","2","5","5","1","1",,,,,,,,,"10071","7","11","8","334",,,"233",,,,,,,,,,,,,,,"217","28","798","172","5","0",,"2","F1FF14","1AAAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-18T12:00:00","22.35","38.94",,,"1","5","2","5","8","3","1",,,,,,,,,"10064","7","17","8","316",,,"240",,,,,,,,,,,,,,,"217","28","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-18T13:00:00","22.46","38.99",,,"1","5","2","5","1","2","1",,,,,,,,,"10063","7","12","8","312",,,"235",,,,,,,,,,,,,,,"217","28","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUMDE39","2021-09-18T13:00:00","29.89","32.55",,,"1","5","2","5","4","2","1","5","355",,"81",,,,,"10103","7","18","8","315",,,"150",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"2","F31114","11AAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-18T14:00:00","22.52","39.09",,,"1","5","2","5","1","1","1",,,,,,,,,"10063","7","9","8","313",,,"238",,,,,,,,,,,,,,,"217","29","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUMDE39","2021-09-18T14:00:00","29.65","32.51",,,"1","5","2","5","4","4","1",,"350",,"79",,,,,"10103","7","9","8","327",,,"182",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"2","F51112","11AAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-18T15:00:00","22.53","39.09",,,"1","5","2","5","0","0","1",,,,,,,,,"10065","2","1","8","309",,,"235",,,,,,,,,,,,,,,"217","29","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUMDE17","2021-09-18T15:00:00","29.94","32.58",,,"1","5","2","5","5","2","1",,"350",,"44",,,,,"10103","7","6","8","326",,,"145",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"2","F51114","11AAA11A1AAAA1","5",,,,,,,,
"EUMDE39","2021-09-18T15:00:00","29.38","32.62",,,"1","5","2","5","3","4","1",,"320",,"90",,,,,"10099","7","8","8","309",,,"200",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-18T16:00:00","22.53","39.09",,,"1","5","2","5","0","0","1",,,,,,,,,"10070","2","7","8","310",,,"241",,,,,,,,,,,,,,,"217","29","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUMDE17","2021-09-18T16:00:00","29.81","32.53",,,"1","5","2","5","5","3","1",,"350",,"75",,,,,"10103","7","2","8","298",,,"199",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,
"EUMDE39","2021-09-18T16:00:00","29.12","32.75",,,"1","5","2","5","3","4","1",,"340",,"155",,,,,"10092","7","12","8","301",,,"179",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F11411","11AAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-18T17:00:00","22.53","39.09",,,"1","5","2","5","0","0","1",,,,,,,,,"10074","2","11","8","309",,,"242",,,,,,,,,,,,,,,"217","29","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUMDE17","2021-09-18T17:00:00","29.53","32.54",,,"1","5","2","5","4","4","1","5","345",,"94",,,,,"10110","2","4","8","285",,,"210",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,
"EUMDE39","2021-09-18T17:00:00","28.84","32.87",,,"1","5","2","5","4","4","1","5","345",,"153",,,,,"10092","7","12","8","297",,,"187",,,,,,,,,,,,,,,"217","82","798","172","5","0",,"1","F11411","11AAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-18T18:00:00","22.53","39.09",,,"1","5","2","5","0","0","1",,,,,,,,,"10081","2","15","8","307",,,"251",,,,,,,,,,,,,,,"217","29","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUMDE17","2021-09-18T18:00:00","29.25","32.67",,,"1","5","2","5","3","4","1","5","345",,"117",,,,,"10105","2","1","8","279",,,"214",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,
"EUMDE39","2021-09-18T18:00:00","28.59","33.02",,,"1","5","2","5","3","4","1",,"340",,"138",,,,,"10093","7","6","8","291",,,"205",,,,,,,,,,,,,,,"217","83","798","172","5","0",,"1","F11211","11AAA11A1AAAA1","5",,,,,,,,
"9HA4902","2021-09-18T19:00:00","21.90","38.50",,,"1","6","2","5","4","2","1",,"320","4","72","1","97",,,"10130","4","0","8","310",,"270","257","7","290",,,"0",,"0","0",,,"2",,,,"217","18","798","172","5","1","2","1","111131","111AA1111183A1","5",,,,,,,,
"EUCDE32","2021-09-18T19:00:00","22.53","39.09",,,"1","5","2","5","0","0","1",,,,,,,,,"10081","2","11","8","298",,,"236",,,,,,,,,,,,,,,"217","29","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUMDE17","2021-09-18T19:00:00","28.95","32.81",,,"1","5","2","5","4","4","1","5","345",,"151",,,,,"10105","2","1","8","277",,,"215",,,,,,,,,,,,,,,"217","82","798","172","5","0",,"1","F11411","11AAA11A1AAAA1","5",,,,,,,,
"EUMDE39","2021-09-18T19:00:00","28.35","33.18",,,"1","5","2","5","3","4","1","5","325",,"117",,,,,"10092","2","1","8","281",,,"227",,,,,,,,,,,,,,,"217","83","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-18T20:00:00","22.53","39.09",,,"1","5","2","5","0","0","1",,,,,,,,,"10077","2","2","8","303",,,"245",,,,,,,,,,,,,,,"217","29","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUMDE17","2021-09-18T20:00:00","28.66","32.96",,,"1","5","2","5","3","4","1","5","335",,"134",,,,,"10102","7","8","8","274",,,"222",,,,,,,,,,,,,,,"217","82","798","172","5","0",,"1","F11211","11AAA11A1AAAA1","5",,,,,,,,
"EUMDE39","2021-09-18T20:00:00","28.12","33.36",,,"1","5","2","5","3","4","1",,"320",,"157",,,,,"10086","7","6","8","277",,,"226",,,,,,,,,,,,,,,"217","83","798","172","5","0",,"1","F13211","11AAA11A1AAAA1","5",,,,,,,,
"OXOR2","2021-09-18T20:00:00","28.10","33.30",,,"1","6","2","5","3","4","1",,"320","3","144","1","97","2","0","10100","4","0","8","280",,"260","252","1","270","2","2","1","4","0","3",,"4","2","34","6","1","217","83","798","172","5","0",,"1","111111","11111111111111","5",,"0",,,,,,
"EUCDE32","2021-09-18T21:00:00","22.53","39.09",,,"1","5","2","5","0","0","1",,,,,,,,,"10072","7","9","8","297",,,"241",,,,,,,,,,,,,,,"217","29","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUMDE17","2021-09-18T21:00:00","28.37","33.13",,,"1","5","2","5","3","4","1","5","325",,"114",,,,,"10092","7","13","8","268",,,"229",,,,,,,,,,,,,,,"217","83","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,
"EUMDE39","2021-09-18T21:00:00","27.92","33.61",,,"1","5","2","5","3","4","1",,"310",,"134",,,,,"10089","7","5","8","274",,,"224",,,,,,,,,,,,,,,"217","73","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,
"C6UT5","2021-09-18T22:00:00","21.00","38.30",,,"1","6","2","5","7","3","1",,"350","4","93","1","97","3","2","10063",,,"8","300",,"280","273","3","290","7","7","7","5","7","8",,"2","2",,,,"217","18","798","172","5","1","2","1","111111","111111111111AA","5",,"2",,,,,,
"EUCDE32","2021-09-18T22:00:00","22.53","39.09",,,"1","5","2","5","0","0","1",,,,,,,,,"10074","7","7","8","287",,,"215",,,,,,,,,,,,,,,"217","29","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUMDE17","2021-09-18T22:00:00","28.12","33.36",,,"1","5","2","5","3","4","1","5","315",,"107",,,,,"10090","7","15","8","267",,,"231",,,,,,,,,,,,,,,"217","83","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,
"EUMDE39","2021-09-18T22:00:00","27.70","33.85",,,"1","5","2","5","3","4","1",,"310",,"109",,,,,"10089","7","4","8","269",,,"228",,,,,,,,,,,,,,,"217","73","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-18T23:00:00","22.53","39.09",,,"1","5","2","5","0","0","1",,,,,,,,,"10071","7","5","8","301",,,,,,,,,,,,,,,,,,"217","29","798","172","5","0",,"1","F1FF16","1AAAA11A6AAAA1","5",,,,,,,,
"EUMDE17","2021-09-18T23:00:00","27.89","33.64",,,"1","5","2","5","3","5","1",,"310",,"149",,,,,"10086","7","16","8","270",,,"214",,,,,,,,,,,,,,,"217","73","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,
"EUMDE39","2021-09-18T23:00:00","27.48","34.07",,,"1","5","2","5","3","4","1",,"300",,"65",,,,,"10090","2","4","8","269",,,"214",,,,,,,,,,,,,,,"217","74","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-19T00:00:00","22.53","39.09",,,"1","5","2","5","0","0","1",,,,,,,,,"10065","7","7","8","298",,,,,,,,,,,,,,,,,,"217","29","798","172","5","0",,"1","F1FF16","1AAAA11A9AAAA1","5",,,,,,,,
"EUMDE17","2021-09-19T00:00:00","27.65","33.91",,,"1","5","2","5","3","4","1",,"320",,"112",,,,,"10089","7","3","8","264",,,"226",,,,,,,,,,,,,,,"217","73","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,
"EUMDE39","2021-09-19T00:00:00","27.22","34.23",,,"1","5","2","5","3","4","1","5","305",,"94",,,,,"10089","4","0","8","272",,,"222",,,,,,,,,,,,,,,"217","74","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-19T01:00:00","22.53","39.09",,,"1","5","2","5","0","0","1",,,,,,,,,"10066","7","8","8","292",,,,,,,,,,,,,,,,,,"217","29","798","172","5","0",,"1","F1FF16","1AAAA11A1AAAA1","5",,,,,,,,
"EUMDE17","2021-09-19T01:00:00","27.40","34.13",,,"1","5","2","5","3","4","1","5","325",,"99",,,,,"10089","7","1","8","266",,,"230",,,,,,,,,,,,,,,"217","74","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,
"EUMDE39","2021-09-19T01:00:00","26.94","34.38",,,"1","5","2","5","3","4","1","5","315",,"105",,,,,"10088","7","1","8","272",,,"220",,,,,,,,,,,,,,,"217","64","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-19T02:00:00","22.53","39.09",,,"1","5","2","5","0","0","1",,,,,,,,,"10073","2","1","8","281",,,"198",,,,,,,,,,,,,,,"217","29","798","172","5","0",,"1","F1FF12","1AAAA11A1AAAA1","5",,,,,,,,
"EUMDE17","2021-09-19T02:00:00","27.11","34.29",,,"1","5","2","5","3","4","1","5","325",,"99",,,,,"10088","2","2","8","267",,,"229",,,,,,,,,,,,,,,"217","74","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,
"EUMDE39","2021-09-19T02:00:00","26.67","34.53",,,"1","5","2","5","3","4","1","5","325",,"114",,,,,"10087","7","2","8","274",,,"219",,,,,,,,,,,,,,,"217","64","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-19T03:00:00","22.53","39.09",,,"1","5","2","5","0","0","1",,,,,,,,,"10077","2","12","8","271",,,"203",,,,,,,,,,,,,,,"217","29","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUMDE17","2021-09-19T03:00:00","26.84","34.43",,,"1","5","2","5","3","4","1","5","325",,"86",,,,,"10093","2","4","8","264",,,"226",,,,,,,,,,,,,,,"217","64","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,
"EUMDE39","2021-09-19T03:00:00","26.40","34.68",,,"1","5","2","5","3","4","1",,"320",,"98",,,,,"10093","2","4","8","273",,,"215",,,,,,,,,,,,,,,"217","64","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,
"EUCDE32","2021-09-19T04:00:00","22.53","39.09",,,"1","5","2","5","0","0","1",,,,,,,,,"10081","2","14","8","276",,,"217",,,,,,,,,,,,,,,"217","29","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,
"EUMDE17","2021-09-19T04:00:00","26.56","34.58",,,"1","5","2","5","3","4","1",,"330",,"94",,,,,"10094","2","5","8","269",,,"232",,,,,,,,,,,,,,,"217","64","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,
"EUMDE39","2021-09-19T04:00:00","26.13","34.84",,,"1","5","2","5","3","4","1","5","315",,"86",,,,,"10095","2","7","8","276",,,"226",,,,,,,,,,,,,,,"217","64","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,
"OUIY2","2021-09-19T04:00:00","27.20","34.20",,,"1","6","2","5","3","3","1",,"320","4","103","1","98","1","1","10110","1","20","8","260",,"250","246","1","270","0","0","0","9","0","0",,"3","4","32","4","2","217","74","798","172","5","1","2","2","111111","11111111111111","5",,"1",,,,,,
"9V5223","2021-09-19T05:00:00","25.90","35.20",,,"1","6","2","5","3","4","1",,"310","4","72",,,"3","0","10136",,,"8","280",,"250","237","3","280","4","4","6","4","7","A","0","3","0",,,,"217","55","798","172","5","1","2","2","111111","11A111111113AA","5",,"0",,,,,,
