"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","ICE_ACCR_ON_SHIP","THICKNESS_OF_I","RATE_OF_I","IND_FOR_PRECIP"
"MOKH1","2021-09-14T00:12:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","70","4","62",,,,,"10162",,,,"262",,,,,"1","273",,,,,,,,,,,,,"234","17","795","103","16","1","2","2","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-14T00:12:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","60","4","57",,,,,"10172",,,,"268",,,,,"1","303",,,,,,,,,,,,,"234","19","795","103","16","1","2","2","31111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-14T00:12:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","50","4","36",,,,,"10163",,,"0","274",,,,,"1","267",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KLIH1","2021-09-14T00:18:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","50","4","77",,,,,"10155",,,"0","259",,,,,"1","273",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-14T00:18:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","240","4","46",,,,,"10143",,,"0","272",,,,,"1","283",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11311F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-14T00:18:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","60","4","67",,,,,"10162",,,,"264",,,,,"1","273",,,,,,,,,,,,,"234","17","795","103","16","1","2","2","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-14T00:18:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","60","4","51",,,,,"10171",,,,"265",,,,,"1","303",,,,,,,,,,,,,"234","19","795","103","16","1","2","2","31111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-14T00:18:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","80","4","15",,,,,"10162",,,"0","273",,,,,"1","266",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"5100000","2021-09-14T00:20:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","55",,"90",,,,,"10163",,,"8","249",,,,"200","9","257",,,,,,,,,,,,,"234","33","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,
"KLIH1","2021-09-14T00:24:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","50","4","87",,,,,"10155",,,"0","257",,,,,"1","273",,,,"A",,,,,,,,,"234","6","995","114","16","1","2","2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-14T00:24:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","230","4","41",,,,,"10142",,,"0","273",,,,,"1","283",,,,"A",,,,,,,,,"234","5","995","114","16","1","2","2","11311F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-14T00:24:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","60","4","57",,,,,"10162",,,,"264",,,,,"1","273",,,,,,,,,,,,,"234","17","795","103","16","1","2","2","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-14T00:24:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","40","4","62",,,,,"10171",,,,"264",,,,,"1","303",,,,,,,,,,,,,"234","19","795","103","16","1","2","2","31111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-14T00:24:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","130","4","21",,,,,"10161",,,"0","279",,,,,"1","266",,,,"A",,,,,,,,,"234","17","995","114","16","1","2","2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"5100205","2021-09-14T00:26:00","21.02","-156.42",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","264",,,,,,,,,,,,,"234","16","798","172","6","1","2","2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,,,
"5100207","2021-09-14T00:26:00","21.48","-157.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","263",,,,,,,,,,,,,"234","17","798","172","6","1","2","2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,,,
"5100208","2021-09-14T00:26:00","22.30","-159.60",,,"1","4",,"0",,,"11",,,,,,,,,,,,,,,,,,"1","267",,,,,,,,"7","3","36","12","1","234","29","793","103","6","1","2","2","1FFFFF","1AAAAAAAA1A73A",,,"6",,,,,,,,"4"
"5100212","2021-09-14T00:26:00","21.30","-158.10",,,"1","4",,"0",,,"11",,,,,,,,,,,,,,,,,,"1","267",,,,,,,,"6","1","18","15","2","234","18","793","103","6","1","2","2","1FFFFF","1AAAAAAAA1A73A",,,"6",,,,,,,,"4"
"5100201","2021-09-14T00:27:00","21.70","-158.10",,,"1","4",,"0",,,"11",,,,,,,,,,,,,,,,,,"1","263",,,,,,,,"7","2","35","13","1","234","18","793","103","6","1","2","2","1FFFFF","1AAAAAAAA1A73A",,,"6",,,,,,,,"4"
"5100000","2021-09-14T00:30:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","56",,"85",,,,,"10163",,,"8","249",,,,"203","9","257",,,,,,,,,,,,,"234","33","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,
"5100211","2021-09-14T00:30:00","21.30","-158.00",,,"1","4",,"0",,,"11",,,,,,,,,,,,,,,,,,"1","265",,,,,,,,"5","1","16","15","1","234","18","793","103","6","1","2","2","1FFFFF","1AAAAAAAA1A73A",,,"6",,,,,,,,"4"
"KLIH1","2021-09-14T00:30:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","50","4","87",,,,,"10155",,,"0","258",,,,,"1","273",,,,"A",,,,,,,,,"234","6","995","114","16","1","2","2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-14T00:30:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","240","4","46",,,,,"10142",,,"0","271",,,,,"1","283",,,,"A",,,,,,,,,"234","5","995","114","16","1","2","2","11311F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-14T00:30:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","70","4","72",,,,,"10162",,,,"260",,,,,"1","273",,,,,,,,,,,,,"234","17","795","103","16","1","2","2","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-14T00:30:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","50","4","57",,,,,"10171",,,,"267",,,,,"1","303",,,,,,,,,,,,,"234","19","795","103","16","1","2","2","31111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-14T00:30:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","60","4","57",,,,,"10163",,,"0","269",,,,,"1","267",,,,"A",,,,,,,,,"234","17","995","114","16","1","2","2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KLIH1","2021-09-14T00:36:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","50","4","72",,,,,"10156",,,"0","260",,,,,"1","273",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-14T00:36:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","250","4","51",,,,,"10140",,,"0","271",,,,,"1","283",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11511F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-14T00:36:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","70","4","72",,,,,"10162",,,,"261",,,,,"1","273",,,,,,,,,,,,,"234","17","795","103","16","1","2","2","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-14T00:36:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","50","4","67",,,,,"10171",,,,"264",,,,,"1","303",,,,,,,,,,,,,"234","19","795","103","16","1","2","2","31111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-14T00:36:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","50","4","31",,,,,"10163",,,"0","264",,,,,"1","266",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"5100000","2021-09-14T00:40:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","57",,"89",,,,,"10162",,,"8","249",,,,"203","9","257",,,,,,,,,,,,,"234","33","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,
"KLIH1","2021-09-14T00:42:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","50","4","77",,,,,"10156",,,"0","259",,,,,"1","273",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-14T00:42:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","250","4","46",,,,,"10140",,,"0","271",,,,,"1","283",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11311F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-14T00:42:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","60","4","67",,,,,"10163",,,,"268",,,,,"1","273",,,,,,,,,,,,,"234","17","795","103","16","1","2","2","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-14T00:42:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","50","4","57",,,,,"10171",,,,"265",,,,,"1","303",,,,,,,,,,,,,"234","19","795","103","16","1","2","2","31111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-14T00:42:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","70","4","41",,,,,"10163",,,"0","270",,,,,"1","266",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KLIH1","2021-09-14T00:48:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","40","4","87",,,,,"10156",,,"0","257",,,,,"1","273",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-14T00:48:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","250","4","46",,,,,"10140",,,"0","270",,,,,"1","283",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11311F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-14T00:48:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","70","4","62",,,,,"10162",,,,"265",,,,,"1","273",,,,,,,,,,,,,"234","17","795","103","16","1","2","2","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-14T00:48:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","50","4","51",,,,,"10171",,,,"267",,,,,"1","303",,,,,,,,,,,,,"234","19","795","103","16","1","2","2","31111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-14T00:48:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","40","4","36",,,,,"10162",,,"0","271",,,,,"1","267",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"5100000","2021-09-14T00:50:00","23.50","-153.80",,,"1","4",,"0",,,"11","0","60","1","80",,,,,"10162",,,,"249",,,,"201","1","257",,,,,,,,"8","3","15","15","3","234","33","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,,,,,,,"4"
"KLIH1","2021-09-14T00:54:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","40","4","82",,,,,"10156",,,"0","258",,,,,"1","273",,,,"A",,,,,,,,,"234","6","995","114","16","1","2","2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-14T00:54:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","250","4","41",,,,,"10140",,,"0","272",,,,,"1","283",,,,"A",,,,,,,,,"234","5","995","114","16","1","2","2","11311F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-14T00:54:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","80","4","67",,,,,"10162",,,,"261",,,,,"1","273",,,,,,,,,,,,,"234","17","795","103","16","1","2","2","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-14T00:54:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","50","4","57",,,,,"10171",,,,"264",,,,,"1","303",,,,,,,,,,,,,"234","19","795","103","16","1","2","2","31111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-14T00:54:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","40","4","21",,,,,"10162",,,"0","277",,,,,"1","267",,,,"A",,,,,,,,,"234","17","995","114","16","1","2","2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"5100205","2021-09-14T00:56:00","21.00","-156.40",,,"1","4",,"0",,,"11",,,,,,,,,,,,,,,,,,"1","264",,,,,,,,"7","2","1","11","1","234","16","793","103","6","1","2","2","1FFFFF","1AAAAAAAA1A71A",,,"6",,,,,,,,"4"
"5100207","2021-09-14T00:56:00","21.50","-157.80",,,"1","4",,"0",,,"11",,,,,,,,,,,,,,,,,,"1","263",,,,,,,,"6","3","1","12","1","234","17","793","103","6","1","2","2","1FFFFF","1AAAAAAAA1A73A",,,"6",,,,,,,,"4"
"5100208","2021-09-14T00:56:00","22.28","-159.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","267",,,,,,,,,,,,,"234","29","798","172","6","1","2","2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,,,
"5100212","2021-09-14T00:56:00","21.30","-158.10",,,"1","4",,"0",,,"11",,,,,,,,,,,,,,,,,,"1","267",,,,,,,,"10","1","18","15","2","234","18","793","103","6","1","2","2","1FFFFF","1AAAAAAAA1A73A",,,"6",,,,,,,,"4"
"5100201","2021-09-14T00:57:00","21.70","-158.10",,,"1","4",,"0",,,"11",,,,,,,,,,,,,,,,,,"1","263",,,,,,,,"6","2","34","11","1","234","18","793","103","6","1","2","2","1FFFFF","1AAAAAAAA1A71A",,,"6",,,,,,,,"4"
"2101599","2021-09-14T01:00:00","22.07","-159.32",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","281",,,,,,,,,,,,,"234","29","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"3201761","2021-09-14T01:00:00","21.69","-157.49",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","263",,,,,,,,,,,,,"234","17","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4601767","2021-09-14T01:00:00","26.76","-155.61",,,"1","4","2","5",,,"11",,,,,,,,,"10200",,,"8",,,,,,"9","260",,,,,,,,,,,,,"234","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4601768","2021-09-14T01:00:00","25.66","-155.92",,,"1","4","2","5",,,"11",,,,,,,,,"10188",,,"8",,,,,,"9","257",,,,,,,,,,,,,"234","55","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4601772","2021-09-14T01:00:00","29.58","-152.29",,,"1","4","2","5",,,"11",,,,,,,,,"10222",,,"8",,,,,,"9","256",,,,,,,,,,,,,"234","92","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4601834","2021-09-14T01:00:00","20.88","-156.67",,,"1","3","2","5",,,"11",,,,,,,,,"10118",,,,,,,,,,,,,,,,,,,,,,,"234","6","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"5100000","2021-09-14T01:00:00","23.50","-153.80",,,"1","4",,"0",,,"11","0","60","1","80",,,,,"10162","6","18",,"250",,,,"201","1","257",,,,,,,,,,,,,"234","33","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,,,,"4"
"5100201","2021-09-14T01:00:00","21.70","-158.10",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,,"1","263",,,,"A",,,,"6","2","34","11","1","234","18","993","114","6","0",,"2","1FFFFF","1AAAAAAAA1871A",,,"6",,,,,,,,"4"
"5100205","2021-09-14T01:00:00","21.00","-156.40",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,,"1","264",,,,"A",,,,"7","2","1","11","1","234","16","993","114","6","0",,"2","1FFFFF","1AAAAAAAA1871A",,,"6",,,,,,,,"4"
"5100207","2021-09-14T01:00:00","21.50","-157.80",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,,"1","263",,,,"A",,,,"6","3","1","12","1","234","17","993","114","6","0",,"2","1FFFFF","1AAAAAAAA1873A",,,"6",,,,,,,,"4"
"5100208","2021-09-14T01:00:00","22.30","-159.60",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,,"1","267",,,,"A",,,,"7","3","0","11","1","234","29","993","114","6","0",,"2","1FFFFF","1AAAAAAAA1877A",,,"6",,,,,,,,"4"
"5100211","2021-09-14T01:00:00","21.30","-158.00",,,"1","4",,"0",,,"11",,,,,,,,,,,,,,,,,,"1","265",,,,,,,,"5","1","16","15","1","234","18","793","103","6","1","2","2","1FFFFF","1AAAAAAAA1A73A",,,"6",,,,,,,,"4"
"5100212","2021-09-14T01:00:00","21.30","-158.10",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,,"1","267",,,,"A",,,,"10","1","18","15","2","234","18","993","114","6","0",,"2","1FFFFF","1AAAAAAAA1873A",,,"6",,,,,,,,"4"
"5102748","2021-09-14T01:00:00","22.04","-153.41",,,"1","4","2","5",,,"11",,,,,,,,,"10159",,,"8",,,,,,"9","262",,,,,,,,,,,,,"234","23","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"5102760","2021-09-14T01:00:00","26.89","-155.14",,,"1","4","2","5",,,"11",,,,,,,,,"10209",,,"8",,,,,,"9","254",,,,,,,,,,,,,"234","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"5201694","2021-09-14T01:00:00","27.27","-156.22",,,"1","4","2","5",,,"11",,,,,,,,,"10213",,,"8",,,,,,"9","259",,,,,,,,,,,,,"234","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"KLIH1","2021-09-14T01:00:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","50","4","82",,,,,"10155","6","14","0","258",,,,,"1","273",,,,"A",,,,,,,,,"234","6","995","114","16","1","2","2","11111F","11AAA11AA18AA1","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-14T01:00:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","250","4","46",,,,,"10140","6","13","0","272",,,,,"1","283",,,,"A",,,,,,,,,"234","5","995","114","16","1","2","2","11311F","11AAA11AA18AA1","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-14T01:00:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","70","4","57",,,,,"10162","6","16",,"267",,,,,"1","273",,,,,,,,,,,,,"234","17","795","103","16","1","2","2","11111F","11AAA11AA1AAA1","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-14T01:00:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","50","4","62",,,,,"10170","6","15",,"262",,,,,"1","303",,,,,,,,,,,,,"234","19","795","103","16","1","2","2","31111F","11AAA11AA1AAA1","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-14T01:00:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","70","4","31",,,,,"10162","6","15","0","275",,,,,"1","267",,,,"A",,,,,,,,,"234","17","995","114","16","1","2","2","11111F","11AAA11AA18AA1","31",,"6",,,,,,,,"4"
"5102752","2021-09-14T01:04:00","29.43","-152.30",,,"1","4","2","5",,,"11",,,,,,,,,"10222",,,"8",,,,,,"9","253",,,,,,,,,,,,,"234","92","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"KLIH1","2021-09-14T01:06:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","50","4","82",,,,,"10156",,,"0","259",,,,,"1","273",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-14T01:06:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","250","4","46",,,,,"10140",,,"0","271",,,,,"1","283",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11311F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-14T01:06:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","60","4","72",,,,,"10162",,,,"268",,,,,"1","273",,,,,,,,,,,,,"234","17","795","103","16","1","2","2","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-14T01:06:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","70","4","62",,,,,"10169",,,,"262",,,,,"1","303",,,,,,,,,,,,,"234","19","795","103","16","1","2","2","31111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-14T01:06:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","40","4","36",,,,,"10162",,,"0","274",,,,,"1","267",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"5100000","2021-09-14T01:10:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","55",,"89",,,,,"10160",,,"8","249",,,,"203","9","257",,,,,,,,,,,,,"234","33","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,
"KLIH1","2021-09-14T01:12:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","50","4","82",,,,,"10156",,,"0","259",,,,,"1","273",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-14T01:12:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","260","4","41",,,,,"10139",,,"0","272",,,,,"1","283",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11311F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-14T01:12:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","60","4","57",,,,,"10162",,,,"270",,,,,"1","273",,,,,,,,,,,,,"234","17","795","103","16","1","2","2","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-14T01:12:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","50","4","57",,,,,"10170",,,,"261",,,,,"1","303",,,,,,,,,,,,,"234","19","795","103","16","1","2","2","31111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-14T01:12:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","70","4","51",,,,,"10161",,,"0","274",,,,,"1","266",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KLIH1","2021-09-14T01:18:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","50","4","82",,,,,"10155",,,"0","258",,,,,"1","272",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-14T01:18:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","250","4","51",,,,,"10139",,,"0","271",,,,,"1","283",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11511F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-14T01:18:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","80","4","51",,,,,"10161",,,,"265",,,,,"1","273",,,,,,,,,,,,,"234","17","795","103","16","1","2","2","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-14T01:18:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","60","4","62",,,,,"10169",,,,"260",,,,,"1","303",,,,,,,,,,,,,"234","19","795","103","16","1","2","2","31111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-14T01:18:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","70","4","21",,,,,"10161",,,"0","275",,,,,"1","267",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"5100000","2021-09-14T01:20:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","55",,"89",,,,,"10160",,,"8","249",,,,"202","9","257",,,,,,,,,,,,,"234","33","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,,,,,
"KLIH1","2021-09-14T01:24:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","50","4","77",,,,,"10155",,,"0","258",,,,,"1","273",,,,"A",,,,,,,,,"234","6","995","114","16","1","2","2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-14T01:24:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","250","4","51",,,,,"10139",,,"0","271",,,,,"1","283",,,,"A",,,,,,,,,"234","5","995","114","16","1","2","2","11511F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-14T01:24:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","70","4","62",,,,,"10161",,,,"267",,,,,"1","273",,,,,,,,,,,,,"234","17","795","103","16","1","2","2","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-14T01:24:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","50","4","67",,,,,"10168",,,,"265",,,,,"1","303",,,,,,,,,,,,,"234","19","795","103","16","1","2","2","31111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
