"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","THICKNESS_OF_I","IND_FOR_PRECIP"
"5100210","2024-09-19T10:00:00","21.50","-157.80",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","270",,,,"A",,,,"7","3",,,,"234","17","993","114","6","0",,"1","1FFFFF","1AAAAAAAA187AA",,,"6",,,,"4"
"5100211","2024-09-19T10:00:00","21.30","-158.00",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","272",,,,"A",,,,"9","2","15","10","1","234","18","993","114","6","0",,"1","1FFFFF","1AAAAAAAA1871A",,,"6",,,,"4"
"5100212","2024-09-19T10:00:00","21.30","-158.10",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0","263",,,,"1","279",,,,"A",,,,"7","2","18","13","1","234","18","993","114","6","1","2","1","11FFFF","1AAAAA1AA1873A",,,"6",,,,"4"
"5100213","2024-09-19T10:00:00","20.70","-157.00",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","277",,,,"A",,,,"10","2","18","12","1","234","7","993","114","6","0",,"1","1FFFFF","1AAAAAAAA1873A",,,"6",,,,"4"
"5201694","2024-09-19T10:00:00","25.80","-155.80",,,"1","4","2","5",,,"11",,,,,,,,,"10205",,,"8",,,,,"9","268",,,,,,,,,,,,,"234","55","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"5201726","2024-09-19T10:00:00","25.97","-158.84",,,"1","4","2","5",,,"11",,,,,,,,,"10203",,,"8",,,,,"9","270",,,,,,,,,,,,,"234","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"HRRH1","2024-09-19T10:00:00","21.43","-157.82",,,"1","4","2","5",,,"5","0","70","4","15",,,,,"10170","0","0","0","256",,,"214",,,,,,"A",,,,,,,,,"234","17","995","114","14","0",,"1","F11111","11AAA11A1A8AA1","31",,"6",,,,"4"
"KLIH1","2024-09-19T10:00:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","60","4","67",,,,,"10176","1","7","0","255",,,,"1","270",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"1","11111F","11AAA11AA18AA1","31",,"6",,,,"4"
"KWHH1","2024-09-19T10:00:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","90","4","10",,,,,"10160","1","7","0","266",,,,"1","279",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"1","11111F","11AAA11AA18AA1","31",,"6",,,,"4"
"MOKH1","2024-09-19T10:00:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","90","4","26",,,,,"10180","0","0","0","264",,,,"1","279",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AA1","31",,"6",,,,"4"
"NWWH1","2024-09-19T10:00:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","70","4","62",,,,,"10188","1","4","0","263",,,,"1","277",,,,"A",,,,,,,,,"234","19","995","114","16","0",,"1","11111F","11AAA11AA18AA1","31",,"6",,,,"4"
"OOUH1","2024-09-19T10:00:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","90","4","26",,,,,"10180","0","0","0","261",,,,"1","278",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AA1","31",,"6",,,,"4"
"PRHH1","2024-09-19T10:00:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","30","4","31",,,,,"10178","0","0","0","261",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","F1111F","11AAA11AAA8AA1","31",,"6",,,,"4"
"KLIH1","2024-09-19T10:06:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","60","4","77",,,,,"10174",,,"0","255",,,,"1","270",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"KWHH1","2024-09-19T10:06:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","90","4","5",,,,,"10161",,,"0","266",,,,"1","278",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"MOKH1","2024-09-19T10:06:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","90","4","21",,,,,"10180",,,"0","265",,,,"1","279",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"NWWH1","2024-09-19T10:06:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","70","4","62",,,,,"10187",,,"0","262",,,,"1","277",,,,"A",,,,,,,,,"234","19","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"OOUH1","2024-09-19T10:06:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","90","4","15",,,,,"10179",,,"0","260",,,,"1","278",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"PRHH1","2024-09-19T10:06:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","30","4","41",,,,,"10177",,,"0","262",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","F1111F","11AAA11AAA8AAA","31",,"6",,,,"4"
"5100000","2024-09-19T10:10:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","93",,"66",,,,,"10180",,,"8","257",,,"206","9","269",,,,,,,,,,,,,"234","33","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,
"KLIH1","2024-09-19T10:12:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","60","4","98",,,,,"10173",,,"0","254",,,,"1","270",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"KWHH1","2024-09-19T10:12:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","130","4","21",,,,,"10160",,,"0","263",,,,"1","278",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"MOKH1","2024-09-19T10:12:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","90","4","26",,,,,"10180",,,"0","263",,,,"1","279",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"NWWH1","2024-09-19T10:12:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","60","4","62",,,,,"10187",,,"0","262",,,,"1","277",,,,"A",,,,,,,,,"234","19","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"OOUH1","2024-09-19T10:12:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","60","4","21",,,,,"10179",,,"0","261",,,,"1","278",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"PRHH1","2024-09-19T10:12:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","30","4","36",,,,,"10177",,,"0","261",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","F1111F","11AAA11AAA8AAA","31",,"6",,,,"4"
"HRRH1","2024-09-19T10:15:00","21.43","-157.82",,,"1","4","2","5",,,"5","0","60","4","10",,,,,"10170",,,"0","256",,,"216",,,,,,"A",,,,,,,,,"234","17","995","114","14","0",,"1","F11111","11AAA11A1A8AAA","31",,"6",,,,"4"
"5100201","2024-09-19T10:16:00","21.67","-158.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,,"234","18","798","172","6","1","2","1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"KLIH1","2024-09-19T10:18:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","70","4","77",,,,,"10174",,,"0","253",,,,"1","270",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"KWHH1","2024-09-19T10:18:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","70","4","10",,,,,"10159",,,"0","265",,,,"1","278",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"MOKH1","2024-09-19T10:18:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","100","4","21",,,,,"10180",,,"0","263",,,,"1","279",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"NWWH1","2024-09-19T10:18:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","60","4","62",,,,,"10186",,,"0","262",,,,"1","277",,,,"A",,,,,,,,,"234","19","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"OOUH1","2024-09-19T10:18:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","60","4","26",,,,,"10179",,,"0","260",,,,"1","278",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"PRHH1","2024-09-19T10:18:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","30","4","31",,,,,"10177",,,"0","261",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","F1111F","11AAA11AAA8AAA","31",,"6",,,,"4"
"5100000","2024-09-19T10:20:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","84",,"65",,,,,"10179",,,"8","257",,,"206","9","269",,,,,,,,,,,,,"234","33","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,
"KLIH1","2024-09-19T10:24:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","70","4","82",,,,,"10174",,,"0","253",,,,"1","270",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"KWHH1","2024-09-19T10:24:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","40","4","15",,,,,"10159",,,"0","262",,,,"1","278",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"MOKH1","2024-09-19T10:24:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","70","4","36",,,,,"10179",,,"0","262",,,,"1","278",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"NWWH1","2024-09-19T10:24:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","60","4","62",,,,,"10186",,,"0","261",,,,"1","277",,,,"A",,,,,,,,,"234","19","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"OOUH1","2024-09-19T10:24:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","80","4","15",,,,,"10178",,,"0","261",,,,"1","278",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"PRHH1","2024-09-19T10:24:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","40","4","36",,,,,"10177",,,"0","262",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","F1111F","11AAA11AAA8AAA","31",,"6",,,,"4"
"5100202","2024-09-19T10:26:00","21.40","-157.70",,,"1","4","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,"4","10","11","1","234","17","798","172","6","1","2","1","FFFFFF","1AAAAAAAAAA71A",,,,,,,
"5100205","2024-09-19T10:26:00","21.02","-156.42",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,,"234","16","798","172","6","1","2","1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100207","2024-09-19T10:26:00","21.48","-157.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","268",,,,,,,,,,,,,"234","17","798","172","6","1","2","1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100208","2024-09-19T10:26:00","22.28","-159.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"234","29","798","172","6","1","2","1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100210","2024-09-19T10:26:00","21.48","-157.76",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,,"234","17","798","172","6","1","2","1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100213","2024-09-19T10:26:00","20.70","-157.00",,,"1","4","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","17","11","1","234","7","798","172","6","1","2","1","FFFFFF","1AAAAAAAAAA71A",,,,,,,
"5100000","2024-09-19T10:30:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","85",,"66",,,,,"10179",,,"8","256",,,"204","9","269",,,,,,,,,,,,,"234","33","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,,
"5100211","2024-09-19T10:30:00","21.30","-157.96",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","272",,,,,,,,,,,,,"234","17","798","172","6","1","2","1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100212","2024-09-19T10:30:00","21.32","-158.15",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8","262",,,,"9","279",,,,,,,,,,,,,"234","18","798","172","6","1","2","1","11FFFF","1AAAAA1AA1AAAA",,,,,,,
"HRRH1","2024-09-19T10:30:00","21.43","-157.82",,,"1","4","2","5",,,"5","0","60","4","10",,,,,"10170",,,"0","256",,,"216",,,,,,"A",,,,,,,,,"234","17","995","114","14","0",,"1","F11111","11AAA11A1A8AAA","31",,"6",,,,"4"
"KLIH1","2024-09-19T10:30:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","70","4","67",,,,,"10175",,,"0","254",,,,"1","270",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"KWHH1","2024-09-19T10:30:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","70","4","15",,,,,"10159",,,"0","261",,,,"1","278",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"MOKH1","2024-09-19T10:30:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","80","4","41",,,,,"10179",,,"0","262",,,,"1","278",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"NWWH1","2024-09-19T10:30:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","60","4","57",,,,,"10186",,,"0","261",,,,"1","277",,,,"A",,,,,,,,,"234","19","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"OOUH1","2024-09-19T10:30:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","60","4","10",,,,,"10178",,,"0","261",,,,"1","278",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"PRHH1","2024-09-19T10:30:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","60","4","26",,,,,"10177",,,"0","261",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","F1111F","11AAA11AAA8AAA","31",,"6",,,,"4"
"KLIH1","2024-09-19T10:36:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","60","4","57",,,,,"10174",,,"0","256",,,,"1","270",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"KWHH1","2024-09-19T10:36:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","60","4","10",,,,,"10158",,,"0","263",,,,"1","278",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"MOKH1","2024-09-19T10:36:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","80","4","36",,,,,"10179",,,"0","264",,,,"1","278",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"NWWH1","2024-09-19T10:36:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","60","4","57",,,,,"10186",,,"0","261",,,,"1","277",,,,"A",,,,,,,,,"234","19","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"OOUH1","2024-09-19T10:36:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","110","4","10",,,,,"10178",,,"0","261",,,,"1","278",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"PRHH1","2024-09-19T10:36:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","50","4","15",,,,,"10176",,,"0","261",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","F1111F","11AAA11AAA8AAA","31",,"6",,,,"4"
"5100000","2024-09-19T10:40:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","88",,"62",,,,,"10178",,,"8","257",,,"207","9","269",,,,,,,,,,,,,"234","33","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,
"KLIH1","2024-09-19T10:42:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","50","4","77",,,,,"10173",,,"0","255",,,,"1","270",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"KWHH1","2024-09-19T10:42:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","50","4","15",,,,,"10157",,,"0","261",,,,"1","278",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"MOKH1","2024-09-19T10:42:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","70","4","26",,,,,"10178",,,"0","264",,,,"1","278",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"NWWH1","2024-09-19T10:42:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","70","4","62",,,,,"10186",,,"0","262",,,,"1","277",,,,"A",,,,,,,,,"234","19","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"OOUH1","2024-09-19T10:42:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","90","4","10",,,,,"10178",,,"0","260",,,,"1","278",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"PRHH1","2024-09-19T10:42:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","20","4","21",,,,,"10176",,,"0","262",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","F1111F","11AAA11AAA8AAA","31",,"6",,,,"4"
"HRRH1","2024-09-19T10:45:00","21.43","-157.82",,,"1","4","2","5",,,"5","0","50","4","10",,,,,"10170",,,"0","256",,,"216",,,,,,"A",,,,,,,,,"234","17","995","114","14","0",,"1","F11111","11AAA11A1A8AAA","31",,"6",,,,"4"
"5100201","2024-09-19T10:46:00","21.67","-158.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,,"234","18","798","172","6","1","2","1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"KLIH1","2024-09-19T10:48:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","50","4","82",,,,,"10172",,,"0","255",,,,"1","270",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"KWHH1","2024-09-19T10:48:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","50","4","10",,,,,"10157",,,"0","260",,,,"1","278",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"MOKH1","2024-09-19T10:48:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","90","4","31",,,,,"10178",,,"0","264",,,,"1","278",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"NWWH1","2024-09-19T10:48:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","70","4","51",,,,,"10186",,,"0","262",,,,"1","277",,,,"A",,,,,,,,,"234","19","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"OOUH1","2024-09-19T10:48:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","40","4","15",,,,,"10177",,,"0","259",,,,"1","278",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"PRHH1","2024-09-19T10:48:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","30","4","41",,,,,"10175",,,"0","262",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","F1111F","11AAA11AAA8AAA","31",,"6",,,,"4"
"5100000","2024-09-19T10:50:00","23.53","-153.79",,,"1","5","2","5",,,"11",,"90",,"61",,,,,"10178",,,"8","257",,,"206","9","269",,,,,,,,,,,,,"234","33","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,
"KLIH1","2024-09-19T10:54:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","50","4","77",,,,,"10172",,,"0","255",,,,"1","270",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"KWHH1","2024-09-19T10:54:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","50","4","15",,,,,"10156",,,"0","259",,,,"1","278",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"MOKH1","2024-09-19T10:54:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","100","4","21",,,,,"10177",,,"0","264",,,,"1","278",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"NWWH1","2024-09-19T10:54:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","60","4","57",,,,,"10185",,,"0","261",,,,"1","277",,,,"A",,,,,,,,,"234","19","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"OOUH1","2024-09-19T10:54:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","50","4","21",,,,,"10177",,,"0","259",,,,"1","278",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"PRHH1","2024-09-19T10:54:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","30","4","41",,,,,"10175",,,"0","263",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","F1111F","11AAA11AAA8AAA","31",,"6",,,,"4"
"5100202","2024-09-19T10:56:00","21.40","-157.70",,,"1","4","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,"4","12","11","1","234","17","798","172","6","1","2","1","FFFFFF","1AAAAAAAAAA71A",,,,,,,
"5100205","2024-09-19T10:56:00","21.02","-156.42",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,,"234","16","798","172","6","1","2","1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100207","2024-09-19T10:56:00","21.48","-157.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","268",,,,,,,,,,,,,"234","17","798","172","6","1","2","1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100208","2024-09-19T10:56:00","22.28","-159.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"234","29","798","172","6","1","2","1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100210","2024-09-19T10:56:00","21.48","-157.76",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,,"234","17","798","172","6","1","2","1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100213","2024-09-19T10:56:00","20.70","-157.00",,,"1","4","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,"2","17","11","1","234","7","798","172","6","1","2","1","FFFFFF","1AAAAAAAAAA71A",,,,,,,
"2101600","2024-09-19T11:00:00","28.03","-157.77",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"234","87","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2101693","2024-09-19T11:00:00","28.99","-152.30",,,"1","4","2","5",,,"11",,,,,,,,,"10226",,,"8",,,,,"9","261",,,,,,,,,,,,,"234","82","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"3201845","2024-09-19T11:00:00","20.26","-151.02",,,"1","4","2","5",,,"11",,,,,,,,,"10166",,,"8",,,,,"9","260",,,,,,,,,,,,,"234","1","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4601669","2024-09-19T11:00:00","24.06","-153.69",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","268",,,,,,,,,,,,,"234","43","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601693","2024-09-19T11:00:00","28.16","-155.83",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","265",,,,,,,,,,,,,"234","85","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601772","2024-09-19T11:00:00","23.86","-153.28",,,"1","4","2","5",,,"11",,,,,,,,,"10182",,,"8",,,,,"9","267",,,,,,,,,,,,,"234","33","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4602535","2024-09-19T11:00:00","22.26","-153.38",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","265",,,,,,,,,,,,,"234","23","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100000","2024-09-19T11:00:00","23.50","-153.80",,,"1","4","2","0","0","0","11","0","80","1","60",,,,,"10176",,,"0","256",,,"201","1","268",,,,"A",,,,"8","4",,,,"234","33","993","114","6","1","2","1","111111","11AAA11A1181AA",,,"6",,,,"4"
"5100201","2024-09-19T11:00:00","21.70","-158.10",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","274",,,,"A",,,,"7","2",,,,"234","18","993","114","6","0",,"1","1FFFFF","1AAAAAAAA187AA",,,"6",,,,"4"
"5100202","2024-09-19T11:00:00","21.40","-157.70",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","270",,,,"A",,,,"8","4","12","11","1","234","17","993","114","6","0",,"1","1FFFFF","1AAAAAAAA1871A",,,"6",,,,"4"
