"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","THICKNESS_OF_I","IND_FOR_PRECIP"
"5100001","2024-09-13T17:00:00","24.50","-162.00",,,"1","4","2","0","0","0","11","0","80","1","40",,,,,"10170",,,"0","267",,,"225","1","276",,,,"A",,,"4","1","31","7","2","233","42","993","114","6","1","2","2","111111","11AAA11A11811A",,,"6",,,"4"
"5100101","2024-09-13T17:00:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","69",,"44",,,,,"10173",,,"8","265",,,,"9","274",,,,,,,,,,,,"233","42","798","172","6","1","2","2","11111F","11AAA11AA1AAAA",,,,,,
"5102629","2024-09-13T17:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,"233","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5103556","2024-09-13T17:00:00","29.35","-168.48",,,"1","4","2","5",,,"11",,,,,,,,,"10190",,,"8",,,,,"9","256",,,,,,,,,,,,"233","98","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5103558","2024-09-13T17:00:00","27.91","-164.10",,,"1","4","2","5",,,"11",,,,,,,,,"10181",,,"8",,,,,"9","268",,,,,,,,,,,,"233","74","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"WTEE","2024-09-13T17:00:00","23.60","-166.20",,,"1","6","2","5","9",,"1",,"90","4","57",,,,,"10165",,,"8","267",,,"250","3","276",,,"A",,"A","A",,,,,,"233","36","798","172","5","1","2","2","111111","11AAA11A118AAA",,"5",,,,
"5100001","2024-09-13T17:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","84",,"43",,,,,"10169",,,"8","266",,,"225","9","276",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-13T17:10:00","24.36","-162.08",,,"1","4","2","5",,,"11",,"70",,"46",,,,,"10173",,,"8","267",,,,"9","274",,,,,,,,,,,,"233","42","798","172","6","1","2","2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-13T17:20:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"80","1","40",,,,,"10170",,,"8","267",,,"225",,,,,,,,,,"3","31","7","2","233","42","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,
"5100101","2024-09-13T17:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","50",,,,,"10174",,,"8","267",,,,,,,,,,,,,"2","6","8","2","233","42","798","172","6","1","2","2","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2024-09-13T17:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","84",,"41",,,,,"10171",,,"8","267",,,"225","9","276",,,,,,,,,,,,"233","42","798","172","6","0",,"2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-13T17:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","78",,"43",,,,,"10175",,,"8","268",,,,"9","273",,,,,,,,,,,,"233","42","798","172","6","0",,"2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-13T17:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","88",,"45",,,,,"10172",,,"8","267",,,"224","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-13T17:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","81",,"42",,,,,"10177",,,"8","268",,,,"9","273",,,,,,,,,,,,"233","42","798","172","6","1","2","2","11111F","11AAA11AA1AAAA",,,,,,
"5100101","2024-09-13T17:50:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","84",,"43",,,,,"10178",,,"8",,,,,"9","273",,,,,,,,,,,,"233","42","798","172","6","1","2","2","1F111F","11AAA1AAA1AAAA",,,,,,
"5100001","2024-09-13T18:00:00","24.50","-162.00",,,"1","4","2","0","0","0","11","0","80","1","40",,,,,"10176",,,"0","268",,,"222","1","275",,,,"A",,,"4","1","3","8","2","233","42","993","114","6","1","2","2","111111","11AAA11A11811A",,,"6",,,"4"
"5100101","2024-09-13T18:00:00","24.40","-162.10",,,"1","4","2","0","0","0","11","0","80","1","40",,,,,"10180",,,"0","269",,,,"1","273",,,,"A",,,"4","1","7","9","2","233","42","993","114","6","1","2","2","11111F","11AAA11AA1811A",,,"6",,,"4"
"WTEE","2024-09-13T18:00:00","23.60","-166.20",,,"1","6","2","5","9",,"1",,"80","4","67",,,,,"10165",,,"8","267",,,"251","3","276",,,"A",,"A","A",,,,,,"233","36","798","172","5","1","2","2","111111","11AAA11A118AAA",,"5",,,,
"5100001","2024-09-13T18:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","83",,"39",,,,,"10175",,,"8","268",,,"221","9","275",,,,,,,,,,,,"233","42","798","172","6","0",,"2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-13T18:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","77",,"44",,,,,,,,"8","269",,,,"9","273",,,,,,,,,,,,"233","42","798","172","6","1","2","2","1111FF","11AAAA1AA1AAAA",,,,,,
"5100001","2024-09-13T18:20:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"80","1","40",,,,,"10176",,,"8","268",,,"222",,,,,,,,,,"3","3","8","2","233","42","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,
"5100101","2024-09-13T18:20:00","24.36","-162.08",,,"1","4","2","5",,,"11",,"80",,"44",,,,,"10180",,,"8","269",,,,"9","273",,,,,,,,,,,,"233","42","798","172","6","0",,"2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-13T18:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","86",,"40",,,,,"10177",,,"8","268",,,"223","9","275",,,,,,,,,,,,"233","42","798","172","6","0",,"2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-13T18:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","77",,"39",,,,,"10181",,,"8","269",,,,"9","273",,,,,,,,,,,,"233","42","798","172","6","0",,"2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-13T18:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","82",,"38",,,,,"10177",,,"8","268",,,"224","9","276",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-13T18:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","75",,"43",,,,,"10181",,,"8","269",,,,"9","273",,,,,,,,,,,,"233","42","798","172","6","1","2","2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-13T18:50:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","86",,"43",,,,,"10177",,,"8","267",,,"222","9","276",,,,,,,,,,,,"233","42","798","172","6","0",,"2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-13T18:50:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","71",,"44",,,,,"10182",,,"8","269",,,,"9","273",,,,,,,,,,,,"233","42","798","172","6","0",,"2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-13T19:00:00","24.45","-162.01",,,"1","5","2","5",,,"11",,"80",,"41",,,,,"10178",,,"8","268",,,"224","9","276",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-13T19:00:00","24.40","-162.10",,,"1","4","2","0","0","0","11","0","70","1","40",,,,,"10182",,,"0","269",,,,"1","273",,,,"A",,,"4","1","6","8","3","233","42","993","114","6","1","2","2","11111F","11AAA11AA1811A",,,"6",,,"4"
"WTEE","2024-09-13T19:00:00","23.60","-166.20",,,"1","6","2","5","9",,"1",,"80","4","57",,,,,"10170",,,"8","271",,,"255","3","275",,,"A",,"A","A",,,,,,"233","36","798","172","5","1","2","2","111111","11AAA11A118AAA",,"5",,,,
"5100001","2024-09-13T19:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","87",,"40",,,,,"10180",,,"8","268",,,"222","9","276",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-13T19:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","74",,"44",,,,,"10184",,,"8","269",,,,"9","274",,,,,,,,,,,,"233","42","798","172","6","1","2","2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-13T19:20:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"80","1","40",,,,,"10181",,,"8","269",,,"223",,,,,,,,,,"3","1","8","2","233","42","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,
"5100101","2024-09-13T19:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","40",,,,,"10185",,,"8","270",,,,,,,,,,,,,"3","5","8","3","233","42","798","172","6","1","2","2","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2024-09-13T19:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","82",,"43",,,,,"10181",,,"8","269",,,"223","9","276",,,,,,,,,,,,"233","42","798","172","6","0",,"2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-13T19:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","79",,"41",,,,,"10185",,,"8","270",,,,"9","274",,,,,,,,,,,,"233","42","798","172","6","0",,"2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-13T19:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","85",,"40",,,,,"10181",,,"8","268",,,"223","9","276",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-13T19:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","71",,"43",,,,,"10186",,,"8","270",,,,"9","274",,,,,,,,,,,,"233","42","798","172","6","1","2","2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-13T19:50:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"80","1","40",,,,,"10181",,,"8","269",,,"225",,,,,,,,,,"3","2","8","3","233","42","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,
"5100101","2024-09-13T19:50:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","40",,,,,"10186",,,"8","269",,,,,,,,,,,,,"3","6","8","3","233","42","798","172","6","1","2","2","F1111F","11AAA11AAAA31A",,,,,,
"2101823","2024-09-13T20:00:00","27.92","-163.80",,,"1","4","2","5",,,"11",,,,,,,,,"10195",,,"8",,,,,"9","266",,,,,,,,,,,,"233","73","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4601711","2024-09-13T20:00:00","29.77","-167.93",,,"1","4","2","5",,,"11",,,,,,,,,"10215",,,"8",,,,,"9","257",,,,,,,,,,,,"233","97","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4601763","2024-09-13T20:00:00","27.69","-160.72",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,"233","70","798","172","7","0",,"2","1FFF7F","1AAAA6AAA1AAAA","4",,,,,
"4602596","2024-09-13T20:00:00","28.68","-165.45",,,"1","4","2","5",,,"11",,,,,,,,,"10207",,,"8",,,,,"9","271",,,,,,,,,,,,"233","85","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602619","2024-09-13T20:00:00","20.11","-162.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,"233","2","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602626","2024-09-13T20:00:00","24.55","-163.18",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","275",,,,,,,,,,,,"233","43","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602722","2024-09-13T20:00:00","24.57","-166.52",,,"1","4","2","5",,,"11",,,,,,,,,"10178",,,"8",,,,,"9","277",,,,,,,,,,,,"233","46","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602740","2024-09-13T20:00:00","26.98","-162.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","273",,,,,,,,,,,,"233","62","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2024-09-13T20:00:00","24.50","-162.00",,,"1","4","2","0","0","0","11","0","90","1","40",,,,,"10181",,,"0","269",,,"228","1","276",,,,"A",,,"4","1","10","8","3","233","42","993","114","6","1","2","2","111111","11AAA11A11811A",,,"6",,,"4"
"5100101","2024-09-13T20:00:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","81",,"44",,,,,"10186",,,"8","270",,,,"9","274",,,,,,,,,,,,"233","42","798","172","6","1","2","2","11111F","11AAA11AA1AAAA",,,,,,
"5102629","2024-09-13T20:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,"233","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5103556","2024-09-13T20:00:00","29.33","-168.49",,,"1","4","2","5",,,"11",,,,,,,,,"10203",,,"8",,,,,"9","256",,,,,,,,,,,,"233","98","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5103558","2024-09-13T20:00:00","27.90","-164.09",,,"1","4","2","5",,,"11",,,,,,,,,"10192",,,"8",,,,,"9","268",,,,,,,,,,,,"233","74","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"WTEE","2024-09-13T20:00:00","23.60","-166.20",,,"1","6","2","5","9",,"1",,"80","4","57",,,,,"10176",,,"8","271",,,"255","3","276",,,"A",,"A","A",,,,,,"233","36","798","172","5","1","2","2","111111","11AAA11A118AAA",,"5",,,,
"5100001","2024-09-13T20:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","85",,"45",,,,,"10181",,,"8","268",,,"224","9","276",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-13T20:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","84",,"43",,,,,"10185",,,"8","270",,,,"9","274",,,,,,,,,,,,"233","42","798","172","6","1","2","2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-13T20:20:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"90","1","40",,,,,"10181",,,"8","269",,,"228",,,,,,,,,,"3","10","8","3","233","42","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,
"5100101","2024-09-13T20:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","50",,,,,"10185",,,"8","270",,,,,,,,,,,,,"3","6","8","3","233","42","798","172","6","1","2","2","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2024-09-13T20:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","82",,"46",,,,,"10181",,,"8","267",,,"222","9","276",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-13T20:30:00","24.36","-162.08",,,"1","4","2","5",,,"11",,"80",,"43",,,,,"10184",,,"8","270",,,,"9","274",,,,,,,,,,,,"233","42","798","172","6","0",,"2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-13T20:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","82",,"45",,,,,"10180",,,"8","270",,,"226","9","277",,,,,,,,,,,,"233","42","798","172","6","0",,"2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-13T20:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","75",,"46",,,,,"10185",,,"8","270",,,,"9","274",,,,,,,,,,,,"233","42","798","172","6","0",,"2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-13T20:50:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","81",,"46",,,,,"10181",,,"8","269",,,"228","9","277",,,,,,,,,,,,"233","42","798","172","6","0",,"2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-13T20:50:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","69",,"45",,,,,"10185",,,"8","270",,,,"9","274",,,,,,,,,,,,"233","42","798","172","6","0",,"2","11111F","11AAA11AA1AAAA",,,,,,
"2101823","2024-09-13T21:00:00","27.91","-163.79",,,"1","4","2","5",,,"11",,,,,,,,,"10196",,,"8",,,,,"9","267",,,,,,,,,,,,"233","73","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4601711","2024-09-13T21:00:00","29.76","-167.94",,,"1","4","2","5",,,"11",,,,,,,,,"10216",,,"8",,,,,"9","257",,,,,,,,,,,,"233","97","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602596","2024-09-13T21:00:00","28.68","-165.45",,,"1","4","2","5",,,"11",,,,,,,,,"10209",,,"8",,,,,"9","271",,,,,,,,,,,,"233","85","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602619","2024-09-13T21:00:00","20.10","-162.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","278",,,,,,,,,,,,"233","2","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602626","2024-09-13T21:00:00","24.56","-163.18",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","275",,,,,,,,,,,,"233","43","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602722","2024-09-13T21:00:00","24.56","-166.52",,,"1","4","2","5",,,"11",,,,,,,,,"10177",,,"8",,,,,"9","278",,,,,,,,,,,,"233","46","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2024-09-13T21:00:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","78",,"46",,,,,"10181",,,"8","268",,,"229","9","277",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-13T21:00:00","24.40","-162.10",,,"1","4","2","0","0","0","11","0","70","1","40",,,,,"10183",,,"0","269",,,,"1","275",,,,"A",,,"4","1","15","10","3","233","42","993","114","6","1","2","2","11111F","11AAA11AA1811A",,,"6",,,"4"
"5102629","2024-09-13T21:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,"233","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5103556","2024-09-13T21:00:00","29.32","-168.50",,,"1","4","2","5",,,"11",,,,,,,,,"10203",,,"8",,,,,"9","256",,,,,,,,,,,,"233","98","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5103558","2024-09-13T21:00:00","27.90","-164.09",,,"1","4","2","5",,,"11",,,,,,,,,"10192",,,"8",,,,,"9","269",,,,,,,,,,,,"233","74","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"WTEE","2024-09-13T21:00:00","23.60","-166.20",,,"1","6","2","5","9",,"1",,"80","4","57",,,,,"10177",,,"8","271",,,"255","3","276",,,"A",,"A","A",,,,,,"233","36","798","172","5","1","2","2","111111","11AAA11A118AAA",,"5",,,,
"5100001","2024-09-13T21:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","78",,"43",,,,,"10180",,,"8","269",,,"231","9","277",,,,,,,,,,,,"233","42","798","172","6","0",,"2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-13T21:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","72",,"44",,,,,"10184",,,"8","270",,,,"9","275",,,,,,,,,,,,"233","42","798","172","6","0",,"2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-13T21:20:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","77",,"49",,,,,"10179",,,"8","268",,,"230","9","277",,,,,,,,,,,,"233","42","798","172","6","0",,"2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-13T21:20:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","67",,"43",,,,,"10183",,,"8","269",,,,"9","275",,,,,,,,,,,,"233","42","798","172","6","0",,"2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-13T21:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","87",,"48",,,,,"10178",,,"8","268",,,"228","9","277",,,,,,,,,,,,"233","42","798","172","6","0",,"2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-13T21:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","72",,"50",,,,,"10181",,,"8","269",,,,"9","275",,,,,,,,,,,,"233","42","798","172","6","0",,"2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-13T21:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","86",,"46",,,,,"10177",,,"8","269",,,"228","9","277",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-13T21:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","69",,"48",,,,,"10181",,,"8","270",,,,"9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-13T21:50:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"90","1","50",,,,,"10176",,,"8","269",,,"229",,,,,,,,,,"3","12","6","2","233","42","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,
"5100101","2024-09-13T21:50:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","50",,,,,"10180",,,"8","270",,,,,,,,,,,,,"3","4","8","3","233","42","798","172","6","1","2","2","F1111F","11AAA11AAAA31A",,,,,,
"2101823","2024-09-13T22:00:00","27.90","-163.79",,,"1","4","2","5",,,"11",,,,,,,,,"10192",,,"8",,,,,"9","267",,,,,,,,,,,,"233","73","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4601711","2024-09-13T22:00:00","29.75","-167.96",,,"1","4","2","5",,,"11",,,,,,,,,"10212",,,"8",,,,,"9","257",,,,,,,,,,,,"233","97","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602596","2024-09-13T22:00:00","28.68","-165.44",,,"1","4","2","5",,,"11",,,,,,,,,"10206",,,"8",,,,,"9","272",,,,,,,,,,,,"233","85","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602619","2024-09-13T22:00:00","20.09","-162.13",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","279",,,,,,,,,,,,"233","2","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602626","2024-09-13T22:00:00","24.57","-163.18",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","276",,,,,,,,,,,,"233","43","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602722","2024-09-13T22:00:00","24.55","-166.51",,,"1","4","2","5",,,"11",,,,,,,,,"10173",,,"8",,,,,"9","278",,,,,,,,,,,,"233","46","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602740","2024-09-13T22:00:00","26.98","-162.78",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,"233","62","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2024-09-13T22:00:00","24.50","-162.00",,,"1","4","2","0","0","0","11","0","80","1","50",,,,,"10173",,,"0","270",,,"230","1","278",,,,"A",,,"4","1","7","8","2","233","42","993","114","6","1","2","2","111111","11AAA11A11811A",,,"6",,,"4"
"5100101","2024-09-13T22:00:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","78",,"53",,,,,"10179",,,"8","270",,,,"9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","2","11111F","11AAA11AA1AAAA",,,,,,
"5102629","2024-09-13T22:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,"233","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5103556","2024-09-13T22:00:00","29.30","-168.50",,,"1","4","2","5",,,"11",,,,,,,,,"10201",,,"8",,,,,"9","257",,,,,,,,,,,,"233","98","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5103558","2024-09-13T22:00:00","27.89","-164.09",,,"1","4","2","5",,,"11",,,,,,,,,"10189",,,"8",,,,,"9","269",,,,,,,,,,,,"233","74","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"WDD7117","2024-09-13T22:00:00","27.60","-165.64",,,"1","5","2","5","5","3","1",,,,,,,,,"10132","5","8","8","270",,"247","239",,,,,"A",,"A","A",,,,,,"233","75","798","172","5","0",,"2","F1FF11","1AAAA1111A8AA1",,"5",,,,
"WTEE","2024-09-13T22:00:00","23.60","-166.20",,,"1","6","2","5","9",,"1",,"70","4","62",,,,,"10174",,,"8","296",,,"283","3","277",,,"A",,"A","A",,,,,,"233","36","798","172","5","1","2","2","111111","11AAA11A118AAA",,"5",,,,
"5100001","2024-09-13T22:10:00","24.45","-162.01",,,"1","5","2","5",,,"11",,"90",,"49",,,,,"10175",,,"8","269",,,"227","9","278",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-13T22:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","77",,"50",,,,,"10179",,,"8","271",,,,"9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-13T22:20:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"80","1","50",,,,,"10173",,,"8","270",,,"230",,,,,,,,,,"3","7","8","2","233","42","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,
"5100101","2024-09-13T22:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","50",,,,,"10177",,,"8","270",,,,,,,,,,,,,"3","7","8","2","233","42","798","172","6","1","2","2","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2024-09-13T22:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","85",,"49",,,,,"10172",,,"8","269",,,"230","9","278",,,,,,,,,,,,"233","42","798","172","6","0",,"2","111111","11AAA11A11AAAA",,,,,,
