"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"NWWH1","2015-09-11T21:42:00","21.95","-159.36",,,"1","4","2","5",,,,"5","0","220","4","15",,,,"10104",,,,"255",,,,"1","299",,,,,,,,,,,,"234","19","795","103","16","1","2","2","31111F","11AAA11AA1AAAA","31",,"6",,,,,,,,,,,"4"
"OOUH1","2015-09-11T21:42:00","21.30","-157.87",,,"1","4","2","5",,,,"5","0","160","4","31",,,,"10106",,,"0","301",,,,"1","294",,,,"A",,,,,,,,"234","17","995","114","16","0",,"2","13111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"KLIH1","2015-09-11T21:48:00","20.90","-156.47",,,"1","4","2","5",,,,"5","0","50","4","82",,,,"10093",,,"0","301",,,,"1","295",,,,"A",,,,,,,,"234","6","995","114","16","0",,"2","33112F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"KWHH1","2015-09-11T21:48:00","20.04","-155.83",,,"1","4","2","5",,,,"5","0","250","4","51",,,,"10095",,,"0","286",,,,"1","303",,,,"A",,,,,,,,"234","5","995","114","16","0",,"2","51512F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"MOKH1","2015-09-11T21:48:00","21.43","-157.79",,,"1","4","2","5",,,,"5","0","110","4","62",,,,"10106",,,,"303",,,,"1","297",,,,,,,,,,,,"234","17","795","103","16","1","2","2","35111F","11AAA11AA1AAAA","31",,"6",,,,,,,,,,,"4"
"NWWH1","2015-09-11T21:48:00","21.95","-159.36",,,"1","4","2","5",,,,"5","0","150","4","10",,,,"10101",,,,"255",,,,"1","299",,,,,,,,,,,,"234","19","795","103","16","1","2","2","31111F","11AAA11AA1AAAA","31",,"6",,,,,,,,,,,"4"
"OOUH1","2015-09-11T21:48:00","21.30","-157.87",,,"1","4","2","5",,,,"5","0","170","4","26",,,,"10107",,,"0","298",,,,"1","294",,,,"A",,,,,,,,"234","17","995","114","16","0",,"2","13111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"WTEE","2015-09-11T21:48:00","21.50","-159.50",,,"1","4","2","0","2","2",,"1","0","160","4","36",,,,"10099",,,"0","284",,,,,"290",,,,"A",,,,,,,,"234","19","992","114","5","1","2","2","11111F","11AAA11AA18AAA",,,"3",,,,,,,,,,,"4"
"5100000","2015-09-11T21:50:00","23.50","-153.80",,,"1","4",,"0",,,,"11","0","100","1","80",,,,"10131","7","7",,"261",,,,"1","269",,,,,,,"6","2","7","8","2","234","33","793","103","6","1","2","2","11111F","11AAA11AA1A111",,,"6",,,,,,,,,,,"4"
"KLIH1","2015-09-11T21:54:00","20.90","-156.47",,,"1","4","2","5",,,,"5","0","40","4","62",,,,"10092",,,"0","300",,,,"1","295",,,,"A",,,,,,,,"234","6","995","114","16","1","2","2","33112F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"KWHH1","2015-09-11T21:54:00","20.04","-155.83",,,"1","4","2","5",,,,"5","0","250","4","36",,,,"10094",,,"0","286",,,,"1","303",,,,"A",,,,,,,,"234","5","995","114","16","1","2","2","51312F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"MOKH1","2015-09-11T21:54:00","21.43","-157.79",,,"1","4","2","5",,,,"5","0","100","4","62",,,,"10106",,,,"304",,,,"1","297",,,,,,,,,,,,"234","17","795","103","16","1","2","2","35111F","11AAA11AA1AAAA","31",,"6",,,,,,,,,,,"4"
"NWWH1","2015-09-11T21:54:00","21.95","-159.36",,,"1","4","2","5",,,,"5","0","130","4","21",,,,"10100",,,,"261",,,,"1","299",,,,,,,,,,,,"234","19","795","103","16","1","2","2","31111F","11AAA11AA1AAAA","31",,"6",,,,,,,,,,,"4"
"OOUH1","2015-09-11T21:54:00","21.30","-157.87",,,"1","4","2","5",,,,"5","0","160","4","15",,,,"10106",,,"0","299",,,,"1","293",,,,"A",,,,,,,,"234","17","995","114","16","1","2","2","13111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"2100908","2015-09-11T22:00:00","25.05","-151.77",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,"234","51","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4600561","2015-09-11T22:00:00","28.26","-157.35",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,"234","87","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"KLIH1","2015-09-11T22:00:00","20.90","-156.47",,,"1","4","2","5",,,,"5","0","40","4","67",,,,"10092","8","11","0","303",,,,"1","296",,,,"A",,,,,,,,"234","6","995","114","16","1","2","2","35112F","11AAA11AA18AA1","31",,"6",,,,,,,,,,,"4"
"KWHH1","2015-09-11T22:00:00","20.04","-155.83",,,"1","4","2","5",,,,"5","0","260","4","46",,,,"10094","8","7","0","286",,,,"1","303",,,,"A",,,,,,,,"234","5","995","114","16","1","2","2","51512F","11AAA11AA18AA1","31",,"6",,,,,,,,,,,"4"
"MOKH1","2015-09-11T22:00:00","21.43","-157.79",,,"1","4","2","5",,,,"5","0","100","4","62",,,,"10105","0","0",,"301",,,,"1","297",,,,,,,,,,,,"234","17","795","103","16","1","2","2","33111F","11AAA11AA1AAA1","31",,"6",,,,,,,,,,,"4"
"NWWH1","2015-09-11T22:00:00","21.95","-159.36",,,"1","4","2","5",,,,"5","0","100","4","15",,,,"10098","0","0",,"267",,,,"1","299",,,,,,,,,,,,"234","19","795","103","16","1","2","2","31111F","11AAA11AA1AAA1","31",,"6",,,,,,,,,,,"4"
"OOUH1","2015-09-11T22:00:00","21.30","-157.87",,,"1","4","2","5",,,,"5","0","170","4","15",,,,"10105","7","3","0","297",,,,"1","293",,,,"A",,,,,,,,"234","17","995","114","16","1","2","2","13111F","11AAA11AA18AA1","31",,"6",,,,,,,,,,,"4"
"5100208","2015-09-11T22:01:00","22.30","-159.60",,,"1","4",,"0",,,,"11",,,,,,,,,,,,,,,,"1","301",,,,,,,"8","4","6","11","1","234","29","793","103","6","1","2","2","3FFFFF","1AAAAAAAA1A71A",,,"6",,,,,,,,,,,"4"
"5100204","2015-09-11T22:03:00","21.30","-158.10",,,"1","4",,"0",,,,"11",,,,,,,,,,,,,,,,"1","291",,,,,,,"5","2","21","11","1","234","18","793","103","6","1","2","2","1FFFFF","1AAAAAAAA1A71A",,,"6",,,,,,,,,,,"4"
"5100207","2015-09-11T22:03:00","21.50","-157.80",,,"1","4",,"0",,,,"11",,,,,,,,,,,,,,,,"1","279",,,,,,,"8","3",,,,"234","17","793","103","6","1","2","2","1FFFFF","1AAAAAAAA1A7AA",,,"6",,,,,,,,,,,"4"
"5100201","2015-09-11T22:04:00","21.70","-158.10",,,"1","4",,"0",,,,"11",,,,,,,,,,,,,,,,"1","288",,,,,,,"8","2",,,,"234","18","793","103","6","1","2","2","1FFFFF","1AAAAAAAA1A7AA",,,"6",,,,,,,,,,,"4"
"KLIH1","2015-09-11T22:06:00","20.90","-156.47",,,"1","4","2","5",,,,"5","0","50","4","62",,,,"10093",,,"0","302",,,,"1","296",,,,"A",,,,,,,,"234","6","995","114","16","0",,"2","33112F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"KWHH1","2015-09-11T22:06:00","20.04","-155.83",,,"1","4","2","5",,,,"5","0","250","4","46",,,,"10094",,,"0","287",,,,"1","303",,,,"A",,,,,,,,"234","5","995","114","16","0",,"2","51312F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"MOKH1","2015-09-11T22:06:00","21.43","-157.79",,,"1","4","2","5",,,,"5","0","100","4","77",,,,"10103",,,,"298",,,,"1","297",,,,,,,,,,,,"234","17","795","103","16","1","2","2","33111F","11AAA11AA1AAAA","31",,"6",,,,,,,,,,,"4"
"NWWH1","2015-09-11T22:06:00","21.95","-159.36",,,"1","4","2","5",,,,"5","0","110","4","26",,,,"10097",,,,"271",,,,"1","299",,,,,,,,,,,,"234","19","795","103","16","1","2","2","31112F","11AAA11AA1AAAA","31",,"6",,,,,,,,,,,"4"
"OOUH1","2015-09-11T22:06:00","21.30","-157.87",,,"1","4","2","5",,,,"5","0","140","4","21",,,,"10103",,,"0","296",,,,"1","293",,,,"A",,,,,,,,"234","17","995","114","16","0",,"2","13111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"5100205","2015-09-11T22:07:00","21.00","-156.40",,,"1","4",,"0",,,,"11",,,,,,,,,,,,,,,,"1","281",,,,,,,"7","4","7","11","1","234","16","793","103","6","1","2","2","1FFFFF","1AAAAAAAA1A71A",,,"6",,,,,,,,,,,"4"
"5100202","2015-09-11T22:11:00","21.40","-157.70",,,"1","4",,"0",,,,"11",,,,,,,,,,,,,,,,"1","286",,,,,,,"7","3","5","11","1","234","17","793","103","6","1","2","2","1FFFFF","1AAAAAAAA1A71A",,,"6",,,,,,,,,,,"4"
"KLIH1","2015-09-11T22:12:00","20.90","-156.47",,,"1","4","2","5",,,,"5","0","50","4","67",,,,"10092",,,"0","300",,,,"1","296",,,,"A",,,,,,,,"234","6","995","114","16","0",,"2","33112F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"KWHH1","2015-09-11T22:12:00","20.04","-155.83",,,"1","4","2","5",,,,"5","0","260","4","41",,,,"10094",,,"0","286",,,,"1","303",,,,"A",,,,,,,,"234","5","995","114","16","0",,"2","51312F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"MOKH1","2015-09-11T22:12:00","21.43","-157.79",,,"1","4","2","5",,,,"5","0","110","4","62",,,,"10103",,,,"297",,,,"1","297",,,,,,,,,,,,"234","17","795","103","16","1","2","2","33111F","11AAA11AA1AAAA","31",,"6",,,,,,,,,,,"4"
"NWWH1","2015-09-11T22:12:00","21.95","-159.36",,,"1","4","2","5",,,,"5","0","150","4","15",,,,"10097",,,,"273",,,,"1","299",,,,,,,,,,,,"234","19","795","103","16","1","2","2","31112F","11AAA11AA1AAAA","31",,"6",,,,,,,,,,,"4"
"OOUH1","2015-09-11T22:12:00","21.30","-157.87",,,"1","4","2","5",,,,"5","0","150","4","15",,,,"10104",,,"0","295",,,,"1","293",,,,"A",,,,,,,,"234","17","995","114","16","0",,"2","13111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"KLIH1","2015-09-11T22:18:00","20.90","-156.47",,,"1","4","2","5",,,,"5","0","50","4","77",,,,"10092",,,"0","300",,,,"1","296",,,,"A",,,,,,,,"234","6","995","114","16","0",,"2","33112F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"KWHH1","2015-09-11T22:18:00","20.04","-155.83",,,"1","4","2","5",,,,"5","0","260","4","41",,,,"10094",,,"0","286",,,,"1","304",,,,"A",,,,,,,,"234","5","995","114","16","0",,"2","51312F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"MOKH1","2015-09-11T22:18:00","21.43","-157.79",,,"1","4","2","5",,,,"5","0","100","4","57",,,,"10103",,,,"296",,,,"1","297",,,,,,,,,,,,"234","17","795","103","16","1","2","2","33111F","11AAA11AA1AAAA","31",,"6",,,,,,,,,,,"4"
"NWWH1","2015-09-11T22:18:00","21.95","-159.36",,,"1","4","2","5",,,,"5","0","120","4","21",,,,"10095",,,,"278",,,,"1","299",,,,,,,,,,,,"234","19","795","103","16","1","2","2","31112F","11AAA11AA1AAAA","31",,"6",,,,,,,,,,,"4"
"OOUH1","2015-09-11T22:18:00","21.30","-157.87",,,"1","4","2","5",,,,"5","0","170","4","26",,,,"10104",,,"0","291",,,,"1","294",,,,"A",,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"KLIH1","2015-09-11T22:24:00","20.90","-156.47",,,"1","4","2","5",,,,"5","0","40","4","72",,,,"10093",,,"0","297",,,,"1","296",,,,"A",,,,,,,,"234","6","995","114","16","1","2","2","33112F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"KWHH1","2015-09-11T22:24:00","20.04","-155.83",,,"1","4","2","5",,,,"5","0","260","4","41",,,,"10094",,,"0","286",,,,"1","304",,,,"A",,,,,,,,"234","5","995","114","16","1","2","2","51312F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"MOKH1","2015-09-11T22:24:00","21.43","-157.79",,,"1","4","2","5",,,,"5","0","110","4","26",,,,"10103",,,,"296",,,,"1","297",,,,,,,,,,,,"234","17","795","103","16","1","2","2","33111F","11AAA11AA1AAAA","31",,"6",,,,,,,,,,,"4"
"NWWH1","2015-09-11T22:24:00","21.95","-159.36",,,"1","4","2","5",,,,"5","0","130","4","21",,,,"10094",,,,"280",,,,"1","299",,,,,,,,,,,,"234","19","795","103","16","1","2","2","31112F","11AAA11AA1AAAA","31",,"6",,,,,,,,,,,"4"
"OOUH1","2015-09-11T22:24:00","21.30","-157.87",,,"1","4","2","5",,,,"5","0","190","4","26",,,,"10105",,,"0","283",,,,"1","294",,,,"A",,,,,,,,"234","17","995","114","16","1","2","2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"KLIH1","2015-09-11T22:30:00","20.90","-156.47",,,"1","4","2","5",,,,"5","0","50","4","77",,,,"10093",,,"0","296",,,,"1","295",,,,"A",,,,,,,,"234","6","995","114","16","1","2","2","33112F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"KWHH1","2015-09-11T22:30:00","20.04","-155.83",,,"1","4","2","5",,,,"5","0","260","4","41",,,,"10093",,,"0","286",,,,"1","304",,,,"A",,,,,,,,"234","5","995","114","16","1","2","2","51312F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"MOKH1","2015-09-11T22:30:00","21.43","-157.79",,,"1","4","2","5",,,,"5","0","170","4","15",,,,"10103",,,,"288",,,,"1","297",,,,,,,,,,,,"234","17","795","103","16","1","2","2","31111F","11AAA11AA1AAAA","31",,"6",,,,,,,,,,,"4"
"NWWH1","2015-09-11T22:30:00","21.95","-159.36",,,"1","4","2","5",,,,"5","0","130","4","21",,,,"10094",,,,"280",,,,"1","299",,,,,,,,,,,,"234","19","795","103","16","1","2","2","31112F","11AAA11AA1AAAA","31",,"6",,,,,,,,,,,"4"
"OOUH1","2015-09-11T22:30:00","21.30","-157.87",,,"1","4","2","5",,,,"5","0","190","4","26",,,,"10103",,,"0","281",,,,"1","294",,,,"A",,,,,,,,"234","17","995","114","16","1","2","2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"5100208","2015-09-11T22:31:00","22.30","-159.60",,,"1","4",,"0",,,,"11",,,,,,,,,,,,,,,,"1","301",,,,,,,"8","3","5","11","1","234","29","793","103","6","1","2","2","3FFFFF","1AAAAAAAA1A71A",,,"6",,,,,,,,,,,"4"
"5100204","2015-09-11T22:33:00","21.30","-158.10",,,"1","4",,"0",,,,"11",,,,,,,,,,,,,,,,"1","291",,,,,,,"8","2","20","13","1","234","18","793","103","6","1","2","2","1FFFFF","1AAAAAAAA1A73A",,,"6",,,,,,,,,,,"4"
"5100207","2015-09-11T22:33:00","21.50","-157.80",,,"1","4",,"0",,,,"11",,,,,,,,,,,,,,,,"1","281",,,,,,,"7","3",,,,"234","17","793","103","6","1","2","2","1FFFFF","1AAAAAAAA1A7AA",,,"6",,,,,,,,,,,"4"
"5100201","2015-09-11T22:34:00","21.70","-158.10",,,"1","4",,"0",,,,"11",,,,,,,,,,,,,,,,"1","288",,,,,,,"8","2",,,,"234","18","793","103","6","1","2","2","1FFFFF","1AAAAAAAA1A7AA",,,"6",,,,,,,,,,,"4"
"KLIH1","2015-09-11T22:36:00","20.90","-156.47",,,"1","4","2","5",,,,"5","0","40","4","62",,,,"10092",,,"0","297",,,,"1","295",,,,"A",,,,,,,,"234","6","995","114","16","0",,"2","33112F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"KWHH1","2015-09-11T22:36:00","20.04","-155.83",,,"1","4","2","5",,,,"5","0","250","4","41",,,,"10093",,,"0","287",,,,"1","304",,,,"A",,,,,,,,"234","5","995","114","16","0",,"2","51312F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"MOKH1","2015-09-11T22:36:00","21.43","-157.79",,,"1","4","2","5",,,,"5","0","120","4","10",,,,"10102",,,,"287",,,,"1","297",,,,,,,,,,,,"234","17","795","103","16","1","2","2","31111F","11AAA11AA1AAAA","31",,"6",,,,,,,,,,,"4"
"NWWH1","2015-09-11T22:36:00","21.95","-159.36",,,"1","4","2","5",,,,"5","0","130","4","21",,,,"10093",,,,"283",,,,"1","299",,,,,,,,,,,,"234","19","795","103","16","1","2","2","31112F","11AAA11AA1AAAA","31",,"6",,,,,,,,,,,"4"
"OOUH1","2015-09-11T22:36:00","21.30","-157.87",,,"1","4","2","5",,,,"5","0","200","4","36",,,,"10102",,,"0","273",,,,"1","294",,,,"A",,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"5100205","2015-09-11T22:37:00","21.00","-156.40",,,"1","4",,"0",,,,"11",,,,,,,,,,,,,,,,"1","281",,,,,,,"7","4","7","11","1","234","16","793","103","6","1","2","2","1FFFFF","1AAAAAAAA1A71A",,,"6",,,,,,,,,,,"4"
"5100202","2015-09-11T22:41:00","21.40","-157.70",,,"1","4",,"0",,,,"11",,,,,,,,,,,,,,,,"1","287",,,,,,,"7","3","10","11","1","234","17","793","103","6","1","2","2","1FFFFF","1AAAAAAAA1A71A",,,"6",,,,,,,,,,,"4"
"KLIH1","2015-09-11T22:42:00","20.90","-156.47",,,"1","4","2","5",,,,"5","0","40","4","67",,,,"10091",,,"0","300",,,,"1","295",,,,"A",,,,,,,,"234","6","995","114","16","0",,"2","33112F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"KWHH1","2015-09-11T22:42:00","20.04","-155.83",,,"1","4","2","5",,,,"5","0","260","4","31",,,,"10092",,,"0","287",,,,"1","304",,,,"A",,,,,,,,"234","5","995","114","16","0",,"2","51314F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"MOKH1","2015-09-11T22:42:00","21.43","-157.79",,,"1","4","2","5",,,,"5",,,,,,,,"10100",,,,,,,,"1","297",,,,,,,,,,,,"234","17","795","103","16","1","2","2","3FFF2F","1AAAA1AAA1AAAA","31",,"6",,,,,,,,,,,"4"
"NWWH1","2015-09-11T22:42:00","21.95","-159.36",,,"1","4","2","5",,,,"5","0","150","4","26",,,,"10093",,,,"287",,,,"1","299",,,,,,,,,,,,"234","19","795","103","16","1","2","2","31112F","11AAA11AA1AAAA","31",,"6",,,,,,,,,,,"4"
"OOUH1","2015-09-11T22:42:00","21.30","-157.87",,,"1","4","2","5",,,,"5","0","200","4","36",,,,"10102",,,"0","266",,,,"1","293",,,,"A",,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"WTEE","2015-09-11T22:47:00","21.50","-159.40",,,"1","4","2","0","2","2",,"1","0","160","4","46",,,,"10091",,,"0","284",,,,,"293",,,,"A",,,,,,,,"234","19","992","114","5","1","2","2","11112F","11AAA11AA18AAA",,,"3",,,,,,,,,,,"4"
"KLIH1","2015-09-11T22:48:00","20.90","-156.47",,,"1","4","2","5",,,,"5","0","40","4","77",,,,"10091",,,"0","300",,,,"1","295",,,,"A",,,,,,,,"234","6","995","114","16","0",,"2","33112F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"KWHH1","2015-09-11T22:48:00","20.04","-155.83",,,"1","4","2","5",,,,"5","0","270","4","31",,,,"10091",,,"0","287",,,,"1","304",,,,"A",,,,,,,,"234","5","995","114","16","0",,"2","51314F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"MOKH1","2015-09-11T22:48:00","21.43","-157.79",,,"1","4","2","5",,,,"5",,,,,,,,"10099",,,,,,,,"1","297",,,,,,,,,,,,"234","17","795","103","16","1","2","2","3FFF2F","1AAAA1AAA1AAAA","31",,"6",,,,,,,,,,,"4"
"NWWH1","2015-09-11T22:48:00","21.95","-159.36",,,"1","4","2","5",,,,"5","0","140","4","41",,,,"10094",,,,"288",,,,"1","299",,,,,,,,,,,,"234","19","795","103","16","1","2","2","31112F","11AAA11AA1AAAA","31",,"6",,,,,,,,,,,"4"
"OOUH1","2015-09-11T22:48:00","21.30","-157.87",,,"1","4","2","5",,,,"5","0","210","4","51",,,,"10103",,,"0","262",,,,"1","293",,,,"A",,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"5100000","2015-09-11T22:50:00","23.50","-153.80",,,"1","4",,"0",,,,"11","0","100","1","70",,,,"10128","6","9",,"261",,,,"1","270",,,,,,,"6","2","9","8","2","234","33","793","103","6","1","2","2","11111F","11AAA11AA1A111",,,"6",,,,,,,,,,,"4"
"KLIH1","2015-09-11T22:54:00","20.90","-156.47",,,"1","4","2","5",,,,"5","0","50","4","67",,,,"10090",,,"0","301",,,,"1","296",,,,"A",,,,,,,,"234","6","995","114","16","1","2","2","33112F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"KWHH1","2015-09-11T22:54:00","20.04","-155.83",,,"1","4","2","5",,,,"5","0","260","4","31",,,,"10091",,,"0","289",,,,"1","305",,,,"A",,,,,,,,"234","5","995","114","16","1","2","2","51314F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"MOKH1","2015-09-11T22:54:00","21.43","-157.79",,,"1","4","2","5",,,,"5",,,,,,,,"10099",,,,,,,,"1","297",,,,,,,,,,,,"234","17","795","103","16","1","2","2","3FFF2F","1AAAA1AAA1AAAA","31",,"6",,,,,,,,,,,"4"
"NWWH1","2015-09-11T22:54:00","21.95","-159.36",,,"1","4","2","5",,,,"5","0","160","4","36",,,,"10093",,,,"286",,,,"1","299",,,,,,,,,,,,"234","19","795","103","16","1","2","2","31112F","11AAA11AA1AAAA","31",,"6",,,,,,,,,,,"4"
"OOUH1","2015-09-11T22:54:00","21.30","-157.87",,,"1","4","2","5",,,,"5","0","210","4","57",,,,"10101",,,"0","262",,,,"1","293",,,,"A",,,,,,,,"234","17","995","114","16","1","2","2","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"2100908","2015-09-11T23:00:00","25.05","-151.77",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,"234","51","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"4600561","2015-09-11T23:00:00","28.30","-157.32",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,"234","87","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"KLIH1","2015-09-11T23:00:00","20.90","-156.47",,,"1","4","2","5",,,,"5","0","50","4","82",,,,"10089","8","10","0","299",,,,"1","297",,,,"A",,,,,,,,"234","6","995","114","16","1","2","2","33112F","11AAA11AA18AA1","31",,"6",,,,,,,,,,,"4"
"KWHH1","2015-09-11T23:00:00","20.04","-155.83",,,"1","4","2","5",,,,"5","0","260","4","31",,,,"10090","7","13","0","290",,,,"1","305",,,,"A",,,,,,,,"234","5","995","114","16","1","2","2","51314F","11AAA11AA18AA1","31",,"6",,,,,,,,,,,"4"
"MOKH1","2015-09-11T23:00:00","21.43","-157.79",,,"1","4","2","5",,,,"5",,,,,,,,"10100","8","9",,,,,,"1","297",,,,,,,,,,,,"234","17","795","103","16","1","2","2","3FFF2F","1AAAA1AAA1AAA1","31",,"6",,,,,,,,,,,"4"
"NWWH1","2015-09-11T23:00:00","21.95","-159.36",,,"1","4","2","5",,,,"5","0","150","4","36",,,,"10091","8","13",,"288",,,,"1","299",,,,,,,,,,,,"234","19","795","103","16","1","2","2","31112F","11AAA11AA1AAA1","31",,"6",,,,,,,,,,,"4"
"OOUH1","2015-09-11T23:00:00","21.30","-157.87",,,"1","4","2","5",,,,"5","0","210","4","51",,,,"10100","8","8","0","263",,,,"1","293",,,,"A",,,,,,,,"234","17","995","114","16","1","2","2","11112F","11AAA11AA18AA1","31",,"6",,,,,,,,,,,"4"
"5100208","2015-09-11T23:01:00","22.30","-159.60",,,"1","4",,"0",,,,"11",,,,,,,,,,,,,,,,"1","303",,,,,,,"8","4","7","11","1","234","29","793","103","6","1","2","2","3FFFFF","1AAAAAAAA1A71A",,,"6",,,,,,,,,,,"4"
"5100204","2015-09-11T23:03:00","21.30","-158.10",,,"1","4",,"0",,,,"11",,,,,,,,,,,,,,,,"1","289",,,,,,,"10","2","22","12","1","234","18","793","103","6","1","2","2","1FFFFF","1AAAAAAAA1A73A",,,"6",,,,,,,,,,,"4"
"5100207","2015-09-11T23:03:00","21.50","-157.80",,,"1","4",,"0",,,,"11",,,,,,,,,,,,,,,,"1","281",,,,,,,"7","3",,,,"234","17","793","103","6","1","2","2","1FFFFF","1AAAAAAAA1A7AA",,,"6",,,,,,,,,,,"4"
"5100201","2015-09-11T23:04:00","21.70","-158.10",,,"1","4",,"0",,,,"11",,,,,,,,,,,,,,,,"1","289",,,,,,,"8","2",,,,"234","18","793","103","6","1","2","2","1FFFFF","1AAAAAAAA1A7AA",,,"6",,,,,,,,,,,"4"
"KLIH1","2015-09-11T23:06:00","20.90","-156.47",,,"1","4","2","5",,,,"5","0","50","4","87",,,,"10088",,,"0","299",,,,"1","297",,,,"A",,,,,,,,"234","6","995","114","16","0",,"2","33112F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"KWHH1","2015-09-11T23:06:00","20.04","-155.83",,,"1","4","2","5",,,,"5","0","250","4","26",,,,"10089",,,"0","291",,,,"1","302",,,,"A",,,,,,,,"234","5","995","114","16","0",,"2","51314F","11AAA11AA18AAA","31",,"6",,,,,,,,,,,"4"
"MOKH1","2015-09-11T23:06:00","21.43","-157.79",,,"1","4","2","5",,,,"5",,,,,,,,"10097",,,,,,,,"1","297",,,,,,,,,,,,"234","17","795","103","16","1","2","2","3FFF2F","1AAAA1AAA1AAAA","31",,"6",,,,,,,,,,,"4"
"NWWH1","2015-09-11T23:06:00","21.95","-159.36",,,"1","4","2","5",,,,"5","0","160","4","36",,,,"10091",,,,"286",,,,"1","299",,,,,,,,,,,,"234","19","795","103","16","1","2","2","31112F","11AAA11AA1AAAA","31",,"6",,,,,,,,,,,"4"
