"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"5100526","2015-09-22T11:40:00","28.78","-149.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","89","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2100892","2015-09-22T11:41:00","26.89","-140.19",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,"235","60","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-22T11:41:00","26.96","-142.05",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","62","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-22T11:42:00","29.01","-146.41",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-22T11:44:00","29.01","-146.44",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100540","2015-09-22T11:44:00","23.30","-149.32",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,"235","39","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-22T11:46:00","28.77","-149.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","89","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100676","2015-09-22T11:50:00","20.45","-145.23",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,"235","5","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-22T11:53:00","28.78","-149.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","89","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-22T11:54:00","29.01","-146.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2100892","2015-09-22T12:00:00","26.89","-140.19",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,"235","60","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-22T12:00:00","27.58","-145.17",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","75","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-22T12:00:00","26.96","-142.05",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","62","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100540","2015-09-22T12:00:00","23.30","-149.32",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,"235","39","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2100892","2015-09-22T13:00:00","26.88","-140.20",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,"235","60","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-22T13:00:00","27.58","-145.17",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","75","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-22T13:00:00","26.96","-142.05",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","62","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100540","2015-09-22T13:00:00","23.30","-149.30",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,"235","39","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-22T13:20:00","28.78","-149.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","89","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-22T13:22:00","26.96","-142.05",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","62","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-22T13:22:00","29.01","-146.44",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","96","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-22T13:23:00","29.01","-146.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100540","2015-09-22T13:24:00","23.30","-149.30",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,"235","39","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-22T13:30:00","28.78","-149.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","89","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100676","2015-09-22T13:32:00","20.45","-145.23",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,"235","5","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-22T13:34:00","29.01","-146.44",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2100892","2015-09-22T13:53:00","26.88","-140.20",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,"235","60","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-22T13:54:00","27.58","-145.17",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","75","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-22T13:54:00","26.95","-142.05",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","62","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-22T13:54:00","28.78","-149.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","89","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-22T13:54:00","29.01","-146.44",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-22T13:55:00","28.78","-149.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","89","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-22T13:56:00","29.01","-146.44",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-22T13:57:00","29.03","-146.44",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2100892","2015-09-22T14:00:00","26.88","-140.20",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,"235","60","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-22T14:00:00","27.58","-145.17",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","75","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-22T14:00:00","26.95","-142.05",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","62","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-22T14:00:00","28.78","-149.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","89","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100540","2015-09-22T14:00:00","23.30","-149.30",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,"235","39","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-22T14:03:00","29.01","-146.44",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100676","2015-09-22T14:05:00","20.51","-145.35",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,"235","5","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-22T14:21:00","28.78","-149.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","89","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-22T14:21:00","29.02","-146.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-22T14:22:00","28.78","-149.91",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","89","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"5100527","2015-09-22T14:22:00","29.03","-146.44",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-22T14:26:00","29.02","-146.44",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-22T14:30:00","28.78","-149.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","89","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-22T14:31:00","29.02","-146.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100676","2015-09-22T14:32:00","20.52","-145.34",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,"235","5","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2100892","2015-09-22T14:56:00","26.88","-140.20",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,"235","60","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-22T14:56:00","26.95","-142.04",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","62","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100676","2015-09-22T14:56:00","20.45","-145.23",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,"235","5","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-22T14:57:00","27.59","-145.18",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","75","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-22T14:57:00","28.78","-149.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","89","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-22T14:57:00","29.02","-146.44",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2100892","2015-09-22T15:00:00","26.88","-140.20",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,"235","60","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-22T15:00:00","27.59","-145.18",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","75","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-22T15:00:00","26.95","-142.04",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","62","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-22T15:00:00","28.78","-149.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","89","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100540","2015-09-22T15:00:00","23.29","-149.30",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,"235","39","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-22T15:02:00","28.78","-149.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","89","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-22T15:30:00","29.02","-146.44",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","96","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2100892","2015-09-22T15:34:00","26.87","-140.21",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,"235","60","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-22T15:34:00","27.60","-145.18",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","75","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-22T15:35:00","29.02","-146.44",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-22T15:36:00","28.78","-149.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","89","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-22T15:40:00","28.78","-149.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","89","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-22T15:44:00","29.02","-146.44",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","96","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100676","2015-09-22T15:44:00","20.45","-145.23",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,"235","5","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2100892","2015-09-22T16:00:00","26.87","-140.21",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,"235","60","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-22T16:00:00","27.60","-145.18",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","75","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-22T16:00:00","26.94","-142.04",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","62","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100540","2015-09-22T16:00:00","23.29","-149.29",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,"235","39","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100540","2015-09-22T16:07:00","23.29","-149.29",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,"235","39","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-22T16:08:00","26.94","-142.04",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","62","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100676","2015-09-22T16:09:00","20.52","-145.34",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,"235","5","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100676","2015-09-22T16:11:00","20.45","-145.23",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,"235","5","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-22T16:12:00","28.79","-149.90",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","89","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-22T16:12:00","29.02","-146.44",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","96","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100676","2015-09-22T16:28:00","20.51","-145.35",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,"235","5","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100540","2015-09-22T16:34:00","23.29","-149.29",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","268",,,,,,,,,,,,"235","39","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-22T16:35:00","26.94","-142.04",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","62","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-22T16:35:00","28.79","-149.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","89","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-22T16:35:00","29.03","-146.45",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","96","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-22T16:36:00","27.60","-145.18",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","75","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100676","2015-09-22T16:38:00","20.51","-145.35",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,"235","5","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-22T16:40:00","28.79","-149.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","89","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2100892","2015-09-22T17:00:00","26.87","-140.21",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,"235","60","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-22T17:00:00","27.60","-145.18",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","75","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-22T17:00:00","26.94","-142.04",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","62","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100540","2015-09-22T17:00:00","23.29","-149.29",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,"235","39","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-22T17:15:00","28.79","-149.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","89","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-22T17:21:00","29.03","-146.45",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","96","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-22T17:22:00","28.79","-149.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","89","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-22T17:44:00","29.02","-146.45",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","96","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-22T17:46:00","28.79","-149.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","89","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-22T17:53:00","26.94","-142.04",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","62","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-22T17:53:00","29.02","-146.45",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","96","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-22T17:55:00","28.79","-149.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","89","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-22T17:56:00","29.03","-146.45",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","96","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100676","2015-09-22T17:56:00","20.51","-145.35",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,"235","5","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2100892","2015-09-22T18:00:00","26.86","-140.23",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,"235","60","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-22T18:00:00","27.60","-145.18",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","75","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
