"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"EUMDE10","2023-09-19T16:00:00","20.25","64.44",,,"1","5","2","5","1","3","1","5","255",,"35",,,,,"10074","2","18","8","289",,,"255",,,,,,,,,,,,,,,"220","4","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"WMCS","2023-09-19T16:00:00","24.70","67.30",,,"1","5","2","5","9","0","1",,,,,,,,,"10054","3","23","8","308",,"280","271",,,,,"A",,"A","A",,,,,,,"220","47","798","172","5","1","2","1","F3FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"9V7382","2023-09-19T17:00:00","20.20","64.50",,,"1","6","2","5","1","3","1",,"250","3","41","1","98","2","2","10073","3","20","8","280","0","240","224","3","300","4","4","4","8","A","A",,"5","2",,,,"220","4","798","172","5","0",,"1","111111","111111111111A1","5",,"2",,,,,,,,,
"EUMDE10","2023-09-19T17:00:00","20.33","64.66",,,"1","5","2","5","1","3","1",,"250",,"40",,,,,"10078","2","20","8","289",,,"254",,,,,,,,,,,,,,,"220","4","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"WMCS","2023-09-19T17:00:00","24.70","67.30",,,"1","5","2","5","9","0","1",,,,,,,,,"10056","1","17","8","309",,"277","266",,,,,"A",,"A","A",,,,,,,"220","47","798","172","5","1","2","1","F3FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"EUMDE10","2023-09-19T18:00:00","20.43","64.87",,,"1","5","2","5","1","3","1","5","245",,"49",,,,,"10073","2","9","8","288",,,"260",,,,,,,,,,,,,,,"220","4","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"EUMDE10","2023-09-19T19:00:00","20.52","65.08",,,"1","5","2","5","2","3","1","5","255",,"60",,,,,"10066","7","8","8","288",,,"258",,,,,,,,,,,,,,,"220","5","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"WMCS","2023-09-19T19:00:00","24.70","67.30",,,"1","5","2","5","9","0","1",,,,,,,,,"10055","0","1","8","304",,"270","259",,,,,"A",,"A","A",,,,,,,"220","47","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"EUMDE10","2023-09-19T20:00:00","20.60","65.30",,,"1","5","2","5","2","3","1",,"250",,"61",,,,,"10063","7","15","8","288",,,"263",,,,,,,,,,,,,,,"220","5","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"WMCS","2023-09-19T20:00:00","24.70","67.30",,,"1","5","2","5","9","0","1",,,,,,,,,"10048","8","8","8","302",,"266","253",,,,,"A",,"A","A",,,,,,,"220","47","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"EUMDE10","2023-09-19T21:00:00","20.68","65.52",,,"1","5","2","5","2","3","1","5","255",,"63",,,,,"10060","7","12","8","287",,,"262",,,,,,,,,,,,,,,"220","5","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"WMCS","2023-09-19T21:00:00","24.70","67.30",,,"1","5","2","5","9","0","1",,,,,,,,,"10042","8","11","8","303",,"266","254",,,,,"A",,"A","A",,,,,,,"220","47","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"EUMDE10","2023-09-19T22:00:00","20.77","65.73",,,"1","5","2","5","2","3","1",,"250",,"64",,,,,"10057","7","8","8","287",,,"265",,,,,,,,,,,,,,,"220","5","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"EUMDE10","2023-09-19T23:00:00","20.85","65.95",,,"1","5","2","5","1","3","1",,"260",,"64",,,,,"10057","7","6","8","286",,,"263",,,,,,,,,,,,,,,"220","5","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"EUMDE10","2023-09-20T00:00:00","20.95","66.16",,,"1","5","2","5","1","3","1","5","265",,"60",,,,,"10060","7","1","8","286",,,"262",,,,,,,,,,,,,,,"220","6","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"EUMDE10","2023-09-20T01:00:00","21.04","66.38",,,"1","5","2","5","1","3","1",,"260",,"71",,,,,"10061","2","3","8","286",,,"261",,,,,,,,,,,,,,,"220","16","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"EUMDE10","2023-09-20T02:00:00","21.12","66.57",,,"1","5","2","5","1","2","1",,"270",,"52",,,,,"10066","2","9","8","288",,,"262",,,,,,,,,,,,,,,"220","16","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"EUMDE10","2023-09-20T03:00:00","21.18","66.72",,,"1","5","2","5","2","2","1",,"240",,"36",,,,,"10068","2","8","8","294",,,"265",,,,,,,,,,,,,,,"220","16","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"EUMDE10","2023-09-20T04:00:00","21.23","66.85",,,"1","5","2","5","1","2","1","5","235",,"35",,,,,"10076","2","15","8","298",,,"265",,,,,,,,,,,,,,,"220","16","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"9V7382","2023-09-20T05:00:00","21.20","66.90",,,"1","6","2","5","1","2","1",,"300","3","103","1","98","3","2","10076","3","15","8","290","0","270","263","3","270","5","5","7","8","A","A",,"7","2","22","8","3","220","16","798","172","5","0",,"2","111111","11111111111111","5",,"2",,,,,,,,,
"EUMDE10","2023-09-20T05:00:00","21.28","66.97",,,"1","5","2","5","1","2","1",,"290",,"49",,,,,"10077","2","11","8","290",,,"263",,,,,,,,,,,,,,,"220","16","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"EUMDE10","2023-09-20T06:00:00","21.33","67.10",,,"1","5","2","5","1","2","1","5","245",,"35",,,,,"10073","2","6","8","310",,,"269",,,,,,,,,,,,,,,"220","17","798","172","5","0",,"2","F31111","11AAA11A1AAAA1","5",,,,,,,,,,,
"EUMDE10","2023-09-20T07:00:00","21.39","67.22",,,"1","5","2","5","1","2","1","5","285",,"56",,,,,"10064","7","12","8","292",,,"262",,,,,,,,,,,,,,,"220","17","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"WMCS","2023-09-20T07:00:00","24.70","67.30",,,"1","5","2","5","9","0","1",,,,,,,,,"10047","8","13","8","316",,"281","271",,,,,"A",,"A","A",,,,,,,"220","47","798","172","5","1","2","2","F5FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"EUMDE10","2023-09-20T08:00:00","21.32","67.08",,,"1","5","2","5","5","2","1",,"270",,"116",,,,,"10047","7","30","8","289",,,"264",,,,,,,,,,,,,,,"220","17","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"WMCS","2023-09-20T08:00:00","24.70","67.20",,,"1","5","2","5","6","1","1",,,,,,,,,"10038","8","22","8",,,,,,,,,"A",,"A","A",,,,,,,"220","47","798","172","5","1","2","2","F7FF11","1AAAA1999A8AA1","5",,,,,,,,,,,
"EUMDE10","2023-09-20T09:00:00","21.32","67.12",,,"1","5","2","5","1","2","1","5","285",,"60",,,,,"10052","7","21","8","293",,,"264",,,,,,,,,,,,,,,"220","17","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"WMCS","2023-09-20T09:00:00","24.60","67.10",,,"1","5","2","5","5","2","1",,,,,,,,,"10027","8","28","8",,,"290","277",,,,,"A",,"A","A",,,,,,,"220","47","798","172","5","1","2","2","F7FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"EUMDE10","2023-09-20T10:00:00","21.39","67.28",,,"1","5","2","5","1","2","1","5","295",,"67",,,,,"10042","7","21","8","293",,,"259",,,,,,,,,,,,,,,"220","17","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"WMCS","2023-09-20T10:00:00","24.40","66.90",,,"1","4","0","0","5","2","1",,,,,,,,,"10032","5","14","0","292","0","274","268",,,,,,"A",,,,,,,,,"220","46","992","114","5","0",,"2","F1FF11","1AAAA1111A8AA1",,"1",,,,,,,,,,"4"
"EUMDE10","2023-09-20T11:00:00","21.47","67.43",,,"1","5","2","5","1","2","1","5","285",,"59",,,,,"10039","7","8","8","291",,,"262",,,,,,,,,,,,,,,"220","17","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"WMCS","2023-09-20T11:00:00","24.20","66.90",,,"1","5","2","5","5","3","1",,,,,,,,,"10030","5","8","8","292",,"272","265",,,,,"A",,"A","A",,,,,,,"220","46","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"EUMDE10","2023-09-20T12:00:00","21.53","67.59",,,"1","5","2","5","2","2","1",,"270",,"46",,,,,"10038","7","15","8","290",,,"258",,,,,,,,,,,,,,,"220","17","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"WMCS","2023-09-20T12:00:00","24.00","66.90",,,"1","5","2","5","4","3","1",,,,,,,,,"10038","3","11","8","271",,"267","265",,,,,"A",,"A","A",,,,,,,"220","46","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"EUMDE10","2023-09-20T13:00:00","21.60","67.75",,,"1","5","2","5","1","2","1","5","235",,"45",,,,,"10036","7","7","8","290",,,"258",,,,,,,,,,,,,,,"220","17","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"WMCS","2023-09-20T13:00:00","23.80","66.90",,,"1","6","2","5","4","3","1",,"320","4","51","1","97","80","2","10041","3","9","8","269",,"268","268","1","281","8","8","7","2","7","A",,"3","2","23","9","4","220","36","798","172","5","1","2","2","111113","11111111111111","5",,"1",,,,,,,,,
"EUMDE10","2023-09-20T14:00:00","21.66","67.91",,,"1","5","2","5","2","2","1",,"240",,"47",,,,,"10044","2","5","8","288",,,"259",,,,,,,,,,,,,,,"220","17","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"WMCS","2023-09-20T14:00:00","23.60","66.90",,,"1","5","2","5","4","3","1",,,,,,,,,"10036","0","6","8","268",,"267","266",,,,,"A",,"A","A",,,,,,,"220","36","798","172","5","1","2","1","F1FF13","1AAAA1111A8AA1","5",,,,,,,,,,,
"EUMDE10","2023-09-20T15:00:00","21.73","68.08",,,"1","5","2","5","1","3","1",,"240",,"48",,,,,"10051","2","13","8","290",,,"248",,,,,,,,,,,,,,,"220","18","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"WMCS","2023-09-20T15:00:00","23.30","66.90",,,"1","5","2","5","4","3","1",,,,,,,,,"10044","3","6","8","262",,"262","262",,,,,"A",,"A","A",,,,,,,"220","36","798","172","5","1","2","1","F1FF13","1AAAA1111A8AA1","5",,,,,,,,,,,
"EUMDE10","2023-09-20T16:00:00","21.80","68.25",,,"1","5","2","5","1","3","1",,"240",,"49",,,,,"10055","2","19","8","290",,,"244",,,,,,,,,,,,,,,"220","18","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"WMCS","2023-09-20T16:00:00","23.10","67.00",,,"1","5","2","5","4","3","1",,,,,,,,,"10045","3","4","8","261",,"261","261",,,,,"A",,"A","A",,,,,,,"220","37","798","172","5","1","2","1","F1FF13","1AAAA1111A8AA1","5",,,,,,,,,,,
"EUMDE10","2023-09-20T17:00:00","21.87","68.42",,,"1","5","2","5","1","3","1","5","255",,"50",,,,,"10058","2","14","8","286",,,"252",,,,,,,,,,,,,,,"220","18","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"WMCS","2023-09-20T17:00:00","22.90","67.10",,,"1","5","2","5","4","3","1",,,,,,,,,"10045","0","9","8","262",,"262","262",,,,,"A",,"A","A",,,,,,,"220","27","798","172","5","1","2","1","F1FF13","1AAAA1111A8AA1","5",,,,,,,,,,,
"EUMDE10","2023-09-20T18:00:00","21.96","68.58",,,"1","5","2","5","1","3","1","5","235",,"46",,,,,"10053","2","2","8","277",,,"240",,,,,,,,,,,,,,,"220","18","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"WMCS","2023-09-20T18:00:00","22.80","67.30",,,"1","5","2","5","3","3","1",,,,,,,,,"10051","0","7","8","251",,"251","251",,,,,"A",,"A","A",,,,,,,"220","27","798","172","5","1","2","1","F1FF13","1AAAA1111A8AA1","5",,,,,,,,,,,
"EUMDE10","2023-09-20T19:00:00","22.05","68.74",,,"1","5","2","5","1","3","1",,"230",,"48",,,,,"10052","7","3","8","280",,,"243",,,,,,,,,,,,,,,"220","28","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"WMCS","2023-09-20T19:00:00","22.60","67.50",,,"1","5","2","5","3","3","1",,,,,,,,,"10051","0","6","8","253",,"253","253",,,,,"A",,"A","A",,,,,,,"220","27","798","172","5","1","2","1","F1FF13","1AAAA1111A8AA1","5",,,,,,,,,,,
"EUMDE10","2023-09-20T20:00:00","22.20","68.80",,,"1","5","2","5","8","3","1",,"210",,"77",,,,,"10045","7","13","8","269",,,"236",,,,,,,,,,,,,,,"220","28","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"WMCS","2023-09-20T20:00:00","22.50","67.60",,,"1","5","2","5","3","3","1",,,,,,,,,"10048","0","3","8","256",,"255","254",,,,,"A",,"A","A",,,,,,,"220","27","798","172","5","1","2","1","F1FF13","1AAAA1111A8AA1","5",,,,,,,,,,,
"EUMDE10","2023-09-20T21:00:00","22.38","68.83",,,"1","5","2","5","8","2","1","5","245",,"60",,,,,"10041","7","12","8","269",,,"240",,,,,,,,,,,,,,,"220","28","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"WMCS","2023-09-20T21:00:00","22.30","67.80",,,"1","5","2","5","3","3","1",,,,,,,,,"10046","8","5","8","257",,"256","256",,,,,"A",,"A","A",,,,,,,"220","27","798","172","5","1","2","1","F1FF13","1AAAA1111A8AA1","5",,,,,,,,,,,
"EUMDE10","2023-09-20T22:00:00","22.53","68.91",,,"1","5","2","5","1","2","1",,"230",,"49",,,,,"10036","7","16","8","267",,,"242",,,,,,,,,,,,,,,"220","28","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"WMCS","2023-09-20T22:00:00","22.10","67.90",,,"1","5","2","5","3","3","1",,,,,,,,,"10044","5","6","8","258",,"255","254",,,,,"A",,"A","A",,,,,,,"220","27","798","172","5","1","2","1","F1FF13","1AAAA1111A8AA1","5",,,,,,,,,,,
"EUMDE10","2023-09-20T23:00:00","22.63","69.03",,,"1","5","2","5","2","3","1","5","255",,"63",,,,,"10038","7","7","8","265",,,"242",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"3E2529","2023-09-21T00:00:00","21.70","61.90",,,"1","6","2","5","3","3","1",,"250","4","103","1","98","2",,"10040","4","0","8","280","0","270","266","3","290","4","2","4","5","6","2",,"2","4","22","2","4","220","11","798","172","5","0",,"1","111111","1111A111111111","5",,,,,,,,,,,
"EUMDE10","2023-09-21T00:00:00","22.62","69.20",,,"1","5","2","5","3","2","1","5","175",,"72",,,,,"10037","7","4","8","262",,,"242",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"WMCS","2023-09-21T00:00:00","21.80","68.20",,,"1","5","2","5","3","3","1",,,,,,,,,"10050","3","4","8","270",,"259","256",,,,,"A",,"A","A",,,,,,,"220","18","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"EUMDE10","2023-09-21T01:00:00","22.60","69.37",,,"1","5","2","5","2","3","1",,"190",,"50",,,,,"10047","2","11","8","267",,,"241",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"WMCS","2023-09-21T01:00:00","21.60","68.40",,,"1","5","2","5","3","3","1",,,,,,,,,"10058","3","14","8","276",,"265","261",,,,,"A",,"A","A",,,,,,,"220","18","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"EUMDE10","2023-09-21T02:00:00","22.63","69.55",,,"1","5","2","5","2","2","1",,"180",,"77",,,,,"10054","2","16","8","268",,,"244",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"2","F11311","11AAA11A1AAAA1","5",,,,,,,,,,,
"WMCS","2023-09-21T02:00:00","21.40","68.60",,,"1","5","2","5","3","3","1",,,,,,,,,"10063","3","16","8","281",,"276","274",,,,,"A",,"A","A",,,,,,,"220","18","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"EUMDE10","2023-09-21T03:00:00","22.60","69.73",,,"1","5","2","5","2","3","1","5","165",,"84",,,,,"10061","2","24","8","273",,,"244",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"2","F11311","11AAA11A1AAAA1","5",,,,,,,,,,,
"WMCS","2023-09-21T03:00:00","21.30","68.70",,,"1","5","2","5","3","3","1",,,,,,,,,"10070","1","20","8","292",,"283","280",,,,,"A",,"A","A",,,,,,,"220","18","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"EUMDE10","2023-09-21T04:00:00","22.71","69.73",,,"1","5","2","5","8","1","1","5","195",,"27",,,,,"10068","2","21","8","283",,,"243",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,
"WMCS","2023-09-21T04:00:00","21.10","68.80",,,"1","5","2","5","3","3","1",,,,,,,,,"10079","3","21","8","308",,"287","280",,,,,"A",,"A","A",,,,,,,"220","18","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"EUMDE10","2023-09-21T05:00:00","22.74","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10070","2","16","8","298",,,"249",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"WMCS","2023-09-21T05:00:00","21.00","69.00",,,"1","5","2","5","3","3","1",,,,,,,,,"10080","1","17","8","315",,"289","281",,,,,"A",,"A","A",,,,,,,"220","19","798","172","5","1","2","2","F3FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"3E2529","2023-09-21T06:00:00","20.70","63.00",,,"1","6","2","5","3","3","1",,"290","4","93","1","98","1","2","10080","2","10","8","280","0","270","266","3","290",,,,,,,,,"3",,,,"220","3","798","172","5","0",,"2","111111","1111111111A3A1","5",,"2",,,,,,,,,
"EUMDE10","2023-09-21T06:00:00","22.74","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10068","2","7","8","302",,,"248",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"H3JW","2023-09-21T06:00:00","20.00","63.80",,,"1","6","2","5","7","3","1",,"260",,"103","1","98","2","2","10086","4","0","8","280","0","250","237","1",,"6","6","8","6","7","8","26","4","4","27","5","4","220","3","798","172","5","0",,"2","711111","11111111111111","5",,"2",,,,,,,,,
"WMCS","2023-09-21T06:00:00","20.90","69.20",,,"1","5","2","5","3","3","1",,,,,,,,,"10082","1","12","8","322",,"290","281",,,,,"A",,"A","A",,,,,,,"220","9","798","172","5","1","2","2","F5FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"EUMDE10","2023-09-21T07:00:00","22.74","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10064","7","4","8","297",,,"248",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"WMCS","2023-09-21T07:00:00","20.80","69.40",,,"1","5","2","5","3","3","1",,,,,,,,,"10081","0","2","8","326",,"291","281",,,,,"A",,"A","A",,,,,,,"220","9","798","172","5","1","2","2","F5FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"EUMDE10","2023-09-21T08:00:00","22.74","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10056","7","13","8","296",,,"238",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"WMCS","2023-09-21T08:00:00","20.70","69.60",,,"1","5","2","5","3","3","1",,,,,,,,,"10073","8","7","8",,,"297","286",,,,,"A",,"A","A",,,,,,,"220","9","798","172","5","1","2","2","F7FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"EUMDE10","2023-09-21T09:00:00","22.74","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10048","7","20","8","298",,,"239",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"WMCS","2023-09-21T09:00:00","20.70","69.70",,,"1","5","2","5","3","3","1",,,,,,,,,"10066","8","16","8",,,"298","286",,,,,"A",,"A","A",,,,,,,"220","9","798","172","5","1","2","2","F7FF11","1AAAA1666A8AA1","5",,,,,,,,,,,
"EUMDE10","2023-09-21T10:00:00","22.74","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10040","7","24","8","305",,,"240",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"WMCS","2023-09-21T10:00:00","20.60","69.90",,,"1","5","2","5","2","3","1",,,,,,,,,"10061","6","20","8",,,"298","286",,,,,"A",,"A","A",,,,,,,"220","9","798","172","5","1","2","2","F7FF11","1AAAA1666A8AA1","5",,,,,,,,,,,
"EUMDE10","2023-09-21T11:00:00","22.74","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10040","7","17","8","298",,,"239",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"MAOR9","2023-09-21T11:00:00","22.20","62.10",,,"1","6","2","5","2","4","1",,"250","3","103","1","97","25","8","10044","5","14","8","280",,,,"1","273","8","8","6","2","A","A",,"3","2","23","6","6","220","22","798","172","5","1","2","2","11111F","1111111AA11111","5",,"6",,,,,,,,,
"EUMDE10","2023-09-21T12:00:00","22.74","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10043","7","5","8","294",,,"249",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"H3JW","2023-09-21T12:00:00","20.90","63.00",,,"1","6","2","5","7","3","1",,"240",,"154","1","98","3","2","10046",,,"8","270","0","250","241","1","317","6","6","6","4","1","7",,,,,,,"220","3","798","172","5","0",,"2","513111","11111111111AAA","5",,"2",,,,,,,,,
"EUMDE10","2023-09-21T13:00:00","22.74","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10047","2","7","8","281",,,"249",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"EUMDE10","2023-09-21T14:00:00","22.74","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10058","2","18","8","277",,,"249",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"EUMDE10","2023-09-21T15:00:00","22.74","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10065","2","22","8","275",,,"246",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"EUMDE10","2023-09-21T16:00:00","22.74","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10070","2","23","8","275",,,"245",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"2ICI4","2023-09-21T17:00:00","21.90","68.50",,,"1","6","2","5","5","3","1",,"260","3","77","1","97","2","2","10058","1","17","8","280",,"250","237","3","280",,,"A",,"A","A",,"6","5",,,,"220","18","798","172","5","1","2","1","111111","111111111181A1","5",,"2",,,,,,,,,
"EUMDE10","2023-09-21T17:00:00","22.74","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10072","2","14","8","273",,,"244",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"2EIF7","2023-09-21T18:00:00","21.50","61.90",,,"1","6","2","5","3","3","1",,"210","4","87","1","97","2",,"10114","2",,"8","270","0","260","257",,"230","8","8","7","5","7","A",,"5","2","36","10","4","220","11","798","172","5","0",,"1","111111","1111A111111117","5",,,,,,,,,,,
"3FAZ9","2023-09-21T18:00:00","20.10","64.20",,,"1","6","2","5","1","1","1",,"250","4","72","1","98",,,"10098",,,"8","280","0","270","267","3","290",,,,,,,,,"2",,,,"220","4","798","172","5","0",,"1","111111","111AA11111A3AA","5",,,,,,,,,,,
"3FUY2","2023-09-21T18:00:00","22.00","62.20",,,"1","6","2","5","3","4","1",,"220","4","77",,,"2","2","10030","2",,"8","270","0","260","256","3","260",,,,,,,,,"2",,,,"220","22","798","172","5","0",,"1","111111","11A1111111A3A7","5",,"2",,,,,,,,,
"EUMDE10","2023-09-21T18:00:00","22.74","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10067","2","2","8","272",,,"246",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"MAOR9","2023-09-21T18:00:00","22.10","64.10",,,"1","6","2","5","2","3","1",,"240","3","103","1","97","2","2","10057","0","1","8","290",,"270","262","1","290","8","8","7","2","A","A",,,,,,,"220","24","798","172","5","1","2","1","111111","11111111111AA1","5",,"2",,,,,,,,,
"EUMDE10","2023-09-21T19:00:00","22.74","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10067","7","3","8","271",,,"245",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"EUMDE10","2023-09-21T20:00:00","22.74","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10063","7","9","8","271",,,"247",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
