"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","RATE_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","ICE_SIT_TREND","IND_FOR_PRECIP"
"EUMDE60","2023-09-15T09:00:00","23.84","59.04",,,"1","5","2","5","3","4","1","5","135",,"80",,,,,"10034","7","16","8","286",,,"259",,,,,,,,,,,,,,,"219","39","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-15T09:00:00","21.21","59.71",,,"1","5","2","5","1","3","1",,"190",,"43",,,,,"10047","7","17","8","292",,,"250",,,,,,,,,,,,,,,"219","19","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"TBWUK63","2023-09-15T09:00:00","25.80","51.95",,,"1","6","2","5","0","0","1",,,,,"1","97","5","0","10019","8","16","8","371",,"301","277","1","350","3","2",,"A",,,,,,,,,"219","51","798","172","5","0",,"2","13FF11","17111111111AA1","5",,"0",,,,,,,,,,
"WMCS","2023-09-15T09:00:00","23.60","58.90",,,"1","5","2","5","7","4","1",,,,,,,,,"10046","8","22","8",,,"321","302",,,,,"A",,"A","A",,,,,,,"219","38","798","172","5","1","2","2","F7FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"9V6416","2023-09-15T10:00:00","26.40","56.60",,,"1","4","0","0","3","3","1","0","170","3","113",,"97","6","2","10050","5","0","0","310","0","290","283",,"320","7","7","7","2","1","7",,"3","1","0",,,"219","66","992","114","5","1","2","2","111311","14111111111431",,"1","2","0",,,,,,,,,"4"
"EUMDE60","2023-09-15T10:00:00","23.65","59.23",,,"1","5","2","5","3","4","1","5","115",,"75",,,,,"10025","7","24","8","286",,,"259",,,,,,,,,,,,,,,"219","39","798","172","5","0",,"2","F12111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-15T10:00:00","21.41","59.85",,,"1","5","2","5","1","4","1","5","185",,"44",,,,,"10040","7","20","8","290",,,"253",,,,,,,,,,,,,,,"219","19","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCS","2023-09-15T10:00:00","23.80","58.70",,,"1","4","0","0","7","4","1",,,,,,,,,"10038","8","25","0",,"0","318","301",,,,,,"A",,,,,,,,,"219","38","992","114","5","0",,"2","F7FF11","1AAAA1111A8AA1",,"1",,,,,,,,,,,"4"
"9V6416","2023-09-15T11:00:00","26.20","56.60",,,"1","4","0","0","4","3","1","0","150","3","57",,"97","6","2","10050","4","0","0","310","0","290","283",,"320","7","7","1","4","4","8",,,,"0",,,"219","66","992","114","5","1","2","2","111111","11111111111A31",,"1","2","0",,,,,,,,,"4"
"EUMDE60","2023-09-15T11:00:00","23.47","59.44",,,"1","5","2","5","3","4","1",,"120",,"75",,,,,"10021","7","17","8","288",,,"260",,,,,,,,,,,,,,,"219","39","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-15T11:00:00","21.62","59.99",,,"1","5","2","5","1","4","1",,"180",,"43",,,,,"10035","7","18","8","285",,,"252",,,,,,,,,,,,,,,"219","19","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCS","2023-09-15T11:00:00","24.00","58.40",,,"1","5","2","5","7","4","1",,,,,,,,,"10035","6","19","8","370",,"310","294",,,,,"A",,"A","A",,,,,,,"219","48","798","172","5","1","2","2","F5FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"9V6416","2023-09-15T12:00:00","26.00","56.70",,,"1","4","0","0","4","3","1","0","160","3","67",,"97","2","1","10040","5","0","0","310","0","290","283",,"320","7","7","1","4","4","8",,"3","1","0",,,"219","66","992","114","5","1","2","2","111111","11111111111131",,"1","1","0",,,,,,,,,"4"
"EUMDE60","2023-09-15T12:00:00","23.29","59.66",,,"1","5","2","5","3","4","1",,"100",,"74",,,,,"10017","7","16","8","286",,,"256",,,,,,,,,,,,,,,"219","39","798","172","5","0",,"2","F12111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCS","2023-09-15T12:00:00","24.30","58.20",,,"1","5","2","5","7","4","1",,,,,,,,,"10034","6","11","8","354",,"302","286",,,,,"A",,"A","A",,,,,,,"219","48","798","172","5","1","2","2","F3FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"9V6416","2023-09-15T13:00:00","25.80","56.70",,,"1","4","0","0","4","3","1","0","160","3","67",,"97","2","1","10040","5","0","0","310","0","290","283",,"320","7","7","1","4","4","8",,"3","1","0",,,"219","56","992","114","5","1","2","2","111111","11111111111131",,"1","1","0",,,,,,,,,"4"
"EUMDE60","2023-09-15T13:00:00","23.10","59.89",,,"1","5","2","5","3","4","1","5","185",,"93",,,,,"10023","7","2","8","283",,,"253",,,,,,,,,,,,,,,"219","39","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCS","2023-09-15T13:00:00","24.50","57.90",,,"1","5","2","5","7","4","1",,,,,,,,,"10035","5","3","8","342",,"294","280",,,,,"A",,"A","A",,,,,,,"219","47","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"WMCS","2023-09-15T14:00:00","24.70","57.60",,,"1","5","2","5","7","5","1",,,,,,,,,"10035","5","0","8","312",,"279","269",,,,,"A",,"A","A",,,,,,,"219","47","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"TBWUK72","2023-09-15T15:00:00","25.82","51.85",,,"1","6","2","5","0","0","1",,,,,"1","97","3",,"10021","1","4","8","351",,"331","325","1","350","5","5","5","A","6","6",,"10","1",,,,"219","51","798","172","5","0",,"1","111611","1411A1111114A1","5",,,,,,,,,,,,
"WMCS","2023-09-15T15:00:00","25.00","57.40",,,"1","5","2","5","7","4","1",,,,,,,,,"10037","3","3","8","294",,"270","262",,,,,"A",,"A","A",,,,,,,"219","57","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-15T16:00:00","22.76","59.91",,,"1","5","2","5","7","3","1",,"160",,"64",,,,,"10040","2","9","8","274",,,"255",,,,,,,,,,,,,,,"219","29","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCS","2023-09-15T16:00:00","25.20","57.10",,,"1","5","2","5","7","4","1",,,,,,,,,"10038","3","3","8","290",,"273","268",,,,,"A",,"A","A",,,,,,,"219","57","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-15T17:00:00","22.92","59.75",,,"1","5","2","5","7","3","1",,"160",,"87",,,,,"10043","2","7","8","274",,,"257",,,,,,,,,,,,,,,"219","29","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"TBWUK63","2023-09-15T17:00:00","25.80","51.93",,,"1","6","2","5","0","0","1",,,,,,,,,"10019","2","9","8","351",,"311","298","1","350",,,,,,,,,,,,,"219","51","798","172","5","0",,"1","11FF11","17AAA11111AAA1","5",,,,,,,,,,,,
"WMCS","2023-09-15T17:00:00","25.40","56.90",,,"1","5","2","5","7","4","1",,,,,,,,,"10043","3","8","8","290",,"273","268",,,,,"A",,"A","A",,,,,,,"219","56","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-15T18:00:00","23.08","59.58",,,"1","5","2","5","7","3","1","5","145",,"90",,,,,"10042","2","2","8","279",,,"255",,,,,,,,,,,,,,,"219","39","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCS","2023-09-15T18:00:00","25.70","56.80",,,"1","5","2","5","7","4","1",,,,,,,,,"10046","3","8","8","293",,"274","267",,,,,"A",,"A","A",,,,,,,"219","56","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"WSNA","2023-09-15T18:00:00","25.90","56.80",,,"1","6","2","5","8","5","1",,"150","3","77",,,,,"10031",,,"8","300",,"290","287","1","314",,,"A",,"A","A",,,,,,,"219","56","798","172","5","1","2","1","111111","11AAA111118AAA","5",,,,,,,,,,,,
"EUMDE61","2023-09-15T19:00:00","23.23","59.42",,,"1","5","2","5","7","3","1","5","135",,"86",,,,,"10037","7","4","8","283",,,"258",,,,,,,,,,,,,,,"219","39","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCS","2023-09-15T19:00:00","26.10","56.80",,,"1","5","2","5","8","4","1",,,,,,,,,"10043","0","5","8","295",,"270","261",,,,,"A",,"A","A",,,,,,,"219","66","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-15T20:00:00","23.38","59.25",,,"1","5","2","5","7","3","1","5","135",,"89",,,,,"10032","7","10","8","288",,,"262",,,,,,,,,,,,,,,"219","39","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCS","2023-09-15T20:00:00","26.40","56.70",,,"1","5","2","5","8","4","1",,,,,,,,,"10039","8","5","8","295",,"270","261",,,,,"A",,"A","A",,,,,,,"219","66","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-15T21:00:00","23.54","59.08",,,"1","5","2","5","7","3","1","5","135",,"66",,,,,"10029","7","12","8","288",,,"269",,,,,,,,,,,,,,,"219","39","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCS","2023-09-15T21:00:00","26.60","56.50",,,"1","5","2","5","8","4","1",,,,,,,,,"10021","8","25","8","295",,"273","266",,,,,"A",,"A","A",,,,,,,"219","66","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"9V6416","2023-09-15T22:00:00","24.30","57.40",,,"1","4","0","0","3","3","1","0","120","3","51",,"98","2","1","10040","4","0","0","300","0","290","287",,"310","6","6","5","5","4","5",,"4","2","0",,,"219","47","992","114","5","1","2","1","111111","11111111111131",,"1","1","0",,,,,,,,,"4"
"EUMDE61","2023-09-15T22:00:00","23.70","58.92",,,"1","5","2","5","7","3","1","5","135",,"67",,,,,"10025","7","11","8","289",,,"272",,,,,,,,,,,,,,,"219","38","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCS","2023-09-15T22:00:00","26.40","56.20",,,"1","4","0","0","7","3","1",,,,,,,,,"10017","5","26","0","308","0","279","269",,,,,,"A",,,,,,,,,"219","66","992","114","5","0",,"1","F1FF11","1AAAA1111A8AA1",,"1",,,,,,,,,,,"4"
"9V6416","2023-09-15T23:00:00","24.20","57.60",,,"1","4","0","0","3","3","1","0","120","3","51",,"98","2","1","10050","0","0","0","300","0","290","287",,"310","6","6","5","5","4","5",,"4","2","0",,,"219","47","992","114","5","1","2","1","111111","11111111111131",,"1","1","0",,,,,,,,,"4"
"EUMDE61","2023-09-15T23:00:00","23.86","58.75",,,"1","5","2","5","7","3","1","5","125",,"67",,,,,"10025","7","7","8","288",,,"272",,,,,,,,,,,,,,,"219","38","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"TBWUK63","2023-09-15T23:00:00","25.80","51.95",,,"1","6","2","5","0","0","1","5",,,,,,,,"10009","7","4","8","341",,"311","302","1","350",,,,,,,,,,,,,"219","51","798","172","5","0",,"1","11FF11","17AAA11111AAA1","5",,,,,,,,,,,,
"WMCS","2023-09-15T23:00:00","26.20","55.90",,,"1","5","2","5","6","3","1",,,,,,,,,"10018","5","21","8","315",,"298","293",,,,,"A",,"A","A",,,,,,,"219","65","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"9V6416","2023-09-16T00:00:00","24.10","57.80",,,"1","4","0","0","3","3","1","0","100","3","57",,"98","2","1","10050","0","0","0","310","0","290","283",,"310","6","6","5","5","4","5",,"4","2","0",,,"219","47","992","114","5","1","2","1","111111","11111111111131",,"1","1","0",,,,,,,,,"4"
"EUMDE61","2023-09-16T00:00:00","24.03","58.58",,,"1","5","2","5","7","3","1",,"130",,"68",,,,,"10028","7","1","8","290",,,"274",,,,,,,,,,,,,,,"219","48","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"TBWUK63","2023-09-16T00:00:00","25.80","51.95",,,"1","6","2","5","0","0","1",,,,,,,,,"10009","7","3","8","341",,"311","302","1","350",,,,,,,,,,,,,"219","51","798","172","5","1","2","1","11FF11","1AAAA11111AAA1","5",,,,,,,,,,,,
"WMCS","2023-09-16T00:00:00","26.00","55.70",,,"1","4","0","0","5","4","1",,,,,,,"10",,"10022","3","1","0","314","0","303","300",,,,,,"A",,,,,,,,,"219","65","992","114","5","0",,"1","F1FF11","1AAAA1111A8AA1",,"1",,,,,,,,,,,"4"
"9V6416","2023-09-16T01:00:00","24.00","58.00",,,"1","4","0","0","3","3","1","0","90","3","46",,"98","2","1","10050","0","0","0","300","0","290","287",,"310","6","6","5","5","4","5",,"4","2","0",,,"219","48","992","114","5","1","2","1","111111","11111111111131",,"1","1","0",,,,,,,,,"4"
"EUMDE61","2023-09-16T01:00:00","24.19","58.41",,,"1","5","2","5","7","3","1",,"100",,"65",,,,,"10033","2","8","8","286",,,"273",,,,,,,,,,,,,,,"219","48","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"TBWUK72","2023-09-16T01:00:00","25.82","51.85",,,"1","6","2","5","0","0","1",,,,,"1","97","2","0","10019","5","0","8","346",,"301","286","1","341","3","2","4","5","4","4",,"9","4","33","6","4","219","51","798","172","5","0",,"1","111611","11111111111111","5",,"0",,,,,,,,,,
"WMCS","2023-09-16T01:00:00","25.80","55.40",,,"1","5","2","5","5","4","1",,,,,,,,,"10024","3","7","8","314",,"286","278",,,,,"A",,"A","A",,,,,,,"219","55","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"9V6416","2023-09-16T02:00:00","23.90","58.20",,,"1","4","0","0","3","3","1","0","80","3","57",,"98","2","1","10050","4","0","0","300","0","290","287",,"320","8","8","8","5","7","8",,,,"0",,,"219","38","992","114","5","1","2","1","111111","11111111111A31",,"1","1","0",,,,,,,,,"4"
"EUMDE61","2023-09-16T02:00:00","24.36","58.25",,,"1","5","2","5","7","3","1",,"90",,"71",,,,,"10036","2","11","8","283",,,"267",,,,,,,,,,,,,,,"219","48","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCS","2023-09-16T02:00:00","25.60","55.10",,,"1","5","2","5","5","4","1",,,,,,,,,"10031","3","13","8","316",,"286","277",,,,,"A",,"A","A",,,,,,,"219","55","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-16T03:00:00","24.52","58.07",,,"1","5","2","5","7","3","1","5","85",,"80",,,,,"10044","2","15","8","284",,,"263",,,,,,,,,,,,,,,"219","48","798","172","5","0",,"2","F12111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"TBWUK72","2023-09-16T03:00:00","25.83","51.85",,,"1","6","2","5","0","0","1","5",,,,"1","98","3",,"10025","2","9","8","341",,"321","315","1","340","4","4","5","A","6","6",,"10","1",,,,"219","51","798","172","5","0",,"2","111611","1411A1111114A1","5",,,,,,,,,,,,
"WMCS","2023-09-16T03:00:00","25.50","54.80",,,"1","5","2","5","5","4","1",,,,,,,,,"10036","3","14","8","322",,"299","292",,,,,"A",,"A","A",,,,,,,"219","54","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-16T04:00:00","24.69","57.89",,,"1","5","2","5","7","4","1","5","95",,"78",,,,,"10050","2","17","8","291",,,"260",,,,,,,,,,,,,,,"219","47","798","172","5","0",,"2","F12111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCS","2023-09-16T04:00:00","25.30","54.80",,,"1","5","2","5","5","3","1",,,,,,,,,"10040","1","17","8","343",,"310","301",,,,,"A",,"A","A",,,,,,,"219","54","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-16T05:00:00","24.85","57.70",,,"1","5","2","5","7","3","1","5","105",,"73",,,,,"10052","2","16","8","302",,,"259",,,,,,,,,,,,,,,"219","47","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCS","2023-09-16T05:00:00","25.10","54.90",,,"1","5","2","5","5","3","1",,,,,,,,,"10044","0","12","8","388",,"332","318",,,,,"A",,"A","A",,,,,,,"219","54","798","172","5","1","2","2","F5FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"WSNA","2023-09-16T05:00:00","25.50","55.00",,,"1","6","2","5","5","3","1",,"180","3","31",,,,,"10031",,,"8","360",,"320","310","1","336",,,"A",,"A","A",,,,,,,"219","55","798","172","5","1","2","2","111111","11AAA111118AAA","5",,,,,,,,,,,,
"EUMDE61","2023-09-16T06:00:00","25.02","57.52",,,"1","5","2","5","7","4","1","5","105",,"61",,,,,"10056","2","13","8","294",,,"255",,,,,,,,,,,,,,,"219","57","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"9V6416","2023-09-16T07:00:00","23.30","59.10",,,"1","6","2","5","3","3","1",,"120","3","93","1","97","2","1","10050",,,"8","300",,"290","287","7","290","6","5","7","2","A","A",,"3","4",,,,"219","39","798","172","5","1","2","2","112111","111111111111AA","5",,"1",,,,,,,,,,
"EUMDE61","2023-09-16T07:00:00","25.18","57.34",,,"1","5","2","5","7","3","1","5","105",,"43",,,,,"10053","2","3","8","302",,,"255",,,,,,,,,,,,,,,"219","57","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCS","2023-09-16T07:00:00","25.00","55.00",,,"1","5","2","5","3","2","1",,,,,,,,,"10042","0","2","8",,,"327","310",,,,,"A",,"A","A",,,,,,,"219","55","798","172","5","1","2","2","F7FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"3FEM7","2023-09-16T08:00:00","25.80","55.40",,,"1","6","2","5","5","4","1",,"40","4","82","1","97","2","2","10033","3",,"8","340","0","300","289","1","320","7","6","6","6","1","8",,"2","2","27","4","2","219","55","798","172","5","0",,"2","111211","11111111111117","5",,"2",,,,,,,,,,
"9V6416","2023-09-16T08:00:00","23.10","59.30",,,"1","6","2","5","3","3","1",,"120","3","93","1","97","2","1","10050",,,"8","300",,"290","287","7","290","6","5","7","2","A","A",,"3","4",,,,"219","39","798","172","5","1","2","2","112111","111111111111AA","5",,"1",,,,,,,,,,
"EUMDE61","2023-09-16T08:00:00","25.35","57.16",,,"1","5","2","5","7","4","1","5","115",,"67",,,,,"10044","7","7","8","311",,,"258",,,,,,,,,,,,,,,"219","57","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"TBWUK63","2023-09-16T08:00:00","25.80","51.93",,,"1","6","2","5","0","0","1","5",,,,"1","96",,,"10026","0","1","8","361",,"311","295","1","350",,,,,,,,,"2",,,,"219","51","798","172","5","0",,"2","11FF11","171AA11111A3A1","5",,,,,,,,,,,,
"TBWUK72","2023-09-16T08:00:00","25.83","51.85",,,"1","6","2","5","0","0","1",,"350",,"103","1","97","5",,"10026","3","1","8","371",,"291","262","1","340","0","0","0","9","0","0",,"4","1","35","5","1","219","51","798","172","5","0",,"2","131411","1111A111111111","5",,,,,,,,,,,,
"WMCS","2023-09-16T08:00:00","25.00","55.00",,,"1","5","2","5","3","1","1",,,,,,,,,"10034","8","9","8",,,"332","311",,,,,"A",,"A","A",,,,,,,"219","55","798","172","5","1","2","2","F7FF11","1AAAA1666A8AA1","5",,,,,,,,,,,,
"9V6416","2023-09-16T09:00:00","23.10","59.40",,,"1","6","2","5","3","3","1",,"120","3","87","1","97","2","1","10050",,,"8","300",,"290","287","7","290","6","5","7","2","A","A",,"3","4",,,,"219","39","798","172","5","1","2","2","112111","111111111111AA","5",,"1",,,,,,,,,,
"EUMDE61","2023-09-16T09:00:00","25.52","56.97",,,"1","5","2","5","7","3","1",,"120",,"69",,,,,"10038","7","18","8","319",,,"256",,,,,,,,,,,,,,,"219","56","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCS","2023-09-16T09:00:00","25.00","55.00",,,"1","5","2","5","9","0","1",,,,,,,,,"10026","8","18","8",,,,,,,,,"A",,"A","A",,,,,,,"219","55","798","172","5","1","2","2","F7FF11","1AAAA1999A8AA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-16T10:00:00","25.74","56.87",,,"1","5","2","5","8","4","1","5","135",,"69",,,,,"10033","7","20","8","310",,,"260",,,,,,,,,,,,,,,"219","56","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCS","2023-09-16T10:00:00","25.00","55.00",,,"1","5","2","5","9","0","1",,,,,,,,,"10019","8","24","8",,,"342","324",,,,,"A",,"A","A",,,,,,,"219","55","798","172","5","1","2","2","F7FF11","1AAAA1666A8AA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-16T11:00:00","25.97","56.84",,,"1","5","2","5","8","3","1","5","155",,"67",,,,,"10025","7","19","8","315",,,"267",,,,,,,,,,,,,,,"219","56","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCS","2023-09-16T11:00:00","25.00","55.00",,,"1","5","2","5","9","0","1",,,,,,,,,"10013","6","21","8",,,"328","311",,,,,"A",,"A","A",,,,,,,"219","55","798","172","5","1","2","2","F7FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-16T12:00:00","26.20","56.81",,,"1","5","2","5","8","3","1","5","185",,"71",,,,,"10022","7","16","8","315",,,"269",,,,,,,,,,,,,,,"219","66","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCS","2023-09-16T12:00:00","25.00","55.00",,,"1","5","2","5","9","0","1",,,,,,,,,"10011","6","15","8","382",,"321","305",,,,,"A",,"A","A",,,,,,,"219","55","798","172","5","1","2","2","F5FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-16T13:00:00","26.42","56.76",,,"1","5","2","5","7","3","1",,"170",,"49",,,,,"10018","7","15","8","309",,,"273",,,,,,,,,,,,,,,"219","66","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCS","2023-09-16T13:00:00","25.00","55.00",,,"1","5","2","5","9","0","1",,,,,,,,,"10011","6","8","8","373",,"319","304",,,,,"A",,"A","A",,,,,,,"219","55","798","172","5","1","2","2","F3FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-16T14:00:00","26.61","56.62",,,"1","5","2","5","7","3","1",,"170",,"70",,,,,"10014","7","12","8","305",,,"279",,,,,,,,,,,,,,,"219","66","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCS","2023-09-16T14:00:00","25.00","55.00",,,"1","5","2","5","9","0","1",,,,,,,,,"10013","5","0","8","361",,"313","300",,,,,"A",,"A","A",,,,,,,"219","55","798","172","5","1","2","2","F3FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-16T15:00:00","26.62","56.39",,,"1","5","2","5","6","3","1",,"180",,"76",,,,,"10013","7","8","8","302",,,"280",,,,,,,,,,,,,,,"219","66","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCS","2023-09-16T15:00:00","25.00","55.00",,,"1","5","2","5","9","0","1",,,,,,,,,"10017","3","6","8","351",,"306","293",,,,,"A",,"A","A",,,,,,,"219","55","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-16T16:00:00","26.48","56.21",,,"1","5","2","5","5","3","1","5","155",,"36",,,,,"10014","7","4","8","327",,,"284",,,,,,,,,,,,,,,"219","66","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-16T17:00:00","26.33","56.03",,,"1","5","2","5","5","3","1","5","125",,"41",,,,,"10016","2","3","8","331",,,"286",,,,,,,,,,,,,,,"219","66","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"TBWUK63","2023-09-16T17:00:00","25.80","51.93",,,"1","6","2","5","0","0","1",,,,,,,,,"10022","3","6","8","351",,"291","269","1","350",,,,,,,,,,,,,"219","51","798","172","5","0",,"1","11FF11","17AAA11111AAA1","5",,,,,,,,,,,,
"WMCS","2023-09-16T17:00:00","25.00","55.00",,,"1","4","0","0","0","0","1",,,,,,,,,"10026","3","13","0","339","0","308","300",,,,,,"A",,,,,,,,,"219","55","992","114","5","0",,"1","F1FF11","1AAAA1111A8AA1",,"1",,,,,,,,,,,"4"
"EUMDE61","2023-09-16T18:00:00","26.15","55.88",,,"1","5","2","5","5","3","1",,"50",,"22",,,,,"10017","2","4","8","334",,,"283",,,,,,,,,,,,,,,"219","65","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCS","2023-09-16T18:00:00","25.00","55.00",,,"1","5","2","5","9","0","1",,,,,,,,,"10028","1","11","8","336",,"306","297",,,,,"A",,"A","A",,,,,,,"219","55","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-16T19:00:00","26.03","55.66",,,"1","5","2","5","5","4","1",,"310",,"34",,,,,"10014","2","1","8","320",,,"295",,,,,,,,,,,,,,,"219","65","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCS","2023-09-16T19:00:00","25.00","55.00",,,"1","5","2","5","9","0","1",,,,,,,,,"10026","0","5","8","334",,"304","295",,,,,"A",,"A","A",,,,,,,"219","55","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-16T20:00:00","25.90","55.45",,,"1","5","2","5","5","3","1",,"310",,"37",,,,,"10013","7","4","8","322",,,"278",,,,,,,,,,,,,,,"219","55","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
