"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP","AMT_PRECIP","DUR_OF_PER"
"DBBH","2023-09-18T01:00:00","26.20","35.70",,,"1","6","2","5","1","1","1",,"320","1","70",,,,,"10051","6","8","8","296",,,"231","3","296",,,"A",,"A","A",,,,,,,"217","65","798","172","5","0",,"1","111111","11AAA11A118AA1","5",,,,,,,,,,,,,
"EUMDE31","2023-09-18T01:00:00","27.35","34.17",,,"1","5","2","5","3","4","1","5","315",,"80",,,,,"10067","7","1","8","280",,,"223",,,,,,,,,,,,,,,"217","74","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE46","2023-09-18T01:00:00","27.41","34.14",,,"1","5","2","5","3","4","1","5","325",,"85",,,,,"10067","7","2","8","272",,,"231",,,,,,,,,,,,,,,"217","74","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"7XCL4WP","2023-09-18T02:00:00","21.49","39.03",,,"1","5","2","5","4","1","1",,,,,,,,,"10029","4","0","8","306",,,"274",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"DBBH","2023-09-18T02:00:00","26.20","35.80",,,"1","6","2","5","2","1","1",,"320","1","80",,,,,"10048","8","7","8","293",,,"238","3","296",,,"A",,"A","A",,,,,,,"217","65","798","172","5","0",,"1","111111","11AAA11A118AA1","5",,,,,,,,,,,,,
"EUMDE31","2023-09-18T02:00:00","27.07","34.33",,,"1","5","2","5","3","4","1",,"320",,"101",,,,,"10066","7","2","8","280",,,"220",,,,,,,,,,,,,,,"217","74","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE46","2023-09-18T02:00:00","27.18","34.32",,,"1","5","2","5","3","4","1","5","325",,"85",,,,,"10066","7","1","8","276",,,"231",,,,,,,,,,,,,,,"217","74","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"7XCL4WP","2023-09-18T03:00:00","21.48","39.03",,,"1","5","2","5","4","1","1",,,,,,,,,"10033","2","3","8","307",,,"275",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"9V5634","2023-09-18T03:00:00","20.00","39.20",,,"1","6","2","5","3","3","1",,"330","4","82","1","97",,,"10059",,,"8","320",,"300","294","7","310",,,"5",,"9","8",,"4","3",,,,"217","9","798","172","5","1","2","1","111111","111AA1111181AA","5",,,,,,,,,,,,,
"DBBH","2023-09-18T03:00:00","26.20","35.90",,,"1","6","2","5","2","1","1",,"320","1","70",,,,,"10051","5","2","8","292",,,"233","3","300",,,"A",,"A","A",,,,,,,"217","65","798","172","5","0",,"1","111111","11AAA11A118AA1","5",,,,,,,,,,,,,
"EUMDE31","2023-09-18T03:00:00","26.77","34.50",,,"1","5","2","5","3","4","1",,"330",,"104",,,,,"10066","7","5","8","277",,,"227",,,,,,,,,,,,,,,"217","64","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE46","2023-09-18T03:00:00","26.95","34.49",,,"1","5","2","5","3","4","1","5","325",,"89",,,,,"10066","7","3","8","277",,,"228",,,,,,,,,,,,,,,"217","64","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"WMHA","2023-09-18T03:00:00","20.20","38.20",,,"1","5","2","5","7","4","1",,,,,,,,,"10036","3","1","8","304",,"282","274",,,,,"A",,"A","A",,,,,,,"217","8","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,,
"7XCL4WP","2023-09-18T04:00:00","21.48","39.03",,,"1","5","2","5","4","1","1",,,,,,,,,"10032","2","3","8","308",,,"278",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"DBBH","2023-09-18T04:00:00","26.10","36.00",,,"1","6","2","5","2","1","1",,"320","1","70",,,,,"10054","3","3","8","294",,,"236","3","301",,,"A",,"A","A",,,,,,,"217","66","798","172","5","0",,"2","111111","11AAA11A118AA1","5",,,,,,,,,,,,,
"EUMDE31","2023-09-18T04:00:00","26.48","34.67",,,"1","5","2","5","3","4","1","5","325",,"99",,,,,"10066","7","2","8","282",,,"235",,,,,,,,,,,,,,,"217","64","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE46","2023-09-18T04:00:00","26.72","34.66",,,"1","5","2","5","3","4","1","5","325",,"90",,,,,"10064","7","3","8","286",,,"239",,,,,,,,,,,,,,,"217","64","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"OWIZ2","2023-09-18T04:00:00","26.40","34.60",,,"1","6","2","5","3","4","1",,"310","3","103","1","98","2","0","10180","5","30","8","260","0","235","223","1","280","0","0","0","9","0","0",,"3","2",,,,"217","64","798","172","5","0",,"2","111151","111111111111A1","5",,"0",,,,,,,,,,,
"WMHA","2023-09-18T04:00:00","20.50","38.10",,,"1","5","2","5","7","4","1",,,,,,,,,"10037","1","4","8","307",,"280","271",,,,,"A",,"A","A",,,,,,,"217","8","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,,
"7XCL4WP","2023-09-18T05:00:00","21.47","39.03",,,"1","5","2","5","4","1","1",,,,,,,,,"10040","2","11","8","316",,,"273",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"9V9400","2023-09-18T05:00:00","26.90","34.70",,,"1","6","2","5","3","3","1",,"330","4","77","1","98","1","2","10140","4","0","8","290",,"250","232","3","270","0","0","0","9","0","0",,"3","2","32","4","1","217","64","798","172","5","1","2","2","111111","11111111111111","5",,"1",,,,,,,,,,,
"DBBH","2023-09-18T05:00:00","26.10","36.10",,,"1","6","2","5","2","1","1",,"320","1","60",,,,,"10057","2","9","8","294",,,"240","3","298",,,"A",,"A","A",,,,,,,"217","66","798","172","5","0",,"2","111111","11AAA11A118AA1","5",,,,,,,,,,,,,
"EUMDE31","2023-09-18T05:00:00","26.20","34.84",,,"1","5","2","5","3","4","1","5","325",,"89",,,,,"10071","2","5","8","301",,,"234",,,,,,,,,,,,,,,"217","64","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE46","2023-09-18T05:00:00","26.49","34.83",,,"1","5","2","5","3","4","1","5","325",,"86",,,,,"10068","2","3","8","314",,,"244",,,,,,,,,,,,,,,"217","64","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"TBWUK75","2023-09-18T05:00:00","27.60","33.90",,,"1","6","2","5","3","3","1",,"350","3","51","1","98","3","2","10058",,,"8","290",,"260","248","1","240","4","4","1","4","4","5",,"4","3",,,,"217","73","798","172","5","1","2","2","111111","111111111111AA","5",,"2",,,,,,,,,,,
"WMHA","2023-09-18T05:00:00","20.70","37.90",,,"1","5","2","5","7","4","1",,,,,,,,,"10049","3","13","8","318",,"284","273",,,,,"A",,"A","A",,,,,,,"217","7","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,,
"3FAQ","2023-09-18T06:00:00","25.30","35.40",,,"1","6","2","5","3","4","1",,"310","3","93","1","98","1","2","10070","0","10","8","300","0","260","243","1","310","3","3","4","5","4","8",,"1","2","31","1","2","217","55","798","172","5","0",,"2","111111","11111111111111","5",,"2",,,,,,,,,,,
"7XCL4WP","2023-09-18T06:00:00","21.46","39.03",,,"1","5","2","5","4","1","1",,,,,,,,,"10048","2","15","8","329",,,"277",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"DBBH","2023-09-18T06:00:00","26.10","36.20",,,"1","6","2","5","2","1","1",,"320","1","50","1","98","2","0","10060","2","9","8","293",,,"244","3","298","0","0","0","9","0","0",,"4","1",,,,"217","66","798","172","5","0",,"2","111111","1111111A1111A1","5",,"0",,,,,,,,,,"0","2"
"EUMDE31","2023-09-18T06:00:00","25.94","35.04",,,"1","5","2","5","3","4","1",,"330",,"94",,,,,"10074","2","9","8","317",,,"238",,,,,,,,,,,,,,,"217","55","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE46","2023-09-18T06:00:00","26.26","35.00",,,"1","5","2","5","3","4","1","5","325",,"77",,,,,"10073","2","7","8","322",,,"245",,,,,,,,,,,,,,,"217","65","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"7XCL4WP","2023-09-18T07:00:00","21.49","39.07",,,"1","5","2","5","2","1","1",,,,,,,,,"10050","2","18","8","332",,,"275",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"DBBH","2023-09-18T07:00:00","26.10","36.30",,,"1","6","2","5","2","1","1",,"340","1","30",,,,,"10062","1","8","8","291",,,"249","3","295",,,"A",,"A","A",,,,,,,"217","66","798","172","5","0",,"2","111111","11AAA11A118AA1","5",,,,,,,,,,,,,
"EUMDE31","2023-09-18T07:00:00","25.68","35.23",,,"1","5","2","5","3","4","1","5","335",,"85",,,,,"10077","2","12","8","314",,,"243",,,,,,,,,,,,,,,"217","55","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE46","2023-09-18T07:00:00","26.03","35.15",,,"1","5","2","5","3","4","1",,"330",,"84",,,,,"10074","2","11","8","333",,,"244",,,,,,,,,,,,,,,"217","65","798","172","5","0",,"2","F31111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"7XCL4WP","2023-09-18T08:00:00","21.46","39.15",,,"1","5","2","5","3","1","1",,,,,,,,,"10050","2","10","8","338",,,"272",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"DBBH","2023-09-18T08:00:00","26.10","36.40",,,"1","6","2","5","2","1","1",,"320","1","40",,,,,"10065","2","8","8","292",,,"257","3","297",,,"A",,"A","A",,,,,,,"217","66","798","172","5","0",,"2","111111","11AAA11A118AA1","5",,,,,,,,,,,,,
"EUMDE31","2023-09-18T08:00:00","25.41","35.42",,,"1","5","2","5","3","4","1",,"330",,"84",,,,,"10077","2","6","8","321",,,"247",,,,,,,,,,,,,,,"217","55","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE46","2023-09-18T08:00:00","25.79","35.28",,,"1","5","2","5","3","4","1",,"330",,"81",,,,,"10075","2","8","8","341",,,"246",,,,,,,,,,,,,,,"217","55","798","172","5","0",,"2","F51111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"7XCL4WP","2023-09-18T09:00:00","21.46","39.16",,,"1","5","2","5","0","0","1",,,,,,,,,"10045","7","3","8","320",,,"273",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"9V9400","2023-09-18T09:00:00","26.10","35.30",,,"1","6","2","5","3","3","1",,"350","4","62","1","98","2",,"10000","6","30","8","300",,"270","258","3","260","5","5","5","6","5","5",,"3","1","33","3","1","217","65","798","172","5","1","2","2","111141","1111A111111111","5",,,,,,,,,,,,,
"DBBH","2023-09-18T09:00:00","26.10","36.30",,,"1","6","2","5","2","1","1",,"310","1","40","1","98","2","0","10062","0","2","8","292",,,"254","3","299","0","0","0","9","0","0","0","3","0","30","5","1","217","66","798","172","5","0",,"2","111111","1111111A111311","5",,"0",,,,,,,,,,,
"EUMDE31","2023-09-18T09:00:00","25.16","35.60",,,"1","5","2","5","3","4","1","5","335",,"71",,,,,"10074","4","0","8","308",,,"254",,,,,,,,,,,,,,,"217","55","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE46","2023-09-18T09:00:00","25.56","35.42",,,"1","5","2","5","3","4","1","5","335",,"79",,,,,"10072","7","1","8","339",,,"251",,,,,,,,,,,,,,,"217","55","798","172","5","0",,"2","F51111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"OWJM2","2023-09-18T09:00:00","25.60","35.30",,,"1","6","2","5","3","3","1",,"320","3","82","1","98","2",,"10070",,,"8","290","0","250","232","7","300","0","0","0","9","0","0",,,"2",,,,"217","55","798","172","5","0",,"2","111111","1111A1111113AA","5",,,,,,,,,,,,,
"7XCL4WP","2023-09-18T10:00:00","21.46","39.16",,,"1","5","2","5","0","0","1",,,,,,,,,"10039","7","11","8","321",,,"273",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"DBBH","2023-09-18T10:00:00","26.00","36.20",,,"1","6","2","5","5","1","1",,"320","1","50",,,,,"10059","8","3","8","292",,,"253","3","302",,,"A",,"A","A",,,,,,,"217","66","798","172","5","0",,"2","111111","11AAA11A118AA1","5",,,,,,,,,,,,,
"EUMDE31","2023-09-18T10:00:00","24.90","35.80",,,"1","5","2","5","3","4","1","5","345",,"89",,,,,"10067","7","10","8","310",,,"258",,,,,,,,,,,,,,,"217","45","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE46","2023-09-18T10:00:00","25.33","35.55",,,"1","5","2","5","3","4","1",,"340",,"75",,,,,"10068","7","6","8","321",,,"251",,,,,,,,,,,,,,,"217","55","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"7XCL4WP","2023-09-18T11:00:00","21.46","39.16",,,"1","5","2","5","0","0","1",,,,,,,,,"10035","7","15","8","322",,,"275",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"DBBH","2023-09-18T11:00:00","26.00","36.20",,,"1","6","2","5","5","1","1",,"320","1","70",,,,,"10056","7","9","8","294",,,"259","3","305",,,"A",,"A","A",,,,,,,"217","66","798","172","5","0",,"2","111111","11AAA11A118AA1","5",,,,,,,,,,,,,
"EUMDE31","2023-09-18T11:00:00","24.63","35.99",,,"1","5","2","5","3","4","1","5","355",,"83",,,,,"10063","7","14","8","301",,,"261",,,,,,,,,,,,,,,"217","45","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE46","2023-09-18T11:00:00","25.09","35.68",,,"1","5","2","5","3","4","1",,"340",,"84",,,,,"10062","7","13","8","321",,,"258",,,,,,,,,,,,,,,"217","55","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"3FAQ","2023-09-18T12:00:00","23.60","36.50",,,"1","6","2","5","3","4","1",,"350","3","67","1","98","2","0","10080","4","0","8","330","0","280","261","1","310","3","2","1","3","4","4",,"6","2","32","4","2","217","36","798","172","5","0",,"2","111111","11111111111111","5",,"0",,,,,,,,,,,
"7XCL4WP","2023-09-18T12:00:00","21.46","39.16",,,"1","5","2","5","0","0","1",,,,,,,,,"10032","7","12","8","323",,,"275",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"9V8197","2023-09-18T12:00:00","20.50","38.50",,,"1","6","2","5","7","3","1",,"330","4","82","1","97","2","0","10043",,,"8","320","0","300","293","3","320","1","1","1","4","0","0",,"4","1","34","5","2","217","8","798","172","5","0",,"2","111111","1111111111111A","5",,"0",,,,,,,,,,,
"DBBH","2023-09-18T12:00:00","25.90","36.10",,,"1","6","2","5","5","1","1",,"320","1","80","1","98","2","0","10051","8","11","8","291",,,"254","3","304","0","0","0","9","0","0",,"4","1","30","6","2","217","56","798","172","5","0",,"2","111111","1111111A111111","5",,"0",,,,,,,,,,"0","1"
"EUCDE44","2023-09-18T12:00:00","29.94","32.57",,,"1","5","2","5","5","2","1",,,,,,,,,"10077","7","20","8",,,,,,,,,,,,,,,,,,,"217","92","798","172","5","0",,"2","F7FF16","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE31","2023-09-18T12:00:00","24.36","36.18",,,"1","5","2","5","3","4","1",,"360",,"88",,,,,"10059","7","15","8","303",,,"269",,,,,,,,,,,,,,,"217","46","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE46","2023-09-18T12:00:00","24.86","35.83",,,"1","5","2","5","3","4","1","5","335",,"83",,,,,"10057","7","15","8","305",,,"262",,,,,,,,,,,,,,,"217","45","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"OWJM2","2023-09-18T12:00:00","24.80","35.80",,,"1","6","2","5","3","4","1",,"330","3","82",,,,,"10060","6","20","8","305","0","270","256","7","300","0","0","0","9","0","0",,"3","1",,,,"217","45","798","172","5","0",,"2","111111","11AAA1111111A1","5",,,,,,,,,,,,,
"7XCL4WP","2023-09-18T13:00:00","21.46","39.16",,,"1","5","2","5","0","0","1",,,,,,,,,"10028","7","11","8","321",,,"277",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"DBBH","2023-09-18T13:00:00","25.90","36.00",,,"1","6","2","5","5","2","1",,"330","1","90",,,,,"10049","6","10","8","296",,,"236","3","303",,,"A",,"A","A",,,,,,,"217","56","798","172","5","0",,"2","111111","11AAA11A118AA1","5",,,,,,,,,,,,,
"EUCDE44","2023-09-18T13:00:00","29.78","32.53",,,"1","5","2","5","4","3","1",,,,,,,,,"10072","7","20","8","341",,,"189",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"2","F5FF12","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE31","2023-09-18T13:00:00","24.10","36.37",,,"1","5","2","5","3","4","1",,"350",,"91",,,,,"10050","7","17","8","303",,,"275",,,,,,,,,,,,,,,"217","46","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE46","2023-09-18T13:00:00","24.63","35.98",,,"1","5","2","5","3","4","1",,"340",,"83",,,,,"10052","7","16","8","301",,,"264",,,,,,,,,,,,,,,"217","45","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"7XCL4WP","2023-09-18T14:00:00","21.46","39.16",,,"1","5","2","5","0","0","1",,,,,,,,,"10028","7","7","8","319",,,"273",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"DBBH","2023-09-18T14:00:00","25.80","35.90",,,"1","6","2","5","5","2","1",,"340","1","80",,,,,"10049","6","7","8","297",,,"247","3","300",,,"A",,"A","A",,,,,,,"217","55","798","172","5","0",,"2","111111","11AAA11A118AA1","5",,,,,,,,,,,,,
"EUCDE44","2023-09-18T14:00:00","29.57","32.55",,,"1","5","2","5","4","3","1",,,,,,,,,"10071","7","15","8","328",,,"187",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"2","F5FF12","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE31","2023-09-18T14:00:00","23.84","36.56",,,"1","5","2","5","3","4","1","5","355",,"70",,,,,"10051","7","12","8","302",,,"273",,,,,,,,,,,,,,,"217","36","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE46","2023-09-18T14:00:00","24.41","36.13",,,"1","5","2","5","3","4","1","5","335",,"80",,,,,"10048","7","15","8","298",,,"269",,,,,,,,,,,,,,,"217","46","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"7XCL4WP","2023-09-18T15:00:00","21.46","39.16",,,"1","5","2","5","0","0","1",,,,,,,,,"10031","7","2","8","316",,,"276",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"DBBH","2023-09-18T15:00:00","25.80","35.80",,,"1","6","2","5","5","2","1",,"10","1","70","1","98","2","0","10046","8","5","8","302",,,"232","3","298","0","0","0","9","0","0","0","4","0","30","5","2","217","55","798","172","5","0",,"2","111111","1111111A111311","5",,"0",,,,,,,,,,,
"EUCDE44","2023-09-18T15:00:00","29.36","32.65",,,"1","5","2","5","3","3","1",,,,,,,,,"10068","7","9","8","324",,,"195",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"2","F5FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE31","2023-09-18T15:00:00","23.57","36.74",,,"1","5","2","5","3","4","1","5","305",,"54",,,,,"10052","7","7","8","303",,,"260",,,,,,,,,,,,,,,"217","36","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE46","2023-09-18T15:00:00","24.18","36.28",,,"1","5","2","5","3","4","1","5","335",,"79",,,,,"10048","7","9","8","303",,,"264",,,,,,,,,,,,,,,"217","46","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"7XCL4WP","2023-09-18T16:00:00","21.46","39.16",,,"1","5","2","5","0","0","1",,,,,,,,,"10039","2","11","8","316",,,"272",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"DBBH","2023-09-18T16:00:00","25.70","35.70",,,"1","6","2","5","5","2","1",,"10","1","60",,,,,"10047","5","2","8","302",,,"235","3","299",,,"A",,"A","A",,,,,,,"217","55","798","172","5","0",,"1","111111","11AAA11A118AA1","5",,,,,,,,,,,,,
"EUCDE44","2023-09-18T16:00:00","29.14","32.75",,,"1","5","2","5","4","3","1",,,,,,,,,"10065","7","7","8","315",,,"174",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F3FF12","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE31","2023-09-18T16:00:00","23.30","36.90",,,"1","5","2","5","3","4","1","5","335",,"50",,,,,"10050","4","0","8","303",,,"261",,,,,,,,,,,,,,,"217","36","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE46","2023-09-18T16:00:00","23.97","36.42",,,"1","5","2","5","3","4","1","5","335",,"52",,,,,"10053","2","1","8","300",,,"258",,,,,,,,,,,,,,,"217","36","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"WMHA","2023-09-18T16:00:00","23.60","36.40",,,"1","5","2","5","9",,"1",,,,,,,,,"10048","3","1","8","292",,"274","268",,,,,"A",,"A","A",,,,,,,"217","36","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,,
"7XCL4WP","2023-09-18T17:00:00","21.46","39.16",,,"1","5","2","5","0","0","1",,,,,,,,,"10041","2","13","8","328",,,"254",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"DBBH","2023-09-18T17:00:00","25.80","35.80",,,"1","6","2","5","5","1","1",,"350","1","50",,,,,"10050","3","1","8","300",,,"245","3","297",,,"A",,"A","A",,,,,,,"217","55","798","172","5","0",,"1","111111","11AAA11A118AA1","5",,,,,,,,,,,,,
"EUCDE44","2023-09-18T17:00:00","28.93","32.83",,,"1","5","2","5","4","3","1",,,,,,,,,"10066","7","6","8","302",,,"190",,,,,,,,,,,,,,,"217","82","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE31","2023-09-18T17:00:00","23.03","37.07",,,"1","5","2","5","3","4","1",,"340",,"53",,,,,"10054","2","3","8","302",,,"272",,,,,,,,,,,,,,,"217","37","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE46","2023-09-18T17:00:00","23.74","36.56",,,"1","5","2","5","3","4","1",,"320",,"63",,,,,"10055","2","7","8","300",,,"268",,,,,,,,,,,,,,,"217","36","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"OWJM2","2023-09-18T17:00:00","23.70","36.50",,,"1","6","2","5","3","4","1",,"320","3","51","1","98","2","0","10050","5","15","8","280","0","260","252","7","300","0","0","0","9","0","0",,,,,,,"217","36","798","172","5","0",,"1","111111","11111111111AA1","5",,"0",,,,,,,,,,,
"WMHA","2023-09-18T17:00:00","23.90","36.20",,,"1","5","2","5","9",,"1",,,,,,,,,"10053","3","8","8","290",,"271","265",,,,,"A",,"A","A",,,,,,,"217","36","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,,
"3FAQ","2023-09-18T18:00:00","22.00","37.50",,,"1","6","2","5","3","4","1",,"10","3","72","1","98","1","1","10060","0","30","8","320","0","280","265","1","320","3","3","4","5","4","8",,,,,,,"217","27","798","172","5","0",,"1","111111","11111111111AA1","5",,"1",,,,,,,,,,,
"7XCL4WP","2023-09-18T18:00:00","21.46","39.16",,,"1","5","2","5","0","0","1",,,,,,,,,"10041","2","10","8","334",,,"245",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"DBBH","2023-09-18T18:00:00","25.90","35.80",,,"1","6","2","5","8","1","1",,"320","1","40",,,,,"10056","3","10","8","300",,,"246","3","299",,,"A",,"A","A",,,,,,,"217","55","798","172","5","0",,"1","111111","11AAA11A118AA1","5",,,,,,,,,,,,"0","2"
"EUCDE44","2023-09-18T18:00:00","28.72","32.93",,,"1","5","2","5","3","3","1",,,,,,,,,"10070","2","2","8","291",,,"226",,,,,,,,,,,,,,,"217","82","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE31","2023-09-18T18:00:00","22.76","37.24",,,"1","5","2","5","3","4","1","5","355",,"77",,,,,"10055","2","3","8","311",,,"267",,,,,,,,,,,,,,,"217","27","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE46","2023-09-18T18:00:00","23.52","36.71",,,"1","5","2","5","3","4","1",,"320",,"67",,,,,"10059","2","11","8","298",,,"273",,,,,,,,,,,,,,,"217","36","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
