"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","CONCEN_OF_SEA_ICE","IND_FOR_PRECIP"
"5100001","2023-09-19T06:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","107",,"74",,,,,"10172",,,"8","265",,,"222","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-19T06:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","105",,"77",,,,,"10171",,,"8","266",,,,"9","270",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-19T06:20:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"110","1","70",,,,,"10173",,,"8","266",,,"222",,,,,,,,,,"4","10","8","3","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-19T06:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"100","1","70",,,,,"10172",,,"8","266",,,,,,,,,,,,,"4","10","8","2","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2023-09-19T06:30:00","24.45","-162.01",,,"1","5","2","5",,,"11",,"110",,"71",,,,,"10175",,,"8","266",,,"222","9","271",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-19T06:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","105",,"68",,,,,"10174",,,"8","266",,,,"9","270",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-19T06:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","107",,"72",,,,,"10175",,,"8","266",,,"224","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-19T06:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","101",,"71",,,,,"10175",,,"8","266",,,,"9","270",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-19T06:50:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"110","1","70",,,,,"10176",,,"8","266",,,"225",,,,,,,,,,"4","11","8","3","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-19T06:50:00","24.40","-162.10",,,"1","3","2","5",,,"11",,"110","1","70",,,,,"10176",,,"8","266",,,,,,,,,,,,,"4","10","8","3","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2023-09-19T07:00:00","24.45","-162.01",,,"1","5","2","5",,,"11",,"100",,"68",,,,,"10177",,,"8","266",,,"227","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-19T07:00:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","105",,"70",,,,,"10177",,,"8","266",,,,"9","270",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5102629","2023-09-19T07:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","273",,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5103533","2023-09-19T07:00:00","26.15","-160.54",,,"1","4","2","5",,,"11",,,,,,,,,"10195",,,"8",,,,,"9","270",,,,,,,,,,,,"233","60","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5201669","2023-09-19T07:00:00","26.64","-163.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,"233","63","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5201679","2023-09-19T07:00:00","29.97","-166.83",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,"233","96","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602593","2023-09-19T07:01:00","29.58","-165.70",,,"1","4","2","5",,,"11",,,,,,,,,"10188",,,"8",,,,,"9","270",,,,,,,,,,,,"233","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602597","2023-09-19T07:04:00","29.13","-165.28",,,"1","4","2","5",,,"11",,,,,,,,,"10185",,,"8",,,,,"9","271",,,,,,,,,,,,"233","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2023-09-19T07:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","98",,"65",,,,,"10177",,,"8","265",,,"225","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-19T07:10:00","24.36","-162.08",,,"1","4","2","5",,,"11",,"100",,"70",,,,,"10177",,,"8","267",,,,"9","270",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-19T07:20:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"100","1","70",,,,,"10178",,,"8","266",,,"221",,,,,,,,,,"4","10","8","3","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-19T07:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"110","1","70",,,,,"10178",,,"8","266",,,,,,,,,,,,,"4","9","8","3","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2023-09-19T07:30:00","24.45","-162.01",,,"1","5","2","5",,,"11",,"110",,"79",,,,,"10178",,,"8","267",,,"224","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-19T07:30:00","24.36","-162.08",,,"1","4","2","5",,,"11",,"90",,"75",,,,,"10179",,,"8","264",,,,"9","270",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-19T07:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","106",,"77",,,,,"10180",,,"8","257",,,"223","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-19T07:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","91",,"66",,,,,"10180",,,"8","262",,,,"9","270",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-19T07:50:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"100","1","70",,,,,"10179",,,"8","259",,,"221",,,,,,,,,,"4","10","8","3","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-19T07:50:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"100","1","80",,,,,"10179",,,"8","265",,,,,,,,,,,,,"4","10","7","3","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2023-09-19T08:00:00","24.50","-162.00",,,"1","4","2","0","0","0","11","0","100","1","70",,,,,"10179",,,"0","259",,,"221","1","271",,,,"A",,,"6","3","10","8","3","233","42","993","114","6","1","2","1","111111","11AAA11A11811A",,,"6",,,"4"
"5100101","2023-09-19T08:00:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","95",,"82",,,,,"10178",,,"8","265",,,,"9","270",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5102629","2023-09-19T08:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","273",,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5103533","2023-09-19T08:00:00","26.15","-160.56",,,"1","4","2","5",,,"11",,,,,,,,,"10197",,,"8",,,,,"9","270",,,,,,,,,,,,"233","60","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5201669","2023-09-19T08:00:00","26.66","-163.54",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,"233","63","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5201679","2023-09-19T08:00:00","29.97","-166.83",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,"233","96","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602593","2023-09-19T08:04:00","29.58","-165.72",,,"1","4","2","5",,,"11",,,,,,,,,"10190",,,"8",,,,,"9","270",,,,,,,,,,,,"233","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602597","2023-09-19T08:04:00","29.11","-165.29",,,"1","4","2","5",,,"11",,,,,,,,,"10187",,,"8",,,,,"9","271",,,,,,,,,,,,"233","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2023-09-19T08:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","101",,"78",,,,,"10178",,,"8","264",,,"224","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-19T08:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","95",,"80",,,,,"10178",,,"8","266",,,,"9","270",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-19T08:20:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"100","1","80",,,,,"10178",,,"8","267",,,"224",,,,,,,,,,"4","16","14","2","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA33A",,,,,,
"5100101","2023-09-19T08:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"100","1","90",,,,,"10177",,,"8","267",,,,,,,,,,,,,"4","9","8","2","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2023-09-19T08:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","102",,"93",,,,,"10177",,,"8","263",,,"220","9","271",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-19T08:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","99",,"81",,,,,"10177",,,"8","266",,,,"9","270",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-19T08:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","103",,"75",,,,,"10177",,,"8","263",,,"224","9","271",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-19T08:40:00","24.36","-162.08",,,"1","4","2","5",,,"11",,"100",,"80",,,,,"10178",,,"8","267",,,,"9","269",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-19T08:50:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","103",,"85",,,,,"10177",,,"8","266",,,"221","9","271",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-19T08:50:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","98",,"82",,,,,"10176",,,"8","266",,,,"9","269",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"4602593","2023-09-19T09:00:00","29.60","-165.71",,,"1","4","2","5",,,"11",,,,,,,,,"10187",,,"8",,,,,"9","270",,,,,,,,,,,,"233","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2023-09-19T09:00:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","101",,"80",,,,,"10175",,,"8","266",,,"222","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-19T09:00:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","99",,"79",,,,,"10175",,,"8","266",,,,"9","269",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5102629","2023-09-19T09:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","272",,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5103533","2023-09-19T09:00:00","26.15","-160.57",,,"1","4","2","5",,,"11",,,,,,,,,"10194",,,"8",,,,,"9","269",,,,,,,,,,,,"233","60","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5201669","2023-09-19T09:00:00","26.67","-163.61",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,"233","63","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5201679","2023-09-19T09:00:00","29.96","-166.83",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,"233","96","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602597","2023-09-19T09:04:00","29.16","-165.28",,,"1","4","2","5",,,"11",,,,,,,,,"10186",,,"8",,,,,"9","271",,,,,,,,,,,,"233","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2023-09-19T09:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","105",,"83",,,,,"10176",,,"8","266",,,"221","9","271",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-19T09:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","98",,"86",,,,,"10175",,,"8","267",,,,"9","269",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-19T09:20:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","106",,"82",,,,,"10175",,,"8","265",,,"220","9","271",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-19T09:20:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","97",,"83",,,,,"10175",,,"8","267",,,,"9","269",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-19T09:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","103",,"84",,,,,"10174",,,"8","266",,,"213","9","271",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-19T09:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","98",,"83",,,,,"10174",,,"8","266",,,,"9","269",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-19T09:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","103",,"85",,,,,"10173",,,"8","267",,,"211","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-19T09:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","99",,"79",,,,,"10174",,,"8","266",,,,"9","269",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-19T09:50:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"100","1","80",,,,,"10172",,,"8","266",,,"217",,,,,,,,,,"4","16","13","2","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA33A",,,,,,
"5100101","2023-09-19T09:50:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"100","1","80",,,,,"10173",,,"8","265",,,,,,,,,,,,,"4","9","8","3","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"4602593","2023-09-19T10:00:00","29.60","-165.71",,,"1","4","2","5",,,"11",,,,,,,,,"10184",,,"8",,,,,"9","270",,,,,,,,,,,,"233","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2023-09-19T10:00:00","24.45","-162.01",,,"1","5","2","5",,,"11",,"100",,"80",,,,,"10172",,,"8","266",,,"220","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-19T10:00:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","103",,"78",,,,,"10172",,,"8","265",,,,"9","269",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5102629","2023-09-19T10:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","272",,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5103533","2023-09-19T10:00:00","26.15","-160.59",,,"1","4","2","5",,,"11",,,,,,,,,"10189",,,"8",,,,,"9","269",,,,,,,,,,,,"233","60","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5201669","2023-09-19T10:00:00","26.67","-163.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,"233","63","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5201679","2023-09-19T10:00:00","29.96","-166.82",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","271",,,,,,,,,,,,"233","96","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2023-09-19T10:10:00","24.45","-162.01",,,"1","4","2","5",,,"11","5","104",,"81",,,,,"10172",,,"8","265",,,"216",,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100101","2023-09-19T10:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","103",,"82",,,,,"10171",,,"8","265",,,,"9","269",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-19T10:20:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"100","1","80",,,,,"10171",,,"8","266",,,"219",,,,,,,,,,"3","14","14","2","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA33A",,,,,,
"5100101","2023-09-19T10:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"110","1","80",,,,,"10172",,,"8","266",,,,,,,,,,,,,"4","14","12","2","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2023-09-19T10:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","109",,"75",,,,,"10173",,,"8","266",,,"221","9","271",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-19T10:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","103",,"77",,,,,"10172",,,"8","265",,,,"9","269",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-19T10:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","102",,"80",,,,,"10170",,,"8","265",,,"213","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-19T10:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","97",,"80",,,,,"10171",,,"8","265",,,,"9","269",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-19T10:50:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"110","1","80",,,,,"10171",,,"8","266",,,"212",,,,,,,,,,"4","16","12","2","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-19T10:50:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"100","1","80",,,,,"10169",,,"8","266",,,,,,,,,,,,,"4","9","8","2","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"4602593","2023-09-19T11:00:00","29.65","-165.74",,,"1","4","2","5",,,"11",,,,,,,,,"10181",,,"8",,,,,"9","270",,,,,,,,,,,,"233","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2023-09-19T11:00:00","24.45","-162.01",,,"1","5","2","5",,,"11",,"110",,"76",,,,,"10170",,,"8","266",,,"215","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-19T11:00:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","98",,"82",,,,,"10169",,,"8","265",,,,"9","269",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5102629","2023-09-19T11:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","272",,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5103533","2023-09-19T11:00:00","26.15","-160.60",,,"1","4","2","5",,,"11",,,,,,,,,"10184",,,"8",,,,,"9","269",,,,,,,,,,,,"233","60","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5201669","2023-09-19T11:00:00","26.67","-163.61",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,"233","63","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5201679","2023-09-19T11:00:00","29.95","-166.82",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,"233","96","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602597","2023-09-19T11:04:00","29.17","-165.27",,,"1","4","2","5",,,"11",,,,,,,,,"10178",,,"8",,,,,"9","271",,,,,,,,,,,,"233","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2023-09-19T11:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","105",,"77",,,,,"10168",,,"8","265",,,"219","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-19T11:10:00","24.36","-162.08",,,"1","4","2","5",,,"11",,"100",,"78",,,,,"10169",,,"8","265",,,,"9","269",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-19T11:20:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"100","1","80",,,,,"10168",,,"8","264",,,"221",,,,,,,,,,"4","10","8","2","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-19T11:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"100","1","80",,,,,"10167",,,"8","265",,,,,,,,,,,,,"4","10","8","3","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2023-09-19T11:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","98",,"81",,,,,"10166",,,"8","264",,,"216","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-19T11:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","99",,"79",,,,,"10167",,,"8","265",,,,"9","269",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-19T11:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","101",,"82",,,,,"10166",,,"8","265",,,"213","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-19T11:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","97",,"83",,,,,"10166",,,"8","264",,,,"9","269",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-19T11:50:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"100","1","80",,,,,"10166",,,"8","265",,,"215",,,,,,,,,,"4","9","12","2","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-19T11:50:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"100","1","80",,,,,"10165",,,"8","265",,,,,,,,,,,,,"4","15","14","2","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA33A",,,,,,
"4602593","2023-09-19T12:00:00","29.63","-165.71",,,"1","4","2","5",,,"11",,,,,,,,,"10177",,,"8",,,,,"9","270",,,,,,,,,,,,"233","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2023-09-19T12:00:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","101",,"83",,,,,"10165",,,"8","264",,,"212","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-19T12:00:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","95",,"83",,,,,"10164",,,"8","264",,,,"9","269",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5102629","2023-09-19T12:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","272",,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5103533","2023-09-19T12:00:00","26.15","-160.62",,,"1","4","2","5",,,"11",,,,,,,,,"10182",,,"8",,,,,"9","269",,,,,,,,,,,,"233","60","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5201669","2023-09-19T12:00:00","26.67","-163.61",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,"233","63","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5201679","2023-09-19T12:00:00","29.95","-166.83",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,"233","96","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602597","2023-09-19T12:04:00","29.16","-165.28",,,"1","4","2","5",,,"11",,,,,,,,,"10175",,,"8",,,,,"9","271",,,,,,,,,,,,"233","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
