"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"1801564","2022-09-14T22:27:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T22:29:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"HVSHUWK","2022-09-14T22:30:00","20.38","38.59",,,"1","6","2","5","9",,"1","5","351",,"102",,,,,"10058",,,"8","318",,,,,"314",,,,,,,,,,,,,"217","8","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,
"RUUGTMQ","2022-09-14T22:30:00","27.57","33.99",,,"1","6","2","5","9",,"1","5","298",,"92",,,,,"10095",,,"8","296",,,,,"273",,,,,,,,,,,,,"217","73","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,
"URHPHJZ","2022-09-14T22:30:00","25.26","35.84",,,"1","6","2","5","9",,"1","5","279",,"65",,,,,"10090",,,"8","334",,,,,"299",,,,,,,,,,,,,"217","55","798","172","5","0",,"1","13111F","11AAA11AA1AAAA",,"5",,,,,,,,,,
"1801564","2022-09-14T22:31:00","29.40","34.95",,,"1","3","2","5",,,"11","5",,,,,,,,"10111",,,"8","276",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","F1111F","11AAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T22:33:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T22:35:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T22:37:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T22:39:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"HVSHUWK","2022-09-14T22:40:00","20.33","38.62",,,"1","6","2","5","9",,"1","5","357",,"100",,,,,"10056",,,"8","318",,,,,"313",,,,,,,,,,,,,"217","8","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,
"RUUGTMQ","2022-09-14T22:40:00","27.53","34.03",,,"1","6","2","5","9",,"1","5","298",,"98",,,,,"10095",,,"8","294",,,,,"275",,,,,,,,,,,,,"217","74","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,
"URHPHJZ","2022-09-14T22:40:00","25.30","35.81",,,"1","6","2","5","9",,"1","5","274",,"68",,,,,"10090",,,"8","334",,,,,"299",,,,,,,,,,,,,"217","55","798","172","5","0",,"1","13111F","11AAA11AA1AAAA",,"5",,,,,,,,,,
"1801564","2022-09-14T22:41:00","29.40","34.95",,,"1","3","2","5",,,"11","5",,,,,,,,"10112",,,"8","276",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","F1111F","11AAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T22:43:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T22:45:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T22:47:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T22:49:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"HVSHUWK","2022-09-14T22:50:00","20.28","38.65",,,"1","6","2","5","9",,"1","5","351",,"92",,,,,"10057",,,"8","318",,,,,"312",,,,,,,,,,,,,"217","8","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,
"RUUGTMQ","2022-09-14T22:50:00","27.50","34.06",,,"1","6","2","5","9",,"1","5","311",,"101",,,,,"10095",,,"8","292",,,,,"276",,,,,,,,,,,,,"217","74","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,
"URHPHJZ","2022-09-14T22:50:00","25.35","35.78",,,"1","6","2","5","9",,"1","5","281",,"74",,,,,"10089",,,"8","335",,,,,"298",,,,,,,,,,,,,"217","55","798","172","5","0",,"1","13111F","11AAA11AA1AAAA",,"5",,,,,,,,,,
"1801564","2022-09-14T22:51:00","29.40","34.95",,,"1","3","2","5",,,"11","5",,,,,,,,"10112",,,"8","276",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","F1111F","11AAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T22:53:00","29.40","34.95",,,"1","3","2","5",,,"11","5",,,,,,,,"10112",,,"8","276",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","F1111F","11AAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T22:55:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T22:57:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T22:59:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"EUMDE40","2022-09-14T23:00:00","25.39","35.75",,,"1","5","2","5","7","4","1","5","275",,"101",,,,,"10084","7","6","8","296",,,"228",,,,,,,,,,,,,,,"217","55","798","172","5","0",,"1","F13111","11AAA11A1AAAA1",,"5",,,,,,,,,,
"EUMDE46","2022-09-14T23:00:00","29.83","32.56",,,"1","5","2","5","6","0","1",,,,,,,,,"10142","2","4","8","252",,,"167",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,
"EUMDE53","2022-09-14T23:00:00","27.46","34.10",,,"1","5","2","5","3","4","1","5","315",,"96",,,,,"10091","7","7","8","270",,,"205",,,,,,,,,,,,,,,"217","74","798","172","5","0",,"1","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,
"HVSHUWK","2022-09-14T23:00:00","20.23","38.68",,,"1","6","2","5","9",,"1","5","345",,"90",,,,,"10054",,,"8","318",,,,,"312",,,,,,,,,,,,,"217","8","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,
"RUUGTMQ","2022-09-14T23:00:00","27.46","34.10",,,"1","6","2","5","9",,"1","5","313",,"118",,,,,"10093",,,"8","293",,,,,"276",,,,,,,,,,,,,"217","74","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,
"TBWUK78","2022-09-14T23:00:00","21.80","38.00",,,"1","5","2","5","3","4","1",,,,,,,,,"10057","5","13","8","310",,"277","267",,,,,"A",,"A","A",,,,,,,"217","18","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,
"URHPHJZ","2022-09-14T23:00:00","25.39","35.75",,,"1","6","2","5","9",,"1","5","276",,"82",,,,,"10083",,,"8","334",,,,,"299",,,,,,,,,,,,,"217","55","798","172","5","0",,"1","13111F","11AAA11AA1AAAA",,"5",,,,,,,,,,
"WSEP","2022-09-14T23:00:00","23.10","36.80",,,"1","5","2","5","3","3","1",,,,,,,,,"10080","5","15","8","312",,"280","270",,,,,"A",,"A","A",,,,,,,"217","36","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,
"1801564","2022-09-14T23:01:00","29.40","34.95",,,"1","3","2","5",,,"11","5",,,,,,,,"10113",,,"8","275",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","F1111F","11AAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T23:03:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T23:05:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T23:07:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T23:09:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"HVSHUWK","2022-09-14T23:10:00","20.18","38.71",,,"1","6","2","5","9",,"1","5","345",,"102",,,,,"10051",,,"8","318",,,,,"314",,,,,,,,,,,,,"217","8","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,
"RUUGTMQ","2022-09-14T23:10:00","27.42","34.13",,,"1","6","2","5","9",,"1","5","329",,"109",,,,,"10093",,,"8","292",,,,,"278",,,,,,,,,,,,,"217","74","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,
"URHPHJZ","2022-09-14T23:10:00","25.43","35.72",,,"1","6","2","5","9",,"1","5","281",,"67",,,,,"10082",,,"8","334",,,,,"299",,,,,,,,,,,,,"217","55","798","172","5","0",,"1","13111F","11AAA11AA1AAAA",,"5",,,,,,,,,,
"1801564","2022-09-14T23:11:00","29.40","34.95",,,"1","3","2","5",,,"11","5",,,,,,,,"10113",,,"8","273",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","F1111F","11AAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T23:13:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T23:15:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T23:17:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T23:19:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"HVSHUWK","2022-09-14T23:20:00","20.13","38.74",,,"1","6","2","5","9",,"1","5","353",,"101",,,,,"10051",,,"8","318",,,,,"314",,,,,,,,,,,,,"217","8","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,
"RUUGTMQ","2022-09-14T23:20:00","27.38","34.17",,,"1","6","2","5","9",,"1","5","308",,"105",,,,,"10093",,,"8","291",,,,,"282",,,,,,,,,,,,,"217","74","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,
"URHPHJZ","2022-09-14T23:20:00","25.47","35.69",,,"1","6","2","5","9",,"1","5","325",,"59",,,,,"10081",,,"8","333",,,,,"300",,,,,,,,,,,,,"217","55","798","172","5","0",,"1","13111F","11AAA11AA1AAAA",,"5",,,,,,,,,,
"1801564","2022-09-14T23:21:00","29.40","34.95",,,"1","3","2","5",,,"11","5",,,,,,,,"10113",,,"8","275",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","F1111F","11AAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T23:23:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T23:25:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T23:27:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T23:29:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"HVSHUWK","2022-09-14T23:30:00","20.09","38.77",,,"1","6","2","5","9",,"1","5","6",,"77",,,,,"10055",,,"8","318",,,,,"315",,,,,,,,,,,,,"217","8","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,
"RUUGTMQ","2022-09-14T23:30:00","27.34","34.19",,,"1","6","2","5","9",,"1","5","329",,"107",,,,,"10095",,,"8","290",,,,,"283",,,,,,,,,,,,,"217","74","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,
"URHPHJZ","2022-09-14T23:30:00","25.51","35.66",,,"1","6","2","5","9",,"1","5","256",,"47",,,,,"10080",,,"8","328",,,,,"298",,,,,,,,,,,,,"217","55","798","172","5","0",,"1","13111F","11AAA11AA1AAAA",,"5",,,,,,,,,,
"1801564","2022-09-14T23:31:00","29.40","34.95",,,"1","3","2","5",,,"11","5",,,,,,,,"10113",,,"8","273",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","F1111F","11AAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T23:33:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T23:35:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T23:37:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T23:39:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"HVSHUWK","2022-09-14T23:40:00","20.04","38.80",,,"1","6","2","5","9",,"1","5","351",,"73",,,,,"10058",,,"8","318",,,,,"314",,,,,,,,,,,,,"217","8","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,
"RUUGTMQ","2022-09-14T23:40:00","27.29","34.23",,,"1","6","2","5","9",,"1","5","322",,"99",,,,,"10095",,,"8","291",,,,,"280",,,,,,,,,,,,,"217","74","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,
"URHPHJZ","2022-09-14T23:40:00","25.55","35.63",,,"1","6","2","5","9",,"1","5","335",,"60",,,,,"10080",,,"8","325",,,,,"291",,,,,,,,,,,,,"217","55","798","172","5","0",,"1","13111F","11AAA11AA1AAAA",,"5",,,,,,,,,,
"1801564","2022-09-14T23:41:00","29.40","34.95",,,"1","3","2","5",,,"11","5",,,,,,,,"10113",,,"8","272",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","F1111F","11AAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T23:43:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T23:45:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T23:47:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T23:49:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"RUUGTMQ","2022-09-14T23:50:00","27.25","34.26",,,"1","6","2","5","9",,"1","5","323",,"100",,,,,"10095",,,"8","291",,,,,"279",,,,,,,,,,,,,"217","74","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,
"URHPHJZ","2022-09-14T23:50:00","25.59","35.59",,,"1","6","2","5","9",,"1",,"340",,"57",,,,,"10080",,,"8","323",,,,,"290",,,,,,,,,,,,,"217","55","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,
"1801564","2022-09-14T23:51:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,"10114",,,"8","273",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","F1111F","11AAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T23:53:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,"10114",,,"8","273",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","F1111F","11AAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T23:55:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T23:57:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-14T23:59:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"EUMDE40","2022-09-15T00:00:00","25.64","35.56",,,"1","5","2","5","7","4","1",,"240",,"68",,,,,"10082","7","5","8","294",,,"218",,,,,,,,,,,,,,,"217","55","798","172","5","0",,"1","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,
"EUMDE46","2022-09-15T00:00:00","29.83","32.56",,,"1","5","2","5","0","0","1",,,,,,,,,"10142","2","2","8","251",,,"165",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,
"EUMDE53","2022-09-15T00:00:00","27.20","34.29",,,"1","5","2","5","3","4","1","5","325",,"92",,,,,"10095","2","2","8","269",,,"208",,,,,,,,,,,,,,,"217","74","798","172","5","0",,"1","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,
"RUUGTMQ","2022-09-15T00:00:00","27.21","34.29",,,"1","6","2","5","9",,"1","5","318",,"99",,,,,"10095",,,"8","292",,,,,"273",,,,,,,,,,,,,"217","74","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,
"TBWUK78","2022-09-15T00:00:00","21.50","38.20",,,"1","4","0","0","3","4","1",,,,,,,"10",,"10052","6","11","0","309","0","277","267",,,,,,"A",,,,,,,,,"217","18","992","114","5","1","2","1","F1FF11","1AA1A1111A8AA1",,,"3",,,,,,,,,"4"
"URHPHJZ","2022-09-15T00:00:00","25.64","35.56",,,"1","6","2","5","9",,"1","5","332",,"53",,,,,"10080",,,"8","320",,,,,"290",,,,,,,,,,,,,"217","55","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,
"WSEP","2022-09-15T00:00:00","22.90","36.90",,,"1","5","2","5","3","3","1",,,,,,,,,"10080","5","9","8","314",,"275","262",,,,,"A",,"A","A",,,,,,,"217","26","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,
"1801564","2022-09-15T00:01:00","29.40","34.95",,,"1","3","2","5",,,"11","5",,,,,,,,"10115",,,"8","271",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","F1111F","11AAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-15T00:03:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-15T00:05:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-15T00:07:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-15T00:09:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"RUUGTMQ","2022-09-15T00:10:00","27.17","34.32",,,"1","6","2","5","9",,"1","5","316",,"109",,,,,"10095",,,"8","293",,,,,"270",,,,,,,,,,,,,"217","74","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,
"URHPHJZ","2022-09-15T00:10:00","25.68","35.52",,,"1","6","2","5","9",,"1","5","48",,"47",,,,,"10081",,,"8","316",,,,,"290",,,,,,,,,,,,,"217","55","798","172","5","0",,"1","11211F","11AAA11AA1AAAA",,"5",,,,,,,,,,
"1801564","2022-09-15T00:11:00","29.40","34.95",,,"1","3","2","5",,,"11","5",,,,,,,,"10115",,,"8","270",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","F1111F","11AAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-15T00:13:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-15T00:15:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-15T00:17:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-15T00:19:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"RUUGTMQ","2022-09-15T00:20:00","27.13","34.35",,,"1","6","2","5","9",,"1","5","312",,"108",,,,,"10095",,,"8","294",,,,,"269",,,,,,,,,,,,,"217","74","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,
"URHPHJZ","2022-09-15T00:20:00","25.72","35.49",,,"1","6","2","5","9",,"1","5","71",,"44",,,,,"10088",,,"8","315",,,,,"290",,,,,,,,,,,,,"217","55","798","172","5","0",,"1","11211F","11AAA11AA1AAAA",,"5",,,,,,,,,,
"1801564","2022-09-15T00:21:00","29.40","34.95",,,"1","3","2","5",,,"11","5",,,,,,,,"10115",,,"8","270",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","F1111F","11AAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-15T00:23:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-15T00:25:00","29.40","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
