"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP","AMT_PRECIP","DUR_OF_PER"
"GDE3FFJ","2022-09-10T19:20:00","24.36","58.56",,,"1","6","2","5","9",,"1","5","104",,"37",,,,,"10080",,,"8","326",,,,,"314",,,,,,,,,,,,,"219","48","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,,,,
"GDE3FFJ","2022-09-10T19:30:00","24.33","58.61",,,"1","6","2","5","9",,"1","5","114",,"46",,,,,"10079",,,"8","324",,,,,"313",,,,,,,,,,,,,"219","48","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,,,,
"GDE3FFJ","2022-09-10T19:40:00","24.30","58.65",,,"1","6","2","5","9",,"1","5","99",,"54",,,,,"10081",,,"8","322",,,,,"313",,,,,,,,,,,,,"219","48","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,,,,
"GDE3FFJ","2022-09-10T19:50:00","24.27","58.69",,,"1","6","2","5","9",,"1","5","103",,"52",,,,,"10080",,,"8","320",,,,,"311",,,,,,,,,,,,,"219","48","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,,,,
"EUMDE51","2022-09-10T20:00:00","24.24","58.74",,,"1","5","2","5","3","4","1",,"90",,"53",,,,,"10033","2","2","8","287",,,"259",,,,,,,,,,,,,,,"219","48","798","172","5","0",,"1","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,,,,
"GDE3FFJ","2022-09-10T20:00:00","24.24","58.73",,,"1","6","2","5","9",,"1","5","95",,"47",,,,,"10074",,,"8","321",,,,,"308",,,,,,,,,,,,,"219","48","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,,,,
"KRAU","2022-09-10T20:00:00","26.50","50.20",,,"1","5","2","5","9","0","1",,,,,,,,,"10034","0","5","8","308",,"271","259",,,,,"A",,"A","A",,,,,,,"219","60","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"V7DR9","2022-09-10T20:00:00","25.10","56.40",,,"1","6","2","5","9","0","1",,"160","3","31","1","97",,"2","10057",,,"8","290",,"280","277","3","320","5","5","8","5","8","9",,,,,,,"219","56","798","172","5","1","2","1","111111","111A1111111AAA",,"5",,"2",,,,,,,,,,,
"WMKN","2022-09-10T20:00:00","25.00","55.00",,,"1","5","2","5","9","0","1",,,,,,,,,"10034","8","4","8","313",,"268","252",,,,,"A",,"A","A",,,,,,,"219","55","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"WUSD","2022-09-10T20:00:00","26.50","51.10",,,"1","5","2","5","9","0","1",,,,,,,,,"10033","0","1","8","310",,"282","273",,,,,"A",,"A","A",,,,,,,"219","61","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"GDE3FFJ","2022-09-10T20:10:00","24.21","58.78",,,"1","6","2","5","9",,"1","5","89",,"43",,,,,"10073",,,"8","319",,,,,"306",,,,,,,,,,,,,"219","48","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,,,,
"GDE3FFJ","2022-09-10T20:20:00","24.18","58.82",,,"1","6","2","5","9",,"1","5","92",,"47",,,,,"10073",,,"8","318",,,,,"305",,,,,,,,,,,,,"219","48","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,,,,
"GDE3FFJ","2022-09-10T20:30:00","24.15","58.86",,,"1","6","2","5","9",,"1","5","95",,"47",,,,,"10076",,,"8","316",,,,,"304",,,,,,,,,,,,,"219","48","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,,,,
"GDE3FFJ","2022-09-10T20:40:00","24.12","58.90",,,"1","6","2","5","9",,"1","5","98",,"45",,,,,"10076",,,"8","315",,,,,"302",,,,,,,,,,,,,"219","48","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,,,,
"GDE3FFJ","2022-09-10T20:50:00","24.09","58.94",,,"1","6","2","5","9",,"1","5","111",,"49",,,,,"10076",,,"8","313",,,,,"301",,,,,,,,,,,,,"219","48","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,,,,
"EUMDE51","2022-09-10T21:00:00","24.06","58.99",,,"1","5","2","5","3","4","1",,"90",,"46",,,,,"10028","7","7","8","286",,,"255",,,,,,,,,,,,,,,"219","48","798","172","5","0",,"1","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,,,,
"GDE3FFJ","2022-09-10T21:00:00","24.06","58.99",,,"1","6","2","5","9",,"1","5","107",,"49",,,,,"10075",,,"8","313",,,,,"300",,,,,,,,,,,,,"219","48","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,,,,
"KRAU","2022-09-10T21:00:00","26.50","50.20",,,"1","5","2","5","9","0","1",,,,,,,,,"10029","8","6","8","308",,"276","265",,,,,"A",,"A","A",,,,,,,"219","60","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"V7DR9","2022-09-10T21:00:00","25.10","56.40",,,"1","4","0","0","0","0","1","0","361","3","0",,"97",,,"10057","0",,"0","290","0","280","277","3","320","2","2","A","A","4","A",,,,,,,"219","56","992","114","5","1","2","1","111111","111AA111111AA7",,,"1",,,,,,,,,,"4",,
"WMKN","2022-09-10T21:00:00","25.00","55.00",,,"1","5","2","5","9","0","1",,,,,,,,,"10034","5","5","8","309",,"277","267",,,,,"A",,"A","A",,,,,,,"219","55","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"WUSD","2022-09-10T21:00:00","26.50","51.10",,,"1","5","2","5","9","0","1",,,,,,,,,"10031","8","6","8","307",,"283","275",,,,,"A",,"A","A",,,,,,,"219","61","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"2300593","2022-09-10T21:09:00","25.41","59.57",,,"1","4","2","5",,,"11",,,,,,,,,"10007",,,"8",,,,,"9","305",,,,,,,,,,,,,"219","59","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"GDE3FFJ","2022-09-10T21:10:00","24.03","59.03",,,"1","6","2","5","9",,"1","5","122",,"46",,,,,"10074",,,"8","312",,,,,"300",,,,,,,,,,,,,"219","49","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,,,,
"GDE3FFJ","2022-09-10T21:20:00","23.99","59.07",,,"1","6","2","5","9",,"1","5","122",,"40",,,,,"10074",,,"8","312",,,,,"300",,,,,,,,,,,,,"219","39","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,,,,
"GDE3FFJ","2022-09-10T21:30:00","23.96","59.11",,,"1","6","2","5","9",,"1","5","135",,"36",,,,,"10072",,,"8","315",,,,,"300",,,,,,,,,,,,,"219","39","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,,,,
"GDE3FFJ","2022-09-10T21:40:00","23.93","59.16",,,"1","6","2","5","9",,"1",,"140",,"32",,,,,"10072",,,"8","315",,,,,"300",,,,,,,,,,,,,"219","39","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,,,,
"GDE3FFJ","2022-09-10T21:50:00","23.90","59.20",,,"1","6","2","5","9",,"1","5","138",,"36",,,,,"10071",,,"8","318",,,,,"300",,,,,,,,,,,,,"219","39","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,,,,
"EUMDE50","2022-09-10T22:00:00","20.03","59.14",,,"1","5","2","5","1","4","1","5","215",,"76",,,,,"10054","7","19","8","256",,,"233",,,,,,,,,,,,,,,"219","9","798","172","5","0",,"1","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,,,,
"EUMDE51","2022-09-10T22:00:00","23.86","59.24",,,"1","5","2","5","3","4","1","5","155",,"44",,,,,"10021","7","16","8","287",,,"258",,,,,,,,,,,,,,,"219","39","798","172","5","0",,"1","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,,,,
"GDE3FFJ","2022-09-10T22:00:00","23.86","59.24",,,"1","6","2","5","9",,"1","5","132",,"38",,,,,"10071",,,"8","318",,,,,"300",,,,,,,,,,,,,"219","39","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,,,,
"KRAU","2022-09-10T22:00:00","26.50","50.20",,,"1","5","2","5","9","0","1",,,,,,,,,"10023","8","12","8","312",,"280","270",,,,,"A",,"A","A",,,,,,,"219","60","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"V7DR9","2022-09-10T22:00:00","25.10","56.40",,,"1","4","0","0","0","0","1","0","361","3","0",,"97",,,"10057","0",,"0","290","0","280","277","3","310","2","2","A","A","A","7",,,,,,,"219","56","992","114","5","1","2","1","111111","111AA111111AA7",,,"1",,,,,,,,,,"4",,
"WUSD","2022-09-10T22:00:00","26.50","51.10",,,"1","5","2","5","9","0","1",,,,,,,,,"10026","8","9","8","305",,"283","277",,,,,"A",,"A","A",,,,,,,"219","61","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"2300593","2022-09-10T22:10:00","25.41","59.57",,,"1","4","2","5",,,"11",,,,,,,,,"10005",,,"8",,,,,"9","301",,,,,,,,,,,,,"219","59","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"GDE3FFJ","2022-09-10T22:10:00","23.83","59.29",,,"1","6","2","5","9",,"1","5","144",,"34",,,,,"10071",,,"8","318",,,,,"300",,,,,,,,,,,,,"219","39","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,,,,
"GDE3FFJ","2022-09-10T22:20:00","23.80","59.33",,,"1","6","2","5","9",,"1",,"140",,"37",,,,,"10070",,,"8","320",,,,,"300",,,,,,,,,,,,,"219","39","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,,,,
"GDE3FFJ","2022-09-10T22:30:00","23.76","59.37",,,"1","6","2","5","9",,"1","5","158",,"42",,,,,"10070",,,"8","319",,,,,"299",,,,,,,,,,,,,"219","39","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,,,,
"GDE3FFJ","2022-09-10T22:40:00","23.73","59.41",,,"1","6","2","5","9",,"1","5","159",,"42",,,,,"10068",,,"8","317",,,,,"299",,,,,,,,,,,,,"219","39","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,,,,
"GDE3FFJ","2022-09-10T22:50:00","23.69","59.45",,,"1","6","2","5","9",,"1","5","163",,"46",,,,,"10067",,,"8","317",,,,,"299",,,,,,,,,,,,,"219","39","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,,,,
"EUMDE50","2022-09-10T23:00:00","20.24","59.28",,,"1","5","2","5","1","4","1",,"220",,"74",,,,,"10051","7","17","8","255",,,"233",,,,,,,,,,,,,,,"219","9","798","172","5","0",,"1","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,,,,
"EUMDE51","2022-09-10T23:00:00","23.66","59.49",,,"1","5","2","5","3","4","1","5","145",,"58",,,,,"10017","7","17","8","287",,,"252",,,,,,,,,,,,,,,"219","39","798","172","5","0",,"1","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,,,,
"GDE3FFJ","2022-09-10T23:00:00","23.66","59.49",,,"1","6","2","5","9",,"1",,"150",,"49",,,,,"10067",,,"8","316",,,,,"299",,,,,,,,,,,,,"219","39","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,,,,
"KRAU","2022-09-10T23:00:00","26.50","50.20",,,"1","5","2","5","9","0","1",,,,,,,,,"10019","6","14","8","316",,"288","280",,,,,"A",,"A","A",,,,,,,"219","60","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"V7DR9","2022-09-10T23:00:00","25.10","56.40",,,"1","6","2","5","9","0","1",,"180","3","26","1","97",,,"10057",,,"8","290",,"270","263","3","320","2","2","A","A","A","7",,,,,,,"219","56","798","172","5","1","2","1","111111","111AA111111AAA",,"5",,,,,,,,,,,,,
"WMKN","2022-09-10T23:00:00","25.00","55.00",,,"1","5","2","5","9","0","1",,,,,,,,,"10030","8","5","8","309",,"277","266",,,,,"A",,"A","A",,,,,,,"219","55","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"WUSD","2022-09-10T23:00:00","26.50","51.10",,,"1","4","0","0","0","0","1","0","361","4","0",,"97","5","4","10021","8","10","0","302","0","282","276",,,"0","0","0","9","0","0",,"0","0","0",,,"219","61","992","114","5","1","2","1","F11111","111111111A1331",,,"1","4","0",,,,,,,,"4",,
"2300593","2022-09-10T23:08:00","25.41","59.57",,,"1","4","2","5",,,"11",,,,,,,,,"10000",,,"8",,,,,"9","297",,,,,,,,,,,,,"219","59","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"2300593","2022-09-10T23:09:00","25.41","59.57",,,"1","4","2","5",,,"11",,,,,,,,,"10000",,,"8",,,,,"9","297",,,,,,,,,,,,,"219","59","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"2300593","2022-09-10T23:10:00","25.41","59.57",,,"1","4","2","5",,,"11",,,,,,,,,"10000",,,"8",,,,,"9","297",,,,,,,,,,,,,"219","59","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"GDE3FFJ","2022-09-10T23:10:00","23.63","59.53",,,"1","6","2","5","9",,"1","5","162",,"51",,,,,"10066",,,"8","316",,,,,"299",,,,,,,,,,,,,"219","39","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,,,,
"GDE3FFJ","2022-09-10T23:20:00","23.59","59.58",,,"1","6","2","5","9",,"1","5","161",,"47",,,,,"10067",,,"8","316",,,,,"298",,,,,,,,,,,,,"219","39","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,,,,
"GDE3FFJ","2022-09-10T23:30:00","23.56","59.62",,,"1","6","2","5","9",,"1","5","165",,"49",,,,,"10066",,,"8","316",,,,,"297",,,,,,,,,,,,,"219","39","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,,,,
"GDE3FFJ","2022-09-10T23:40:00","23.52","59.66",,,"1","6","2","5","9",,"1","5","173",,"51",,,,,"10066",,,"8","316",,,,,"296",,,,,,,,,,,,,"219","39","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,,,,
"GDE3FFJ","2022-09-10T23:50:00","23.49","59.70",,,"1","6","2","5","9",,"1","5","178",,"52",,,,,"10065",,,"8","315",,,,,"296",,,,,,,,,,,,,"219","39","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,,,,
"3EDJ9","2022-09-11T00:00:00","26.00","55.20",,,"1","6","2","5","2","3","1",,"110","4","31","1","97","2","0","10056","0","0","8","320","0","320","320","3","330",,,,,,,,,,"36",,,"219","65","798","172","5","0",,"1","111113","1111111111AA71",,"5",,"0","36",,,,,,,,,,
"EUMDE50","2022-09-11T00:00:00","20.46","59.38",,,"1","5","2","5","1","4","1","5","215",,"70",,,,,"10052","7","9","8","254",,,"234",,,,,,,,,,,,,,,"219","9","798","172","5","0",,"1","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,,,,
"EUMDE51","2022-09-11T00:00:00","23.45","59.74",,,"1","5","2","5","3","4","1","5","165",,"58",,,,,"10016","7","12","8","287",,,"249",,,,,,,,,,,,,,,"219","39","798","172","5","0",,"1","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,,,,
"GDE3FFJ","2022-09-11T00:00:00","23.46","59.74",,,"1","6","2","5","9",,"1","5","166",,"53",,,,,"10063",,,"8","317",,,,,"295",,,,,,,,,,,,,"219","39","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,,,,
"KRAU","2022-09-11T00:00:00","26.60","50.20",,,"1","5","2","5","8","1","1",,,,,,,,,"10018","5","10","8","318",,"285","275",,,,,"A",,"A","A",,,,,,,"219","60","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"WMKN","2022-09-11T00:00:00","25.00","55.00",,,"1","5","2","5","9","0","1",,,,,,,,,"10030","5","4","8","303",,"277","269",,,,,"A",,"A","A",,,,,,,"219","55","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"WUSD","2022-09-11T00:00:00","26.50","51.10",,,"1","5","2","5","9","0","1",,,,,,,,,"10022","5","8","8","303",,"283","277",,,,,"A",,"A","A",,,,,,,"219","61","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"2300593","2022-09-11T00:08:00","25.41","59.57",,,"1","4","2","5",,,"11",,,,,,,,,"10002",,,"8",,,,,"9","294",,,,,,,,,,,,,"219","59","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"2300593","2022-09-11T00:09:00","25.41","59.57",,,"1","4","2","5",,,"11",,,,,,,,,"10002",,,"8",,,,,"9","294",,,,,,,,,,,,,"219","59","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"GDE3FFJ","2022-09-11T00:10:00","23.42","59.78",,,"1","6","2","5","9",,"1","5","172",,"58",,,,,"10063",,,"8","321",,,,,"296",,,,,,,,,,,,,"219","39","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,,,,
"GDE3FFJ","2022-09-11T00:20:00","23.39","59.82",,,"1","6","2","5","9",,"1","5","168",,"58",,,,,"10065",,,"8","321",,,,,"296",,,,,,,,,,,,,"219","39","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,,,,
"GDE3FFJ","2022-09-11T00:30:00","23.36","59.86",,,"1","6","2","5","9",,"1","5","173",,"56",,,,,"10070",,,"8","322",,,,,"296",,,,,,,,,,,,,"219","39","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,,,,
"GDE3FFJ","2022-09-11T00:40:00","23.32","59.90",,,"1","6","2","5","9",,"1","5","181",,"55",,,,,"10071",,,"8","322",,,,,"297",,,,,,,,,,,,,"219","39","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,,,,
"GDE3FFJ","2022-09-11T00:50:00","23.29","59.95",,,"1","6","2","5","9",,"1","5","183",,"53",,,,,"10071",,,"8","321",,,,,"297",,,,,,,,,,,,,"219","39","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,,,,
"C6UT5","2022-09-11T01:00:00","23.90","58.70",,,"1","6","2","5","7","3","1",,"120","4","36","1","97","31","3","10015","7","10","8","290",,,,"3","270","8","8","6","3","7","7",,,,,,,"219","38","798","172","5","1","2","1","11111F","1111111AA11AA1",,"5",,"2",,,,,,,,,,,
"EUMDE50","2022-09-11T01:00:00","20.68","59.48",,,"1","5","2","5","8","4","1",,"220",,"70",,,,,"10059","2","5","8","255",,,"236",,,,,,,,,,,,,,,"219","9","798","172","5","0",,"1","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,,,,
"EUMDE51","2022-09-11T01:00:00","23.26","59.99",,,"1","5","2","5","3","4","1","5","185",,"80",,,,,"10023","2","2","8","282",,,"244",,,,,,,,,,,,,,,"219","39","798","172","5","0",,"1","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,,,,
"GDE3FFJ","2022-09-11T01:00:00","23.26","59.99",,,"1","6","2","5","9",,"1","5","195",,"54",,,,,"10073",,,"8","320",,,,,"297",,,,,,,,,,,,,"219","39","798","172","5","0",,"1","11111F","11AAA11AA1AAAA",,"5",,,,,,,,,,,,,
"KRAU","2022-09-11T01:00:00","26.70","50.30",,,"1","5","2","5","1","2","1",,,,,,,,,"10019","5","4","8","329",,"298","290",,,,,"A",,"A","A",,,,,,,"219","60","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"WMKN","2022-09-11T01:00:00","25.00","55.00",,,"1","5","2","5","9","0","1",,,,,,,,,"10035","3","2","8","297",,"280","275",,,,,"A",,"A","A",,,,,,,"219","55","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"WUSD","2022-09-11T01:00:00","26.50","51.10",,,"1","5","2","5","9","0","1",,,,,,,,,"10023","5","0","8","302",,"283","276",,,,,"A",,"A","A",,,,,,,"219","61","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"2300593","2022-09-11T01:08:00","25.41","59.57",,,"1","4","2","5",,,"11",,,,,,,,,"10007",,,"8",,,,,"9","292",,,,,,,,,,,,,"219","59","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"2300593","2022-09-11T01:09:00","25.41","59.57",,,"1","4","2","5",,,"11",,,,,,,,,"10007",,,"8",,,,,"9","292",,,,,,,,,,,,,"219","59","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"2300593","2022-09-11T01:10:00","25.41","59.57",,,"1","4","2","5",,,"11",,,,,,,,,"10007",,,"8",,,,,"9","292",,,,,,,,,,,,,"219","59","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"EUMDE50","2022-09-11T02:00:00","20.91","59.57",,,"1","5","2","5","8","4","1",,"220",,"72",,,,,"10062","2","11","8","254",,,"233",,,,,,,,,,,,,,,"219","9","798","172","5","0",,"2","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,,,,
"KRAU","2022-09-11T02:00:00","26.80","50.50",,,"1","5","2","5","1","2","1",,,,,,,,,"10024","3","4","8","330",,"296","286",,,,,"A",,"A","A",,,,,,,"219","60","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"WMKN","2022-09-11T02:00:00","25.00","55.00",,,"1","5","2","5","9","0","1",,,,,,,,,"10043","3","13","8","291",,"255","242",,,,,"A",,"A","A",,,,,,,"219","55","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"WUSD","2022-09-11T02:00:00","26.50","51.10",,,"1","5","2","5","9","0","1",,"240","4","46","1","96","5","4","10028","3","5","8","303",,"283","277",,,"0","0","0","9","0","0","0","0","0",,,,"219","61","798","172","5","1","2","1","F11111","111111111A11A1",,"5",,"4",,,,,,,,,,,
"2300593","2022-09-11T02:08:00","25.41","59.57",,,"1","4","2","5",,,"11",,,,,,,,,"10009",,,"8",,,,,"9","289",,,,,,,,,,,,,"219","59","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"2300593","2022-09-11T02:09:00","25.41","59.57",,,"1","4","2","5",,,"11",,,,,,,,,"10009",,,"8",,,,,"9","289",,,,,,,,,,,,,"219","59","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"2300593","2022-09-11T02:10:00","25.41","59.57",,,"1","4","2","5",,,"11",,,,,,,,,"10009",,,"8",,,,,"9","289",,,,,,,,,,,,,"219","59","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"EUMDE50","2022-09-11T03:00:00","21.14","59.66",,,"1","5","2","5","8","4","1",,"230",,"71",,,,,"10066","2","14","8","256",,,"236",,,,,,,,,,,,,,,"219","19","798","172","5","0",,"2","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,,,,
"KRAU","2022-09-11T03:00:00","27.00","50.70",,,"1","5","2","5","1","3","1",,,,,,,,,"10023","1","5","8","331",,"299","289",,,,,"A",,"A","A",,,,,,,"219","70","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"WMKN","2022-09-11T03:00:00","25.10","54.90",,,"1","5","2","5","7","1","1",,,,,,,,,"10048","1","18","8","293",,"281","277",,,,,"A",,"A","A",,,,,,,"219","54","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"WUSD","2022-09-11T03:00:00","26.50","51.10",,,"1","4","0","0","0","0","1","0","240","4","41",,"96","5","4","10036","3","12","0","307","0","289","283",,,"0","0","0","9","0","0",,"1","0",,,,"219","61","992","114","5","1","2","2","F11111","111111111A11A1",,,"1","4",,,,,,,,,"4",,
"2300593","2022-09-11T03:08:00","25.41","59.57",,,"1","4","2","5",,,"11",,,,,,,,,"10012",,,"8",,,,,"9","288",,,,,,,,,,,,,"219","59","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"2300593","2022-09-11T03:09:00","25.41","59.57",,,"1","4","2","5",,,"11",,,,,,,,,"10012",,,"8",,,,,"9","288",,,,,,,,,,,,,"219","59","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"2300593","2022-09-11T03:10:00","25.41","59.57",,,"1","4","2","5",,,"11",,,,,,,,,"10012",,,"8",,,,,"9","288",,,,,,,,,,,,,"219","59","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"EUMDE50","2022-09-11T04:00:00","21.36","59.76",,,"1","5","2","5","1","4","1","5","225",,"72",,,,,"10067","2","8","8","260",,,"238",,,,,,,,,,,,,,,"219","19","798","172","5","0",,"2","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,,,,
"KRAU","2022-09-11T04:00:00","27.20","50.70",,,"1","5","2","5","1","3","1",,,,,,,,,"10029","3","10","8","351",,"306","293",,,,,"A",,"A","A",,,,,,,"219","70","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
